timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
395915.29,3,253952,62,14794,973364506,0,1811601,0,114,6,6,2022,150,1,567,143849,0,29,5779,21,765,98850865,1136,1,0,4,2012,18236985,10,72883260,20,20,14,964,567,0,0,8648045,405423,336774964,0,567,618,0,3,1,14,14,2677,3,336468131,309470811,10815378,18528972,18528972,1,3,1,963506576,73389,73389,14,14,14,18528976,8,3,94250,150059,320223,2858,336468131,143849,8328135,2052
397926.06,6,253952,62,29079,1915205220,1,5738680,0,215,6,6,2022,221,1,576,265495,0,29,11389,21,765,102813812,1154,1,0,4,2012,36071554,10,144221568,20,20,14,964,576,0,0,16918788,728620,634340658,0,576,630,0,3,1,14,14,2677,3,634397630,605790097,23299456,36651774,36651774,1,3,1,1904188344,73389,73389,14,14,14,36619010,8,3,107253,274734,501579,5291,634397630,265495,16417813,2087
399930.42,7,253952,62,40225,2649084154,3,8722209,0,285,6,6,2022,313,1,576,337066,0,29,15797,21,765,104659910,1154,1,0,4,2012,50004405,10,199953080,20,20,14,964,576,0,0,22018190,747858,866236386,0,576,630,0,3,1,14,14,2677,3,866211517,836870082,31345260,50767417,50767417,1,3,1,2639905716,73389,73389,14,14,14,50767421,8,3,113432,348179,601392,7259,866211517,337066,21417622,2087
401938.07,7,253952,62,52001,3425216048,3,10613672,0,354,7,7,2022,373,1,576,430860,0,29,20426,21,765,107785004,1154,1,0,4,2012,64706060,10,258824240,20,21,14,964,576,0,0,27954553,975633,1109822457,0,576,630,0,3,1,14,14,2677,3,1109695868,1081183060,39481494,65663015,65695783,1,3,1,3414476812,73389,73389,14,14,14,65663019,8,3,126381,444156,752459,9259,1109695868,430860,27203153,2087
403944.72,7,253952,62,64735,4264445146,3,11318213,0,447,7,7,2022,468,2,576,540519,0,29,25464,21,765,109341518,1154,1,0,4,2012,80650402,10,322601608,20,21,14,964,576,0,0,34985119,1317611,1377618831,0,576,630,0,3,1,14,14,2677,3,1377377473,1345384470,47505325,81834406,81834406,1,3,1,4255389144,73389,73389,14,14,14,81834410,8,3,137619,556346,894759,11494,1377508545,540564,34091681,2087
405950.92,9,253952,62,77633,5114120498,3,13019646,0,553,8,8,2022,539,2,576,650122,0,29,30501,21,765,111223814,1154,1,0,4,2012,96677146,10,386579112,20,22,14,964,576,0,0,42096582,1597416,1641901052,0,576,630,0,3,1,14,14,2677,3,1641013676,1613045919,56581676,98155412,98155412,1,3,1,5103229488,73389,73389,14,14,14,98139032,8,3,143049,668592,1031340,13667,1641013676,650122,41066833,2087
407959.94,10,253952,62,89653,5904722860,4,14983890,0,652,8,8,2022,629,2,576,760569,0,29,35249,21,765,112189094,1154,1,0,4,2012,111680293,10,446721172,20,22,14,964,576,0,0,48846957,1939100,1894138288,0,576,630,0,3,1,14,14,2677,3,1892581921,1862029430,65597381,113348525,113364909,1,3,1,5894123332,73389,73389,14,14,14,113348529,8,3,147604,781521,1151662,15768,1892581921,760569,47697144,2087
409970.63,11,253952,62,101002,6652581298,4,16369441,0,734,8,8,2022,694,2,585,858663,0,29,39717,21,765,115244769,1172,1,0,4,2012,125892479,10,503505108,20,22,14,964,585,0,0,55182423,2237180,2132669677,0,585,639,0,3,1,14,14,2677,3,2130883207,2097443905,73614417,127738378,127738378,1,3,1,6642395688,73389,73389,14,14,14,127738382,8,3,148335,881975,1258323,17736,2130883207,858663,53926181,2116
411980.42,15,253952,62,112823,7431988094,4,17853660,0,813,9,9,2022,780,4,585,954250,0,29,44380,21,765,116197983,1172,1,0,4,2012,140656814,10,562497996,20,23,14,964,585,0,0,61652867,2668649,2376118083,0,585,639,0,3,1,14,14,2677,3,2373960088,2342890320,81978974,142730121,142730121,1,3,1,7421966324,73389,73389,14,14,14,142730125,8,3,159314,979967,1372112,19771,2373960088,954250,60283084,2116
413988.13,20,253952,62,124832,8223715658,5,20575151,0,896,10,10,2022,858,5,585,1060449,0,29,49117,21,765,117754497,1172,1,0,4,2012,155679880,10,622590080,20,24,14,964,585,0,0,68375325,3167482,2627473316,0,585,639,0,3,1,14,14,2677,3,2625454777,2592208089,91907207,157951240,157951240,1,3,1,8213464512,73389,73389,14,14,14,157951244,8,3,165397,1088714,1518445,21859,2625454777,1060449,66859463,2116
