timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
380632.71,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
382639.98,7,253952,62,58660,3863442238,3,6218664,0,241,22,22,842,428,6,567,530240,0,15,23012,28,2643,108841513,1136,1,0,4,925,72976147,7,291646300,27,36,5,10238,567,0,0,33364476,904539,1246050360,0,567,533,0,3,1,14,14,1507,3,1248529857,1219130069,40506200,74081788,74161549,1,3,1,3851401040,73389,73389,14,14,14,74065408,10,3,132864,542169,919710,10404,1248529857,530240,32445965,10246
384648.44,18,253952,62,97724,6437718092,13,18877068,0,462,23,23,842,678,7,567,877869,0,15,38365,28,2643,113860969,1136,1,0,4,925,121692083,7,486574160,27,37,5,10238,567,0,0,55927942,1507832,2057672819,0,567,533,0,3,1,14,14,1507,3,2057070653,2029750249,76361785,123609610,123625994,1,3,1,6426847784,73389,73389,14,14,14,123593230,10,3,153021,897790,1376191,17103,2057070653,877869,54553723,10246
386659.55,22,253952,62,122143,8046234490,15,22249648,0,646,23,23,842,840,8,576,1104041,0,15,47985,28,2643,115603772,1154,1,0,4,925,152192035,7,608574180,27,37,5,10238,576,0,0,70648020,2034676,2565884847,0,576,543,0,3,1,14,14,1507,3,2564402354,2536217456,94951083,154543812,154543812,1,3,1,8035426288,73389,73389,14,14,14,154527432,10,3,180367,1129122,1721737,21320,2564402354,1104041,68927747,10277
388667.51,26,253952,62,144992,9551521520,15,24386550,0,787,23,23,842,985,9,576,1323480,0,15,56991,28,2643,115603772,1154,1,0,4,925,180712563,7,722850252,27,37,5,10238,576,0,0,84249590,2252898,3047504845,0,576,543,0,3,1,14,14,1507,3,3046897793,3010728042,110888203,183440365,183456749,1,3,1,9538899012,73389,73389,14,14,14,183440369,10,3,196906,1353365,2011741,25321,3046897793,1323480,82240765,10277
390676.81,28,253952,62,163729,10786636756,16,28147691,0,916,23,23,842,1104,9,612,1505671,0,15,64326,28,2643,122201049,1226,1,0,4,925,203981390,7,815925560,27,37,5,10238,612,0,0,95760989,2797507,3441235361,0,612,577,0,3,1,14,14,1507,3,3439030874,3399798261,126605727,207172084,207188468,1,3,1,10772948400,73389,73389,14,14,14,207172088,10,3,210185,1539730,2249247,28575,3439030874,1505671,93515046,10436
392687.33,33,253952,62,181098,11930602560,17,30337623,0,1049,23,23,842,1216,10,612,1672655,0,15,71163,28,2643,122201049,1226,1,0,4,925,225735463,7,902812764,27,37,5,10238,612,0,0,106327647,3122235,3805767778,0,612,577,0,3,1,14,14,1507,3,3803239963,3760388837,139705351,229153318,229169702,1,3,1,11915972568,73389,73389,14,14,14,229153322,10,3,220516,1710598,2482659,31591,3803239963,1672655,103847638,10436
394700.76,33,253952,62,196602,12952621242,17,31900453,0,1170,23,23,842,1314,11,612,1813488,0,15,77261,28,2643,122828481,1226,1,0,4,925,244998899,7,979866280,27,37,5,10238,612,0,0,115745989,3427739,4130174480,0,612,577,0,3,1,14,14,1507,3,4127610646,4082456322,150955022,248789481,248805865,1,3,1,12937053044,73389,73389,14,14,14,248789485,10,3,227620,1854833,2672118,34287,4127610646,1813488,113077851,10436
396709.68,34,253952,62,210743,13884095690,18,33823910,0,1275,23,23,842,1409,11,612,1942038,0,15,82893,28,2643,122828481,1226,1,0,4,925,262832068,7,1051328272,27,37,5,10238,612,0,0,124481342,3840796,4428601090,0,612,577,0,3,1,14,14,1507,3,4425336519,4376164593,162011769,266681192,266681192,1,3,1,13867422016,73389,73389,14,14,14,266681196,10,3,231490,1986586,2830050,36765,4425336519,1942038,121655570,10436
398714.29,38,253952,62,223777,14743926736,18,35202479,0,1347,23,23,842,1487,11,621,2054737,0,15,87967,28,2643,125268317,1244,1,0,4,925,278947097,7,1115788388,27,37,5,10238,621,0,0,131848070,4017832,4712305871,0,621,586,0,3,1,14,14,1507,3,4708521071,4647859856,170924053,283141018,283157402,1,3,1,14723332968,73389,73389,14,14,14,283141022,10,3,243611,2102042,2998068,39097,4708521071,2054737,128854544,10468
