timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
194371.73,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
196381.15,1,253952,62,17367,1143255564,4,5876828,92,10,10,1761,164,6,567,152482,0,10,6792,21,99490363,1136,1,0,4,1405,21425578,9,85702312,20,24,10,19909,567,0,0,9569677,413548,389524281,0,567,543,0,3,1,14,14,2052,3,389965415,362961332,15866823,21764368,21797136,1,3,1,1130895200,73389,73389,14,14,14,21747988,10,3,85653,157246,328488,3291,389965415,152482,9241519,1875
198385.56,1,253952,62,33353,2196198968,6,9178409,187,10,10,1761,246,6,576,258323,0,10,13065,21,103392980,1154,1,0,4,1405,41379821,9,165519284,20,24,10,19909,576,0,0,17252723,534250,724746064,0,576,551,0,3,1,14,14,2052,3,725560099,694296486,26945060,42052017,42052017,1,3,1,2186704916,73389,73389,14,14,14,42052021,10,3,109000,265797,473323,6033,725560099,258323,16780029,1900
200394.16,1,253952,62,48855,3216892044,7,11050432,299,12,12,1761,364,7,576,355286,0,10,19175,21,105009824,1154,1,0,4,1405,60747366,9,242860312,20,26,10,19909,576,0,0,24484147,655615,1049561583,0,576,551,0,3,1,14,14,2052,3,1049447107,1015929699,36159004,61664048,61664048,1,3,1,3206530528,73389,73389,14,14,14,61664052,10,3,119860,365394,590345,8758,1049447107,355286,23894699,1900
202401.51,1,253952,62,65814,4335170556,7,11756273,417,12,12,1761,455,7,576,480736,0,10,25858,21,106843856,1154,1,0,4,1405,81990473,9,327832856,20,26,10,19909,576,0,0,33615322,888541,1398911802,0,576,551,0,3,1,14,14,2052,3,1398195505,1367558937,46210028,83194278,83194278,1,3,1,4326102488,73389,73389,14,14,14,83194282,10,3,124488,494096,734356,11627,1398195505,480736,32882205,1900
204407.78,2,253952,62,82674,5445440688,7,12453274,531,12,12,1761,586,7,585,605946,0,10,32503,21,109270780,1172,1,0,4,1405,103011118,9,411786196,20,26,10,19909,585,0,0,42760418,1092681,1749200776,0,585,559,0,3,1,14,14,2052,3,1749200241,1717260251,56230555,104530503,104546887,1,3,1,5435586188,73389,73389,14,14,14,104530507,10,3,128291,622757,887892,14575,1749200241,605946,41874101,1933
206420.11,5,253952,62,100020,6588490398,7,14473903,621,13,13,1761,679,7,585,733468,0,10,39319,21,110525644,1172,1,0,4,1405,124661524,9,498581448,20,27,10,19909,585,0,0,52128181,1226531,2104163675,0,585,559,0,3,1,14,14,2052,3,2103669044,2077605996,67749181,126491035,126507419,1,3,1,6577533852,73389,73389,14,14,14,126491039,10,3,139045,753605,1066605,17490,2103669044,733468,51063486,1933
208430.53,5,253952,62,117105,7714821324,7,16484295,744,13,13,1761,807,15,585,865536,0,10,46058,21,113083636,1172,1,0,4,1405,145972495,9,583825408,20,27,10,19909,585,0,0,61707911,1427215,2468581912,0,585,559,0,3,1,14,14,2052,3,2466989012,2432696299,79502426,148121728,148121728,1,3,1,7702329888,73389,73389,14,14,14,148121732,10,3,148562,889216,1250467,20536,2466989012,865536,60459698,1933
210438.61,5,253952,62,134837,8883457514,7,19100389,841,13,13,1761,903,15,585,1004764,0,10,53028,21,115231384,1172,1,0,4,1405,168138951,9,672491432,20,27,10,19909,585,0,0,71465135,1547256,2844237906,0,585,559,0,3,1,14,14,2052,3,2842034995,2800696190,91987879,170588005,170588005,1,3,1,8870576292,73389,73389,14,14,14,170588009,10,3,157948,1032082,1427161,23623,2842034995,1004764,70040575,1933
212447.48,6,253952,62,152489,10045933808,7,20830503,965,13,13,1761,1024,15,603,1140113,0,10,59965,21,119425833,1208,1,0,4,1405,190087280,9,760349120,20,27,10,19909,603,0,0,81319349,1767063,3210479268,0,603,577,0,3,1,14,14,2052,3,3208832961,3167144159,103760754,192896919,192929687,1,3,1,10030639820,73389,73389,14,14,14,192896923,10,3,166130,1171041,1596686,26678,3208832961,1140113,79725619,2001
