timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
67128.57,0,0,19172,1262030684,0,0,0,0,1,1,5276,117,0,585,124649,35,1790,11,0,120717836,1172,1,0,10,15,691,9,4025,585,0,0,0,1966615,16330,414052779,0,585,354,2,1,14,14,430,1,416448708,372189666,1983486,28364517,28380901,1,2,1,1248038748,73389,73389,14,14,14,28364517,11,3,364536,126870,824814,3195,416448708,124649,1141892,1827
69141.95,253952,62,35832,2359712454,4,4001264,0,4,33,33,5276,120,0,675,249231,35,5906,43,52,140299886,1352,1,0,42,47,711,9,4249,675,0,0,0,6120588,1540276,740492394,0,675,395,2,1,14,14,430,1,744749872,693657426,20657247,53261659,53278043,1,2,1,2343512996,73389,73389,14,14,14,53261659,11,3,529153,256873,1336704,5701,744749872,249231,4784084,2093
71147.83,253952,62,50642,3335875106,4,4001264,0,4,33,33,5276,122,0,675,371199,35,10057,43,52,140830790,1352,1,0,42,47,711,9,4249,675,0,0,0,10393728,3866043,1026732041,0,675,395,2,1,14,14,430,1,1029831472,979003050,35670861,75457600,75457600,1,2,1,3320134400,73389,73389,14,14,14,75457600,11,3,552053,383256,1553396,7876,1029831472,371199,8840649,2093
73152.28,253952,62,68224,4494499906,7,7001480,0,7,33,33,5276,125,0,675,494412,35,15017,43,52,141361694,1352,1,0,42,47,711,9,4249,675,0,0,0,14817128,5126409,1364129760,0,675,395,2,1,14,14,430,1,1368128304,1317682326,64277214,101784024,101800408,1,2,1,4478497056,73389,73389,14,14,14,101784024,11,3,578539,508831,1747747,10457,1368128304,494412,13069848,2093
75164.32,253952,62,87160,5741860450,7,7001480,0,7,33,33,5276,128,0,675,609024,35,20348,43,52,141627146,1352,1,0,42,47,711,9,4249,675,0,0,0,18970517,5583544,1730506137,0,675,395,2,1,14,14,430,1,1732508464,1682287603,77001698,130142064,130158448,1,2,1,5726250816,73389,73389,14,14,14,130142064,11,3,595732,625862,1906514,13237,1732508464,609024,17064644,2093
77168.94,253952,62,100235,6603521786,25,25489085,0,58,33,33,5276,130,0,675,703619,35,24060,43,52,141892598,1352,1,0,42,47,711,9,4249,675,0,0,0,22807400,7375460,1983198774,0,675,395,2,1,14,14,430,1,1984428848,1934269504,243545575,149723042,149723042,1,2,1,6587813848,73389,73389,14,14,14,149723042,11,3,620731,722375,2097114,15159,1984428848,703619,20711046,2093
79178.52,253952,62,111224,7327678670,31,33148909,0,80,34,34,5276,132,0,675,764484,35,27131,43,52,142423502,1352,1,0,42,48,711,9,4249,675,0,0,0,25339235,7502108,2196157957,0,675,395,2,1,14,14,430,1,2195585840,2145939959,280466656,166181153,166181153,1,2,1,7311970732,73389,73389,14,14,14,166181153,11,3,626633,784626,2186975,16771,2195716912,764484,23153122,2093
81190.76,253952,62,125229,8250288486,32,36840385,0,128,37,37,5276,134,0,675,886336,35,31060,43,52,142423502,1352,1,0,42,51,711,9,4249,675,0,0,0,29272365,8627318,2464202321,0,675,395,2,1,14,14,430,1,2465463088,2415608350,289754822,187138387,187154771,1,2,1,8234089028,73389,73389,14,14,14,187138387,11,3,652092,908785,2382934,18829,2465463088,886336,26890426,2093
83197.46,253952,62,140103,9230645442,33,39963535,0,174,38,38,5276,136,0,675,1022023,35,35225,43,52,142942340,1352,1,0,42,52,711,9,4249,675,0,0,0,33537055,9355203,2751125209,0,675,395,2,1,14,14,430,1,2751724336,2702187051,298822596,209432632,209432632,1,2,1,9215035808,73389,73389,14,14,14,209432632,11,3,661474,1047084,2552482,21013,2751724336,1022023,30985709,2093
85215.64,253952,62,153953,10142772806,34,44545707,0,211,38,38,5276,139,0,675,1146722,35,39166,43,52,143473244,1352,1,0,42,52,711,9,4249,675,0,0,0,37647514,10236953,3015993737,0,675,395,2,1,14,14,430,1,3017378768,2968790415,308890792,230166523,230166523,1,2,1,10126606116,73389,73389,14,14,14,230150139,11,3,684602,1174252,2764579,23043,3017378768,1146722,34884197,2093
