timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
60824.86,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
62830.59,1,253952,62,30182,1987660352,8,11026380,0,166,19,19,1725,240,2,576,282604,0,18,11825,25,105647000,1154,1,0,4,4487,37411952,8,149583092,24,33,9,5,38593,576,0,0,17556640,739891,655865327,0,576,562,0,3,1,14,14,5058,3,657367597,628745758,29211981,38011646,38042255,1,3,1,1976605624,73389,73389,14,14,14,38011650,8,3,112726,288826,569458,5492,657367597,282604,16987782,2031
64839.06,28,253952,62,57571,3793087078,10,15935621,0,350,19,19,1725,419,2,576,523832,0,18,22629,25,111281822,1154,1,0,4,4487,71665641,8,286597876,24,33,9,5,38593,576,0,0,33381192,1165492,1225811354,0,576,562,0,3,1,14,14,5058,3,1225976649,1197094751,50486406,72721472,72770624,1,3,1,3781516576,73389,73389,14,14,14,72721476,8,3,128037,535678,897578,10213,1225976649,523832,32484761,2031
66843.22,29,253952,62,80631,5311285188,14,21110615,0,470,19,19,1725,570,12,576,679709,0,18,31680,25,114117332,1154,1,0,4,4487,100421565,8,401686260,24,33,9,5,38593,576,0,0,44256398,1253922,1705218484,0,576,562,0,3,1,14,14,5058,3,1704184811,1675154717,66646362,101952182,101952182,1,3,1,5300661528,73389,73389,14,14,14,101935802,8,3,142383,695501,1105991,14181,1704184811,679709,43162979,2031
68849.33,30,253952,62,105969,6982128654,14,21903572,0,605,23,23,1725,728,16,585,882083,0,18,41676,25,118357797,1172,1,0,4,4487,132118337,8,528279404,24,37,9,5,38593,585,0,0,57271694,1442512,2229698674,0,585,570,0,3,1,14,14,5058,3,2229202391,2201138190,80622105,134083687,134083687,1,3,1,6971499788,73389,73389,14,14,14,134067307,8,3,160780,902541,1361223,18528,2229202391,882083,55912540,2052
70859.68,30,253952,62,133414,8789620618,14,24568628,0,752,23,23,1725,909,16,585,1139041,0,18,52495,25,118357797,1172,1,0,4,4487,166368950,8,665475800,24,37,9,5,38593,585,0,0,72555275,1850561,2799459970,0,585,570,0,3,1,14,14,5058,3,2798972153,2769975510,98971133,168822851,168855619,1,3,1,8778788284,73389,73389,14,14,14,168822855,8,3,187386,1164993,1711098,23264,2798972153,1139041,70846814,2052
72863.78,33,253952,62,160250,10558045778,14,26086155,0,891,24,24,1725,1084,17,585,1363885,0,18,63040,25,118671513,1172,1,0,4,4487,199885580,8,799542320,24,38,9,5,38593,585,0,0,86807458,2260844,3357800320,0,585,570,0,3,1,14,14,5058,3,3354688935,3326898488,115136461,202851026,202851026,1,3,1,10548253384,73389,73389,14,14,14,202851030,8,3,209227,1394937,2016103,27883,3354688935,1363885,84794536,2052
74874.93,33,253952,62,184442,12152228474,18,31392200,0,998,27,27,1725,1241,20,594,1530220,0,18,72591,25,120113180,1190,1,0,4,4487,230154965,8,920361420,24,41,9,5,38593,594,0,0,98299548,2362044,3858888401,0,594,575,0,3,1,14,14,5058,3,3856752265,3828801322,132071142,233502382,233518766,1,3,1,12142123896,73389,73389,14,14,14,233502386,8,3,232412,1565280,2249923,32061,3856752265,1530220,96053255,2083
76879.32,42,253952,62,211936,13963072820,18,33495345,0,1161,28,28,1725,1418,21,612,1775005,2,18,83418,25,123367029,1226,1,0,4,4487,264441340,8,1057700844,24,42,9,5,38593,612,0,0,114291266,3030447,4432360946,0,610,599,2,3,1,14,14,5058,3,4428900846,4398999093,150707754,268327340,268327340,1,3,1,13953021712,73389,73389,14,14,14,268327344,8,3,241130,1815494,2551989,36816,4428900846,1775005,111743459,2156
78884.00,44,253952,62,234467,15446891970,23,39225564,0,1256,30,30,1725,1560,21,621,1918293,2,18,92246,25,125178587,1244,1,0,4,4487,292427497,8,1169709988,24,44,9,5,38593,621,0,0,124292949,3033654,4905490989,0,619,605,2,3,1,14,14,5058,3,4902267541,4866414034,166525368,296843187,296843187,1,3,1,15435845756,73389,73389,14,14,14,296843191,8,3,258950,1962270,2736039,40736,4902267541,1918293,121561526,2182
