timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
163734.11,0,0,19571,1288179548,0,0,0,0,1,1,6471,117,0,594,126086,355,1827,11,2081,122489018,1190,1,0,10,15,1,9,2696,594,0,0,0,1978632,1958,422832367,0,594,426,2,1,14,14,3597,1,424575172,379906692,1981336,28970725,28970725,1,2,1,1273991004,73389,73389,14,14,14,28954341,13,3,371926,128133,819051,3257,424575172,126086,1159675,1917
165745.16,253952,62,36580,2408998834,19,21958513,0,47,25,25,6471,120,0,675,226786,355,6108,35,2081,140299886,1352,1,0,34,39,15,9,2778,675,0,0,0,5856158,866599,758107717,0,675,468,2,1,14,14,3597,1,758774576,708063732,33292231,54381804,54398188,1,2,1,2392799376,73389,73389,14,14,14,54381804,13,3,489435,231210,1163156,5808,758774576,226786,4693252,2143
167758.59,253952,62,52148,3435103226,20,26202668,0,86,25,25,6471,122,0,675,340803,355,10466,35,2081,140830790,1352,1,0,34,39,15,9,2778,675,0,0,0,9849596,2116767,1058017161,0,675,468,2,1,14,14,3597,1,1058798384,1007996766,43729883,77714274,77714274,1,2,1,3418707160,73389,73389,14,14,14,77697890,13,3,502238,348405,1311269,8097,1058798384,340803,8538729,2143
169765.70,253952,62,66810,4401301098,21,30137668,0,131,26,26,6471,125,0,675,447484,355,14635,35,2081,141361694,1352,1,0,34,40,15,9,2778,675,0,0,0,13835942,2967096,1339183799,0,675,468,2,1,14,14,3597,1,1340996400,1290493308,52236705,99674806,99691190,1,2,1,4385691464,73389,73389,14,14,14,99674806,13,3,509556,457658,1443683,10250,1340996400,447484,12392811,2143
171770.49,253952,62,80717,5317222934,23,34049571,0,186,27,27,6471,127,0,675,558584,355,18533,35,2081,141361694,1352,1,0,34,41,15,9,2778,675,0,0,0,17695247,3799605,1607362999,0,675,468,2,1,14,14,3597,1,1608252208,1558184138,61600984,120494935,120494935,1,2,1,5301777140,73389,73389,14,14,14,120494935,13,3,522344,571811,1603009,12289,1608252208,558584,16092924,2143
173778.55,253952,62,90912,5989344234,25,37876966,0,201,27,27,6471,128,0,675,610871,355,21368,35,2081,141627146,1352,1,0,34,41,15,9,2778,675,0,0,0,19927455,3810625,1805374706,0,675,468,2,1,14,14,3597,1,1804860208,1754612003,68224026,135765206,135765206,1,2,1,5973669064,73389,73389,14,14,14,135765206,13,3,525948,625420,1670137,13789,1804860208,610871,18258102,2143
175782.95,253952,62,103971,6849691542,26,40549279,0,256,30,30,6471,131,0,675,700323,355,25110,35,2081,142158050,1352,1,0,34,44,15,9,2778,675,0,0,0,23308229,4281122,2055449241,0,675,468,2,1,14,14,3597,1,2056387376,2006241850,74932647,155315575,155315575,1,2,1,6833885300,73389,73389,14,14,14,155315575,13,3,533904,716869,1809534,15708,2056387376,700323,21499598,2143
177791.74,253952,62,115409,7603539542,29,43959230,0,273,32,32,6471,132,0,675,771582,355,28271,35,2081,142423502,1352,1,0,34,46,15,9,2778,675,0,0,0,25969411,4415885,2276280523,0,675,468,2,1,14,14,3597,1,2276588336,2226549543,81330048,172443271,172459655,1,2,1,7587503924,73389,73389,14,14,14,172443271,13,3,540699,789720,1906556,17388,2276588336,771582,24063867,2143
179799.40,253952,62,129461,8529229550,30,47522899,0,304,34,34,6471,135,0,675,908084,355,32275,35,2081,142688954,1352,1,0,34,48,15,9,2778,675,0,0,0,29946570,5219958,2545904746,0,675,468,2,1,14,14,3597,1,2546727728,2497175244,90197431,193490617,193490617,1,2,1,8512866252,73389,73389,14,14,14,193474233,13,3,545611,928649,2070324,19449,2546727728,908084,27877403,2143
181805.91,253952,62,143515,9455316082,30,49920585,0,350,38,38,6471,137,0,675,1041418,355,36209,35,2081,142942340,1352,1,0,34,52,15,9,2778,675,0,0,0,33891753,6115667,2816703661,0,675,468,2,1,14,14,3597,1,2817391408,2767928388,98291733,214535804,214535804,1,2,1,9439575376,73389,73389,14,14,14,214535804,13,3,555592,1064825,2242632,21514,2817391408,1041418,31650417,2143
