timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
184428.52,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
186433.78,1,0,0,20259,1333533768,0,716,0,2,1,1,10324,117,630,126829,18,1893,16,18,129839198,1262,1,0,15,15,0,14,103,630,0,0,0,1987371,367,438561984,0,630,341,2,1,14,14,325,1,441221316,393246787,1989154,29992566,29992566,1,2,1,1318952008,73389,73389,14,14,14,29976182,5,3,385461,128947,831489,3384,441221316,126829,1156032,1815
188442.56,1,253952,62,38636,2544537206,9,9005248,0,23,32,32,10324,120,675,254339,18,6681,47,182,140299886,1352,1,0,46,46,21,14,368,675,0,0,0,5988952,1664209,789654420,0,675,367,2,1,14,14,325,1,798751536,747663558,30546031,57463711,57480095,1,2,1,2528403284,73389,73389,14,14,14,57463711,5,3,511778,258830,1239902,6113,798751536,254339,4749312,1930
190446.54,1,253952,62,57713,3801669230,21,21012572,0,23,32,32,10324,123,675,383923,18,12038,47,182,140830790,1352,1,0,46,46,21,14,368,675,0,0,0,10847093,3175690,1161787313,0,675,367,2,1,14,14,325,1,1165622064,1115158708,68041357,86046809,86046809,1,2,1,3785338700,73389,73389,14,14,14,86030425,5,3,535841,390949,1478538,8912,1165622064,383923,9368975,1930
192454.93,1,253952,62,77590,5111495506,21,21012572,0,23,32,32,10324,126,675,506611,18,17640,47,182,141361694,1352,1,0,46,46,21,14,368,675,0,0,0,15353884,4075005,1542841876,0,675,367,2,1,14,14,325,1,1548352304,1498102043,87649448,115815588,115815588,1,2,1,5095164976,73389,73389,14,14,14,115799204,5,3,554215,517015,1669454,11832,1548352304,506611,13685016,1930
194466.49,1,253952,62,93466,6157519534,21,21012572,0,23,32,32,10324,129,675,634713,18,22137,47,182,141892598,1352,1,0,46,46,21,14,368,675,0,0,0,19568838,6483376,1848996214,0,675,367,2,1,14,14,325,1,1854274352,1803843564,110547632,139576201,139592585,1,2,1,6141352844,73389,73389,14,14,14,139576201,5,3,589097,647503,1928575,14166,1854274352,634713,17640950,1930
196478.53,1,253952,62,109475,7212525302,21,21886332,0,37,32,32,10324,132,675,760901,18,26613,47,182,142158050,1352,1,0,46,46,21,14,368,675,0,0,0,23854545,8594008,2158175128,0,675,367,2,1,14,14,325,1,2162424624,2112290093,137120408,163564031,163564031,1,2,1,7196817364,73389,73389,14,14,14,163564031,5,3,618504,776135,2151862,16517,2162424624,760901,21703485,1930
198483.40,1,253952,62,122714,8084669090,30,32940391,0,74,32,32,10324,134,675,840588,18,30369,47,182,142423502,1352,1,0,46,46,21,14,368,675,0,0,0,27226627,9070331,2416893265,0,675,367,2,1,14,14,325,1,2417097520,2367209960,162490064,183384736,183384736,1,2,1,8068928384,73389,73389,14,14,14,183384736,5,3,625626,857945,2263555,18460,2417097520,840588,24963998,1930
200493.66,1,253952,62,136147,8970057766,30,34584063,0,90,34,34,10324,136,675,922774,18,34158,47,182,142942340,1352,1,0,46,48,21,14,368,675,0,0,0,30298282,9272392,2673915353,0,675,367,2,1,14,14,325,1,2675440432,2626035374,167555333,203504227,203520611,1,2,1,8954185988,73389,73389,14,14,14,203504227,5,3,636515,942007,2387466,20431,2675440432,922774,27911870,1930
202500.29,1,253952,62,151097,9955130006,31,37753766,0,121,34,34,10324,138,675,1036712,18,38335,47,182,143207792,1352,1,0,46,48,21,14,368,675,0,0,0,34356325,9764006,2963364872,0,675,367,2,1,14,14,325,1,2963438106,2913983830,175460934,225898935,225898935,1,2,1,9938832244,73389,73389,14,14,14,225882551,5,3,638822,1058471,2517409,22629,2963438106,1036712,31840111,1930
204512.47,1,253952,62,165507,10904222982,31,39167715,0,155,35,35,10324,141,675,1157419,18,42425,47,182,144004148,1352,1,0,46,49,21,14,368,675,0,0,0,38289639,10087820,3238696217,0,675,367,2,1,14,14,325,1,3240070096,3191280010,181266630,247474443,247474443,1,2,1,10888875492,73389,73389,14,14,14,247474443,5,3,644654,1181669,2656329,24742,3240070096,1157419,35634650,1930
206519.52,1,253952,62,180903,11918524278,31,42090097,0,196,35,35,10324,143,675,1282742,18,46734,47,182,144004148,1352,1,0,46,49,21,14,368,675,0,0,0,42407444,10579533,3534411086,0,675,367,2,1,14,14,325,1,3536423888,3487826663,188397709,270524511,270524511,1,2,1,11903078484,73389,73389,14,14,14,270524511,5,3,648904,1309596,2800810,27003,3536423888,1282742,39608117,1930
208528.30,1,253952,62,195883,12905562598,31,46171782,0,237,36,36,10324,146,675,1388181,18,50982,47,182,144535052,1352,1,0,46,50,21,14,368,675,0,0,0,46339410,11202220,3822780566,0,675,367,2,1,14,14,325,1,3824651216,3776304370,195174427,292960179,292960179,1,2,1,12889526980,73389,73389,14,14,14,292943795,5,3,658226,1417411,2945690,29202,3824651216,1388181,43395349,1930
