timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
568466.46,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
570471.29,0,0,19035,1252786800,0,0,0,0,1,1,5614,117,576,128069,18,1777,12,719,118681202,1154,1,0,11,15,0,10,782,576,0,0,0,1979516,2191,411560627,0,576,413,2,1,14,14,493,0,1,412778692,369430879,1982330,28178260,28178260,1,2,1,0,1239843440,73389,73389,14,14,14,28178260,10,3,361930,130094,816074,3167,412778692,128069,1163524,1786
572479.18,253952,62,35314,2325764806,17,18863437,0,46,22,22,5614,119,675,242748,18,5709,33,746,140299886,1352,1,0,32,36,6,10,945,675,0,0,0,5902443,1811474,731870415,0,675,471,2,1,14,14,493,0,1,734788400,683719856,30221762,52491611,52507995,1,2,1,0,2309630884,73389,73389,14,14,14,52491611,10,3,495408,247143,1177466,5625,734788400,242748,4725197,2092
574489.63,253952,62,49748,3277020470,19,24429235,0,93,23,23,5614,122,675,356185,18,9814,33,746,140830790,1352,1,0,32,37,6,10,945,675,0,0,0,9934869,2865424,1010537420,0,675,471,2,1,14,14,493,0,1,1012529968,961758831,41589115,74108079,74124463,1,2,1,0,3260755476,73389,73389,14,14,14,74108079,10,3,503649,362913,1321599,7744,1012529968,356185,8613638,2092
576496.64,253952,62,64311,4236464826,19,27726513,0,128,25,25,5614,124,675,484003,18,13893,33,746,141096242,1352,1,0,32,39,6,10,945,675,0,0,0,13794992,4240154,1290109331,0,675,471,2,1,14,14,493,0,1,1292499760,1242198784,51595186,95923314,95939698,1,2,1,0,4220625816,73389,73389,14,14,14,95923314,10,3,535258,493091,1542109,9880,1292499760,484003,12253381,2092
578502.07,253952,62,78172,5149902910,20,32142925,0,181,25,25,5614,126,675,590524,18,17783,33,746,141361694,1352,1,0,32,39,6,10,945,675,0,0,0,17752985,5088521,1558278784,0,675,471,2,1,14,14,493,0,1,1559493424,1509298468,61538531,116689973,116689973,1,2,1,0,5133637916,73389,73389,14,14,14,116673589,10,3,556741,601884,1699912,11917,1559493424,590524,16053698,2092
580509.04,253952,62,88786,5849218342,24,36891547,0,209,26,26,5614,128,675,638561,18,20789,33,746,141627146,1352,1,0,32,40,6,10,945,675,0,0,0,20028395,5104153,1764149085,0,675,471,2,1,14,14,493,0,1,1763572528,1713700737,68702948,132584995,132584995,1,2,1,0,5833739780,73389,73389,14,14,14,132584995,10,3,571084,651139,1774259,13474,1763572528,638561,18254850,2092
582517.97,253952,62,103433,6814433174,24,39820487,0,248,29,29,5614,131,675,757523,18,24947,33,746,142158050,1352,1,0,32,43,6,10,945,675,0,0,0,23971040,5911427,2045182202,0,675,471,2,1,14,14,493,0,1,2046294832,1995954607,75452589,154512759,154512759,1,2,1,0,6798561396,73389,73389,14,14,14,154512759,10,3,588978,772507,1974180,15631,2046294832,757523,21997733,2092
584530.42,253952,62,118248,7790392602,24,44043948,0,294,29,29,5614,133,675,887940,18,29101,33,746,142423502,1352,1,0,32,43,6,10,945,675,0,0,0,28129612,6884846,2329486791,0,675,471,2,1,14,14,493,0,1,2331114288,2281170406,86496130,176688442,176704826,1,2,1,0,7774291448,73389,73389,14,14,14,176688442,10,3,619344,905447,2211898,17804,2331114288,887940,25918727,2092
586538.69,253952,62,132956,8759605130,25,47731797,0,338,29,29,5614,135,675,998132,18,33249,33,746,142688954,1352,1,0,32,43,6,10,945,675,0,0,0,32020075,7793969,2614580822,0,675,471,2,1,14,14,493,0,1,2614229808,2564511216,96011109,198714510,198730894,1,2,1,0,8743438440,73389,73389,14,14,14,198714510,10,3,638684,1018097,2380523,19964,2614229808,998132,29640716,2092
588547.90,253952,62,147533,9720232442,25,50709432,0,377,30,30,5614,138,675,1121726,18,37363,33,746,143207792,1352,1,0,32,44,6,10,945,675,0,0,0,36200408,8980926,2892715717,0,675,471,2,1,14,14,493,0,1,2894854960,2845331525,105435348,220560354,220560354,1,2,1,0,9704655576,73389,73389,14,14,14,220560354,10,3,665947,1144128,2593378,22105,2894854960,1121726,33608321,2092
590555.41,253952,62,161805,10660281450,26,53770129,0,419,33,33,5614,140,675,1244191,18,41366,33,746,143738696,1352,1,0,32,47,6,10,945,675,0,0,0,40212935,9926527,3168085303,0,675,471,2,1,14,14,493,0,1,3168504784,3119990778,114568369,241931062,241931062,1,2,1,0,10644966728,73389,73389,14,14,14,241931062,10,3,695144,1269025,2807696,24196,3168504784,1244191,37406687,2092
592558.87,253952,62,172614,11372376402,31,59690459,0,455,33,33,5614,142,675,1307166,18,44417,33,746,144004148,1352,1,0,32,47,6,10,945,675,0,0,0,42787506,10013515,3377373400,0,675,471,2,1,14,14,493,0,1,3376909264,3328151363,123234728,258112804,258112804,1,2,1,0,11356963376,73389,73389,14,14,14,258112804,10,3,706462,1333399,2902627,25786,3376909264,1307166,39886435,2092
594563.11,253952,62,185718,12235938282,31,61396441,0,498,36,36,5614,144,675,1392984,18,48101,33,746,144269600,1352,1,0,32,50,6,10,945,675,0,0,0,46027976,10768581,3629272271,0,675,471,2,1,14,14,493,0,1,3629222864,3580632682,129398514,277734742,277734742,1,2,1,0,12220328648,73389,73389,14,14,14,277734742,10,3,733250,1421036,3050712,27711,3629222864,1392984,42978932,2092
596570.62,253952,62,195707,12894028262,34,66205496,0,519,36,36,5614,146,675,1444374,18,50936,33,746,144535052,1352,1,0,32,50,6,10,945,675,0,0,0,48275780,10802558,3822432168,0,675,471,2,1,14,14,493,0,1,3821374416,3772930365,136636040,292698035,292698035,1,2,1,0,12878713540,73389,73389,14,14,14,292698035,10,3,746926,1473682,3129659,29177,3821374416,1444374,45147881,2092
598582.05,253952,62,206047,13575386830,35,67903560,0,550,37,37,5614,147,675,1502856,18,53811,33,746,144800504,1352,1,0,32,51,6,10,945,675,0,0,0,50552691,10815861,4021228187,0,675,471,2,1,14,14,493,0,1,4020472784,3972039240,140634194,308175265,308191649,1,2,1,0,13559711660,73389,73389,14,14,14,308175265,10,3,758529,1533505,3226846,30696,4020472784,1502856,47327696,2092
600596.83,253952,62,220316,14515829054,35,72540123,0,591,41,41,5614,150,675,1638144,18,57871,33,746,145331408,1352,1,0,32,55,6,10,945,675,0,0,0,54479138,12071818,4292939838,0,675,471,2,1,14,14,493,0,1,4295068624,4247035442,151252120,329545973,329562357,1,2,1,0,14500022812,73389,73389,14,14,14,329545973,10,3,785756,1671475,3452661,32791,4295068624,1638144,51028468,2092
