timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
184773.79,0,0,19724,1298206556,0,0,0,0,1,1,5592,117,594,123242,38,1841,16,12,122489018,1190,1,0,15,15,14,93,594,0,0,0,1946301,18288,425716781,0,594,303,2,1,14,14,416,1,427589828,382856749,1971194,29183717,29200101,1,2,1,1284083548,73389,73389,14,14,14,29183717,7,3,374713,125314,833372,3280,427589828,123242,1113015,1712
186781.21,253952,62,40655,2677650746,0,10626,0,13,14,14,5592,120,675,234230,38,7220,29,12,140299886,1352,1,0,28,28,14,698,675,0,0,0,6018038,71531,833473221,0,675,326,2,1,14,14,416,1,837548848,786624918,10716994,60496466,60496466,1,2,1,2661844504,73389,73389,14,14,14,60496466,7,3,474514,238796,1151297,6409,837548848,234230,4866991,1926
188790.30,253952,62,55756,3672618922,10,12294951,0,47,16,16,5592,123,675,343626,38,11510,29,12,140830790,1352,1,0,28,30,14,698,675,0,0,0,9970405,1438509,1124745738,0,675,326,2,1,14,14,416,1,1128004400,1077447207,45132798,83112358,83112358,1,2,1,3656222856,73389,73389,14,14,14,83095974,7,3,493786,350504,1332702,8625,1128004400,343626,8638122,1926
190795.42,253952,62,68328,4501315650,14,18565957,0,91,16,16,5592,125,675,420943,38,15044,29,12,141361694,1352,1,0,28,30,14,698,675,0,0,0,12915485,2014380,1369706077,0,675,326,2,1,14,14,416,1,1369963312,1319694121,55798433,101947864,101947864,1,2,1,4485706016,73389,73389,14,14,14,101947864,7,3,505135,429430,1457288,10471,1369963312,420943,11458732,1926
192801.36,253952,62,81520,5370113794,14,20378949,0,119,18,18,5592,127,675,500864,38,18752,29,12,141361694,1352,1,0,28,32,14,698,675,0,0,0,16057749,2369148,1622928652,0,675,326,2,1,14,14,416,1,1623849776,1573660159,61387459,121697000,121697000,1,2,1,5354668000,73389,73389,14,14,14,121697000,7,3,515781,511171,1556547,12408,1623849776,500864,14501864,1926
194807.98,253952,62,96492,6356893278,14,22495338,0,152,18,18,5592,129,675,605791,38,22946,29,12,141892598,1352,1,0,28,32,14,698,675,0,0,0,20008397,3385370,1909603401,0,675,326,2,1,14,14,416,1,1912339248,1862104418,69247091,144122317,144122317,1,2,1,6340661052,73389,73389,14,14,14,144105933,7,3,522003,618415,1690290,14609,1912339248,605791,18318928,1926
196815.39,253952,62,110937,7308869838,14,25581674,0,193,19,19,5592,132,675,712750,38,27050,29,12,142423502,1352,1,0,28,33,14,698,675,0,0,0,24003392,4200897,2189986319,0,675,326,2,1,14,14,416,1,2190605104,2140421698,77774023,165755169,165755169,1,2,1,7292506540,73389,73389,14,14,14,165738785,7,3,530043,727724,1839510,16732,2190605104,712750,22164863,1926
198819.98,253952,62,123208,8117043874,17,29816912,0,223,19,19,5592,134,675,780933,38,30506,29,12,142423502,1352,1,0,28,33,14,698,675,0,0,0,26715194,4285740,2426678206,0,675,326,2,1,14,14,416,1,2426403632,2376654564,84978988,184122016,184122016,1,2,1,8101368704,73389,73389,14,14,14,184122016,7,3,531966,797493,1908524,18531,2426403632,780933,24807760,1926
200835.54,253952,62,137331,9047917842,17,31724383,0,253,22,22,5592,136,675,874661,38,34473,29,12,142942340,1352,1,0,28,36,14,698,675,0,0,0,30096970,4813687,2694195218,0,675,326,2,1,14,14,416,1,2698640176,2648783134,91259288,205279732,205279732,1,2,1,9031587312,73389,73389,14,14,14,205263348,7,3,551188,893274,2041184,20608,2698640176,874661,28057009,1926
202847.28,253952,62,152545,10049967214,17,35419481,0,286,23,23,5592,139,675,979456,38,38738,29,12,143207792,1352,1,0,28,37,14,698,675,0,0,0,34142385,5738590,2989019769,0,675,326,2,1,14,14,416,1,2990509008,2941674565,99979140,228057305,228057305,1,2,1,10034521420,73389,73389,14,14,14,228057305,7,3,558717,1000465,2182826,22838,2990509008,979456,31960949,1926
204856.43,253952,62,167378,11027637194,18,41047306,0,320,23,23,5592,141,675,1092517,38,42935,29,12,144004148,1352,1,0,28,37,14,698,675,0,0,0,38146158,6764575,3275917894,0,675,326,2,1,14,14,416,1,3276245968,3227357550,112660168,250277822,250277822,1,2,1,11012224168,73389,73389,14,14,14,250277822,7,3,571690,1119689,2344244,25018,3276245968,1092517,35803465,1926
206868.97,253952,62,182836,12046001722,19,43939682,0,354,23,23,5592,144,675,1197765,38,47318,29,12,144269600,1352,1,0,28,37,14,698,675,0,0,0,42240245,7552384,3573095496,0,675,326,2,1,14,14,416,1,3573779408,3525146057,121436630,273418002,273434386,1,2,1,12030392088,73389,73389,14,14,14,273418002,7,3,582546,1227419,2490705,27288,3573779408,1197765,39751264,1926
208876.09,253952,62,197798,13031860394,19,46858243,0,396,23,23,5592,146,675,1299991,38,51508,29,12,144535052,1352,1,0,28,37,14,698,675,0,0,0,46306521,8445157,3862525146,0,675,326,2,1,14,14,416,1,3861744592,3813235370,129954835,295829094,295829094,1,2,1,13016480136,73389,73389,14,14,14,295829094,7,3,591444,1332094,2648057,29485,3861744592,1299991,43660341,1926
210886.48,253952,62,213318,14054553606,19,49193772,0,435,26,26,5592,149,675,1404872,38,55884,29,12,145065956,1352,1,0,28,40,14,698,675,0,0,0,50480844,9456987,4159967291,0,675,326,2,1,14,14,416,1,4160457680,4112204122,139068560,319073611,319073611,1,2,1,14039238884,73389,73389,14,14,14,319073611,7,3,604067,1439451,2831856,31764,4160457680,1404872,47651035,1926
