timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5032.26,35,262144,64,31189,2055199552,113,0,603,617187,9,5048,68,10791,128250912,1208,1,67,5042,405965,3,175180,603,20052,26169280,8952773,12665804,654523574,603,1633,2,1,4,4,488,1,651649036,604227993,36152536,46349770,46366154,2,1,2039389880,73389,73389,4,4,4,46349770,12,3,325044,9077543,2685162,23980,4974,651649036,593207,6268283,15478
10040.21,35,262144,64,44055,2902898412,115,0,603,822892,9,8672,68,10791,128516364,1208,1,67,6932,465522,3,175180,603,27616,46489224,15407229,18665531,903301343,603,1633,2,1,4,4,488,1,899375116,852020831,88119478,65629803,65629803,2,1,2886990436,73389,73389,4,4,4,65613419,12,3,357651,11015741,3062718,35431,6864,899375116,787461,12345725,15478
15047.22,35,262144,64,76212,5021488548,121,0,603,1211999,9,17768,68,10791,129300654,1208,1,67,11657,468018,3,175180,603,46516,54959112,26338320,19691381,1525128530,603,1633,2,1,4,4,488,1,1518690316,1471435189,130357349,113773621,113790005,2,1,5006039324,73389,73389,4,4,4,113773621,12,3,378934,11763139,3303073,42255,11589,1518690316,1169744,23036813,15478
20060.88,35,262144,64,88097,5804631140,123,0,603,1408898,9,21111,68,10791,129566106,1208,1,67,13404,541608,3,175180,603,53504,58247368,31544662,24642607,1755095000,603,1633,2,1,4,4,488,1,1747673100,1700328551,179644643,131573061,131589445,2,1,5789214684,73389,73389,4,4,4,131573061,12,3,394031,13991171,3560460,48226,13336,1747673100,1360672,27986701,15478
25107.84,35,262144,64,94474,6224943280,124,0,603,1511553,9,22918,68,10791,129831558,1208,1,67,14340,654867,3,175180,603,57248,60016648,34190055,30070400,1878348475,603,1633,2,1,4,4,488,1,1870356492,1823259010,205591092,141130078,141130078,2,1,6209723432,73389,73389,4,4,4,141130078,12,3,404350,16714979,3691820,52071,14272,1870356492,1459482,30500536,15478
30155.64,35,262144,64,101299,6674881000,125,0,603,1620398,9,24822,68,10791,130097010,1208,1,67,15342,776846,3,175180,603,61256,61913608,38362824,37705093,2010284467,603,1633,2,1,4,4,488,1,2001690636,1954711883,251417179,151356680,151373064,2,1,6659693920,73389,73389,4,4,4,151356680,12,3,418455,19550534,3856462,55758,15274,2001690636,1564640,34508931,15478
35172.59,35,262144,64,110317,7268804620,126,0,603,1759222,9,27348,68,10791,130097010,1208,1,67,16668,842479,3,175180,603,66568,99276872,43721667,45143846,2184857318,603,1633,2,1,4,4,488,1,2175492108,2128317145,343772455,164849731,164866115,2,1,7253388164,73389,73389,4,4,4,164849731,12,3,437191,21989639,4082899,62392,16600,2175492108,1696830,39642016,15478
40185.08,35,262144,64,124435,8199350908,129,0,603,1968939,9,31352,68,10791,130627914,1208,1,67,18740,937610,3,175180,603,74856,103086280,50052383,49493178,2457589655,603,1633,2,1,4,4,488,1,2447073292,2400353245,390928477,185999255,186015639,2,1,8183967220,73389,73389,4,4,4,185999255,12,3,453016,23924693,4305972,74123,18672,2447073292,1894816,45749709,15478
45206.89,35,262144,64,131685,8676875976,130,0,603,2077088,9,33391,68,10791,130627914,1208,1,67,19807,1066796,3,175180,603,79124,105102408,53210124,55281792,2598079566,603,1633,2,1,4,4,488,1,2586927116,2540017825,423156610,196842416,196858800,2,1,8661066304,73389,73389,4,4,4,196842416,12,3,459065,26532658,4417120,77902,19739,2586927116,1999186,48796598,15478
50219.38,35,262144,64,137829,9081652776,131,0,603,2172321,9,35118,68,10791,130893366,1208,1,67,20709,1204359,3,175180,603,82728,106807048,55574284,60793867,2716727362,603,1633,2,1,4,4,488,1,2705022988,2658266974,452872787,206049336,206065720,2,1,9066170784,73389,73389,4,4,4,206049336,12,3,465934,29236173,4525135,82265,20641,2705022988,2090056,51053727,15478
55251.50,35,262144,64,142821,9410932104,132,0,603,2252655,9,36526,68,10791,131158818,1208,1,67,21442,1274716,3,175180,603,85664,108202632,57629090,66269183,2813394325,603,1633,2,1,4,4,488,1,2801229836,2754540927,513985263,213544128,213544128,2,1,9395941632,73389,73389,4,4,4,213544128,12,3,471287,32203777,4626495,85451,21374,2801229836,2167204,53007702,15478
60279.01,35,262144,64,147846,9741855282,133,0,603,2333337,9,37969,68,10791,131158818,1208,1,67,22181,1453210,3,175180,603,88620,109601992,60965914,74548720,2910717294,603,1633,2,1,4,4,488,1,2898092044,2851330413,571528287,221059622,221059622,2,1,9726623368,73389,73389,4,4,4,221059622,12,3,477833,35327529,4743717,88372,22113,2898092044,2244965,56227695,15478
65292.55,35,262144,64,152520,10049763258,133,0,603,2417429,9,39242,68,10791,131158818,1208,1,67,22866,1621742,3,175180,603,91360,110898632,62687674,79860374,3000936088,603,1633,2,1,4,4,488,1,2987876364,2941354044,606958512,228042636,228059020,2,1,10033875984,73389,73389,4,4,4,228042636,12,3,481021,38239988,4817341,92200,22798,2987876364,2325229,57874943,15478
70326.20,35,262144,64,157096,10351514158,134,0,603,2495431,9,40546,68,10791,131424270,1208,1,67,23540,1848883,3,175180,603,94056,112179400,64832374,85826605,3089707135,603,1633,2,1,4,4,488,1,3076218892,3029482886,706782204,234916995,234916995,2,1,10336347780,73389,73389,4,4,4,234916995,12,3,486599,41593590,4918845,94792,23472,3076218892,2400639,59918299,15478
75357.97,35,262144,64,162007,10674954166,135,0,603,2578947,9,41925,68,10791,131424270,1208,1,67,24261,1947147,3,175180,603,96940,113549384,68943233,95135275,3184663240,603,1633,2,1,4,4,488,1,3170721804,3124074441,764685566,242252265,242268649,2,1,10659099660,73389,73389,4,4,4,242252265,12,3,500123,44639818,5059421,97509,24193,3170721804,2481438,63888271,15478
80513.59,35,262144,64,167958,11067082518,136,0,603,2692297,9,43616,68,10791,131689722,1208,1,67,25137,2119183,3,175180,603,100444,115213640,70391748,100104098,3300022725,603,1633,2,1,4,4,488,1,3285540876,3238678276,792581370,251164273,251180657,2,1,11051228012,73389,73389,4,4,4,251164273,12,3,503785,47456223,5188273,109875,25069,3285540876,2582422,65207962,15478
85834.60,35,262144,64,172815,11386983582,137,0,603,2783371,9,44999,68,10791,131689722,1208,1,67,25847,2348917,3,175180,603,103284,116561224,74965234,111653166,3393533431,603,1633,2,1,4,4,488,1,3378601996,3332195279,865440925,258450391,258466775,2,1,11371817204,73389,73389,4,4,4,258450391,12,3,520776,50631936,5382155,117397,25779,3378601996,2665974,69587738,15478
