timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5048.34,28,262144,64,24678,1625840136,112,0,603,1197577,17,3216,12,69,6736,131167,127985460,1208,1,68,4087,1235589,4,330598,603,16244,79008726,7383400,26878703,528930874,603,1650,2,1,4,4,786,1,526475276,478674167,49683942,36606496,36606496,2,1,1610685824,73389,73389,4,4,4,36606496,21,3,282603,18032001,2824933,17452,4019,526475276,1180125,4559031,11642
10106.37,28,262144,64,29637,1952860248,113,0,603,1273307,17,4631,12,69,6736,131167,128250912,1208,1,68,4814,1453800,4,330598,603,19152,80387350,9032430,32979672,624672607,603,1650,2,1,4,4,786,1,621764620,574292887,66867679,44021527,44043944,2,1,1936947188,73389,73389,4,4,4,44021527,21,3,296237,20922751,2948782,20260,4746,621764620,1253047,6084576,11642
15125.44,28,262144,64,34775,2291273456,114,0,603,1363375,17,6089,12,69,6736,131167,128250912,1208,1,68,5567,1570319,4,330598,603,22168,81815510,11871625,39193691,723972419,603,1650,2,1,4,4,786,1,720592908,673172186,111545042,51723278,51739662,2,1,2275824232,73389,73389,4,4,4,51723278,21,3,305130,23987204,3071292,30473,5500,720592908,1332902,8801334,11642
20155.87,28,262144,64,39285,2588433528,114,0,603,1436116,17,7319,12,69,6736,131167,128250912,1208,1,68,6231,1740125,4,330598,603,24820,83070998,13561903,44535445,811289258,603,1650,2,1,4,4,786,1,807493644,760029784,126182837,58476916,58493300,2,1,2572984304,73389,73389,4,4,4,58476916,21,3,314221,26870038,3173322,33397,6163,807493644,1402719,10389251,11642
25193.71,28,262144,64,44131,2907879148,115,0,603,1525214,17,8691,12,69,6736,131167,128516364,1208,1,68,6942,1976519,4,330598,603,27664,84421334,14862165,49234836,904926581,603,1650,2,1,4,4,786,1,900685836,853510558,154420019,65728107,65744491,2,1,2892036708,73389,73389,4,4,4,65728107,21,3,324608,29749809,3295065,36803,6875,900685836,1488411,11566997,11642
30216.92,28,262144,64,49830,3283226976,116,0,603,1618365,17,10302,12,69,6736,131167,128516364,1208,1,68,7781,2075581,4,330598,603,31024,86009366,17444634,54810467,1015544288,603,1650,2,1,4,4,786,1,1010786316,963294203,204718072,74265442,74281826,2,1,3267679448,73389,73389,4,4,4,74265442,21,3,327568,32459368,3398452,40223,7714,1010786316,1578142,14046252,11642
35482.10,28,262144,64,54581,3596446676,117,0,603,1717355,17,11654,12,69,6736,131167,128769750,1208,1,68,8479,2230079,4,330598,603,33816,87330454,19178212,60515424,1107470060,603,1650,2,1,4,4,786,1,1102274572,1054810756,224990768,81385561,81401945,2,1,3580964684,73389,73389,4,4,4,81385561,21,3,329862,35391919,3473612,66544,8412,1102274572,1650811,15704220,11642
40935.08,28,262144,64,59338,3910035460,118,0,603,1794380,17,13004,12,69,6736,131167,129035202,1208,1,68,9177,2452427,4,330598,603,36608,105753022,22882075,70445780,1199260719,603,1650,2,1,4,4,786,1,1193631756,1146542547,353502408,88491455,88513872,2,1,3893624020,73389,73389,4,4,4,88491455,21,3,341838,39041823,3648281,69252,9109,1193631756,1725128,19233687,11642
45996.03,28,262144,64,63412,4178380516,118,0,603,1858168,17,14117,12,69,6736,131167,129035202,1208,1,68,9777,2665945,4,330598,603,39008,106892350,25517629,82159989,1278277339,603,1650,2,1,4,4,786,1,1272274956,1224974555,411253639,94622501,94622501,2,1,4163390044,73389,73389,4,4,4,94622501,21,3,345306,42199858,3730294,71685,9709,1272274956,1786483,21787391,11642
51289.41,28,262144,64,68136,4489565292,119,0,603,1934585,17,15461,12,69,6736,131167,129035202,1208,1,68,10468,2784905,4,330598,603,41776,108202878,28621737,91882941,1369415127,603,1650,2,1,4,4,786,1,1362976780,1315939952,499341628,101679243,101695627,2,1,4473886692,73389,73389,4,4,4,101679243,21,3,353281,45058098,3844467,74892,10401,1362976780,1859693,24777758,11642
56333.19,28,262144,64,72950,4806913760,120,0,603,2011818,17,16829,12,69,6736,131167,129300654,1208,1,68,11179,3001118,4,330598,603,44616,109552766,30171856,97228467,1462925046,603,1650,2,1,4,4,786,1,1456037900,1408665728,524708568,108897666,108914050,2,1,4791497304,73389,73389,4,4,4,108897666,21,3,356452,48334589,3908640,77811,11111,1456037900,1934007,26264014,11642
61470.20,28,262144,64,77072,5078380412,121,0,603,2077503,17,18008,12,69,6736,131167,129300654,1208,1,68,11783,3193689,4,330598,603,47032,110699070,34353186,107914913,1542478209,603,1650,2,1,4,4,786,1,1535205388,1488065219,627579926,115063639,115080023,2,1,5062800116,73389,73389,4,4,4,115063639,21,3,366704,51809113,4031991,80388,11715,1535205388,1997115,30322426,11642
67564.71,28,262144,64,81547,5373246724,121,0,603,2156385,17,19221,12,69,6736,131167,129300654,1208,1,68,12440,3493965,4,330598,603,49660,111951870,36636577,116936992,1629013450,603,1650,2,1,4,4,786,1,1621319692,1574246765,681364057,121768125,121784509,2,1,5357797500,73389,73389,4,4,4,121768125,21,3,378796,55649838,4144065,82809,12372,1621319692,2073576,32494299,11642
72581.19,28,262144,64,85841,5656251020,122,0,603,2226858,17,20455,12,69,6736,131167,129566106,1208,1,68,13072,3654255,4,330598,603,52188,113155454,38256641,124513744,1712249413,603,1650,2,1,4,4,786,1,1704157196,1656966559,773556904,128210467,128210467,2,1,5641260548,73389,73389,4,4,4,128210467,21,3,383736,59089934,4225550,85358,13004,1704157196,2141500,34032771,11642
77610.84,28,262144,64,89520,5898419772,123,0,603,2289636,17,21514,12,69,6736,131167,129566106,1208,1,68,13612,3921522,4,330598,603,54348,114182078,39883212,131984749,1783376238,603,1650,2,1,4,4,786,1,1774936076,1727742306,807924350,133715047,133715047,2,1,5883462068,73389,73389,4,4,4,133715047,21,3,390589,62450323,4307325,89043,13544,1774936076,2200593,35577592,11642
82683.56,28,262144,64,93692,6173428676,124,0,603,2357506,17,22685,12,69,6736,131167,129566106,1208,1,68,14226,4068209,4,330598,603,56808,115356158,41823120,140740392,1864377006,603,1650,2,1,4,4,786,1,1855545356,1808168385,951781832,139960781,139960781,2,1,6158274364,73389,73389,4,4,4,139960781,21,3,403897,65796457,4416806,91335,14159,1855545356,2266171,37408611,11642
87719.26,28,262144,64,97673,6435920204,124,0,603,2423904,17,23783,12,69,6736,131167,129831558,1208,1,68,14809,4194253,4,330598,603,59140,116467134,43451321,148267048,1941161953,603,1650,2,1,4,4,786,1,1931960332,1884883049,981969937,145927987,145927987,2,1,6420831428,73389,73389,4,4,4,145927987,21,3,411995,68774838,4506135,93800,14742,1931960332,2330104,38947667,11642
93124.35,28,262144,64,102591,6760084416,125,0,603,2523380,17,25187,12,69,6736,131167,130097010,1208,1,68,15531,4331315,4,330598,603,62024,117838270,44607809,153492216,2036119216,603,1650,2,1,4,4,786,1,2026463244,1979613511,993300559,153285674,153302058,2,1,6744569656,73389,73389,4,4,4,153285674,21,3,414462,71980152,4575451,119636,15464,2026463244,2403744,40034774,11642
98798.44,28,262144,64,107170,7061501020,126,0,603,2598632,17,26486,12,69,6736,131167,130097010,1208,1,68,16203,4597046,4,330598,603,64716,119120510,48821704,165683018,2124757169,603,1650,2,1,4,4,786,1,2114674700,2067678204,1119606192,160139775,160156159,2,1,7046150100,73389,73389,4,4,4,160139775,21,3,422851,75569051,4698419,122245,16136,2114674700,2476387,44125821,11642
104401.66,28,262144,64,111201,7327269348,126,0,603,2661960,17,27590,12,69,6736,131167,130097010,1208,1,68,16797,4766816,4,330598,603,67088,120251134,49711203,170902235,2202863974,603,1650,2,1,4,4,786,1,2192400396,2145398144,1131717728,166188901,166188901,2,1,7311590748,73389,73389,4,4,4,166172517,21,3,425573,79246229,4776233,124372,16729,2192400396,2537588,44937667,11642
109470.60,28,262144,64,116287,7662443608,127,0,603,2745228,17,29020,12,69,6736,131167,130362462,1208,1,68,17546,4812269,4,330598,603,70084,121671294,51834732,178685543,2301510728,603,1650,2,1,4,4,786,1,2290573324,2243464083,1177127808,173800540,173800540,2,1,7647223760,73389,73389,4,4,4,173800540,21,3,429010,82138193,4904672,127147,17478,2290573324,2618081,46932177,11642
114524.74,28,262144,64,121994,8038315724,128,0,603,2858047,17,30644,12,69,6736,131167,130362462,1208,1,68,18384,4926527,4,330598,603,73436,123256510,55314501,186852185,2411863630,603,1650,2,1,4,4,786,1,2400411660,2353291607,1252523468,182337875,182354259,2,1,8022866500,73389,73389,4,4,4,182337875,21,3,440804,85227034,5042809,154136,18316,2400411660,2703911,50274229,11642
119577.49,28,262144,64,128326,8455678744,129,0,603,2955386,17,32418,12,69,6736,131167,130627914,1208,1,68,19312,4976488,4,330598,603,77152,141792022,57887207,192813444,2534063250,603,1650,2,1,4,4,786,1,2522046476,2475284276,1285358074,191829356,191845740,2,1,8440491664,73389,73389,4,4,4,191829356,21,3,454993,88206020,5183451,159683,19244,2522046476,2795703,52706817,11642
124587.63,28,262144,64,143999,9488398964,132,0,603,3179317,17,36815,12,69,6736,131167,131158818,1208,1,68,21617,4997682,4,330598,603,86372,146054870,66481806,200331538,2837446795,603,1650,2,1,4,4,786,1,2824167436,2777230416,1435431594,215303249,215303249,2,1,9472622060,73389,73389,4,4,4,215286865,21,3,476186,89895372,5505385,166114,21549,2824167436,3013203,60978596,11642
129597.73,28,262144,64,166085,10943537234,136,0,603,3489795,17,43072,12,69,6736,131167,131689722,1208,1,68,24860,5008628,4,330598,603,99344,152004566,78181845,203244371,3264292122,603,1650,2,1,4,4,786,1,3249233932,3202558374,1518718787,248360894,248377278,2,1,10927879336,73389,73389,4,4,4,248360894,21,3,496922,90771509,5952276,173724,24792,3249233932,3316071,72233442,11642
134607.82,28,262144,64,189404,12479488008,140,0,603,3844568,17,49647,12,69,6736,131167,132220626,1208,1,68,28283,5014656,4,330598,603,113036,158249942,88873577,204106502,3714182428,603,1650,2,1,4,4,786,1,3697301022,3651508016,1555750190,283281997,283281997,2,1,12463686972,73389,73389,4,4,4,283265613,21,3,524196,91653225,6356665,183795,28215,3697301022,3660773,82520628,11642
139616.85,28,262144,64,214060,14104091474,144,1,603,4203251,17,56584,12,69,6736,131167,132751530,1208,1,68,31903,5021266,4,330598,603,127516,164829334,100406139,204715283,4190611041,603,1650,2,1,4,4,786,1,4171781662,4126415550,1590171440,320197630,320214014,2,1,14088695720,73389,73389,4,4,4,320197630,21,3,549607,92514874,6700965,192717,31835,4171781662,4010534,93709984,11642
144625.53,28,262144,64,238854,15738016426,148,1,603,4548421,17,63573,12,69,6736,131167,133547886,1208,1,68,35550,5027363,4,330598,603,142108,188726494,110332704,205138926,4670604853,603,1650,2,1,4,4,786,1,4649801246,4604042152,1613508812,357332288,357348672,2,1,15722620672,73389,73389,4,4,4,357332288,21,3,568399,93353862,7001100,201546,35482,4649801246,4346875,103337185,11642
