timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5052.95,28,262144,64,23997,1581210120,112,0,603,466396,10,3040,68,1612,127985460,1208,1,67,3984,1533283,3,148757,603,15828,75976112,6382367,28260119,515385496,603,1579,2,1,4,4,529,1,512974860,465624426,43657535,35590688,35590688,2,1,1565990272,73389,73389,4,4,4,35590688,14,3,242226,19584327,2208314,13112,3916,512974860,453284,4173843,34571
10083.87,28,262144,64,29573,1948497020,113,0,603,560546,10,4613,68,1612,128250912,1208,1,67,4803,1661373,3,148757,603,19104,77526704,8750215,34241751,623245872,603,1579,2,1,4,4,529,1,620322828,573014292,68848636,43939607,43939607,2,1,1933342708,73389,73389,4,4,4,43939607,14,3,254392,22416883,2324227,16168,4735,620322828,544378,6426396,34571
15116.72,28,262144,64,34842,2295664368,114,0,603,654302,10,6095,68,1612,128250912,1208,1,67,5577,1894891,3,148757,603,22196,78988336,11086893,41124023,725046840,603,1579,2,1,4,4,529,1,721641484,674467299,106444219,51821582,51837966,2,1,2280149608,73389,73389,4,4,4,51821582,14,3,269886,25654541,2469468,19056,5509,721641484,635246,8619107,34571
20149.06,28,262144,64,39446,2598984824,114,0,603,723567,10,7362,68,1612,128250912,1208,1,67,6255,2102830,3,148757,603,24912,80282096,13801582,48763484,814471220,603,1579,2,1,4,4,529,1,810639372,763140006,161368263,58722676,58739060,2,1,2583797744,73389,73389,4,4,4,58722676,14,3,280521,28656463,2616668,21659,6187,810639372,701908,11187061,34571
25239.87,28,262144,64,43807,2886380032,115,0,603,794203,10,8588,68,1612,128516364,1208,1,67,6893,2290028,3,148757,603,27468,98479040,16113095,56003584,898498730,603,1579,2,1,4,4,529,1,894263308,847160917,190117671,65246938,65263322,2,1,2870865272,73389,73389,4,4,4,65246938,14,3,288039,31711172,2754826,23972,6826,894263308,770231,13360682,34571
30294.08,28,262144,64,48981,3227321460,116,0,603,880092,10,10073,68,1612,128516364,1208,1,67,7657,2495688,3,148757,603,30528,99931328,17803311,62931914,999239268,603,1579,2,1,4,4,529,1,994533388,946900596,258026338,72997841,73014225,2,1,3211905004,73389,73389,4,4,4,72997841,14,3,292865,35042137,2846743,27037,7590,994533388,853055,14958687,34571
35334.15,28,262144,64,53527,3526840828,117,0,603,963094,10,11364,68,1612,128769750,1208,1,67,8322,2607034,3,148757,603,33188,101192512,20367619,71392249,1086825346,603,1579,2,1,4,4,529,1,1081696268,1034470130,319863044,79800631,79817015,2,1,3511227764,73389,73389,4,4,4,79800631,14,3,297840,38009445,2937771,39910,8255,1081696268,923184,17432095,34571
41469.43,28,262144,64,58836,3876895068,118,0,603,1049945,10,12871,68,1612,129035202,1208,1,67,9106,2849175,3,148757,603,36320,102678592,23139948,80285182,1189955557,603,1579,2,1,4,4,529,1,1184325644,1136834575,370127621,87770559,87770559,2,1,3861904596,73389,73389,4,4,4,87770559,14,3,304401,42017067,3047514,43035,9038,1184325644,1006910,20094889,34571
46587.06,28,262144,64,62278,4103531788,118,0,603,1108568,10,13808,68,1612,129035202,1208,1,67,9609,3061992,3,148757,603,38332,103629888,25045298,87654444,1256213468,603,1579,2,1,4,4,529,1,1250254860,1203067823,416171003,92906499,92922883,2,1,4087885956,73389,73389,4,4,4,92906499,14,3,306778,45335511,3126231,44988,9541,1250254860,1063580,21921732,34571
51622.14,28,262144,64,65133,4291698876,119,0,603,1154936,10,14604,68,1612,129035202,1208,1,67,10029,3144027,3,148757,603,40016,104431168,27837317,98416703,1311663205,603,1579,2,1,4,4,529,1,1305436172,1258134808,517407426,97182279,97198663,2,1,4276020276,73389,73389,4,4,4,97182279,14,3,315138,47857946,3217385,46742,9962,1305436172,1108194,24621931,34571
