timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5814.17,30,262144,64,23660,1558859036,112,1,603,2674685,21,2946,51,69,15,206445,127985460,1208,1,68,3934,4936510,4,300144,603,15632,79724888,5281127,31342251,508940638,603,1875,2,1,4,4,948,1,506552332,459036334,54020429,35076751,35093135,2,1,1543377044,73389,73389,4,4,4,35076751,15,3,137047,30378103,1321868,28103,3867,506552332,2646582,3959289,13910
10853.77,30,262144,64,28252,1861658512,113,1,603,2747464,21,4251,51,69,15,206445,128250912,1208,1,68,4611,5060129,4,300144,603,18336,81008664,7762781,40096153,597968062,603,1875,2,1,4,4,948,1,595157004,547619792,88382436,41951110,41967494,2,1,1845848840,73389,73389,4,4,4,41951110,15,3,151203,33696281,1467307,30694,4543,595157004,2716770,6295179,13910
15869.41,30,262144,64,32088,2114381868,113,1,603,2808744,21,5299,51,69,15,206445,128250912,1208,1,68,5172,5345442,4,300144,603,20584,82083160,9070098,46857359,671986190,603,1875,2,1,4,4,948,1,668819468,621492398,118951860,47699291,47715675,2,1,2098768804,73389,73389,4,4,4,47699291,15,3,152348,36794136,1524726,33054,5105,668819468,2775690,7546152,13910
21190.29,30,262144,64,36424,2399873224,114,1,603,2876165,21,6529,51,69,15,206445,128250912,1208,1,68,5810,5458150,4,300144,603,23132,83288216,10633236,53375027,755881268,603,1875,2,1,4,4,948,1,752312332,704887985,159136224,54192944,54209328,2,1,2384489536,73389,73389,4,4,4,54192944,15,3,154293,40041183,1618688,35491,5742,752312332,2840674,9015481,13910
26212.02,30,262144,64,41113,2709029692,115,1,603,2951086,21,7869,51,69,15,206445,128516364,1208,1,68,6500,5632371,4,300144,603,25892,84591704,13050930,61919288,846749483,603,1875,2,1,4,4,948,1,842752012,795338931,235530785,61214759,61231143,2,1,2693449396,73389,73389,4,4,4,61214759,15,3,161391,43418673,1727840,38178,6432,842752012,2912908,11323394,13910
31401.86,30,262144,64,45691,3010646212,115,1,603,3023947,21,9119,51,69,15,206445,128516364,1208,1,68,7173,5867482,4,300144,603,28584,85869144,14882052,68098536,935383067,603,1875,2,1,4,4,948,1,930963468,883542326,265244481,68066701,68083085,2,1,2994934844,73389,73389,4,4,4,68066701,15,3,163958,46597853,1782923,40901,7105,930963468,2983046,13099867,13910
36829.39,30,262144,64,50164,3305116000,116,1,603,3096471,21,10390,51,69,15,206445,128516364,1208,1,68,7830,6007739,4,300144,603,31212,87116376,17552249,76226514,1021905973,603,1875,2,1,4,4,948,1,1017077772,969709166,295079354,74773346,74773346,2,1,3289306328,73389,73389,4,4,4,74756962,15,3,169645,50194605,1885624,43612,7762,1017077772,3052859,15667486,13910
42622.80,30,262144,64,54043,3560922856,117,1,603,3162485,21,11507,51,69,15,206445,128769750,1208,1,68,8402,6085084,4,300144,603,33500,88201688,19287483,83804184,1097246619,603,1875,2,1,4,4,948,1,1092050956,1044457418,326906917,80576712,80593096,2,1,3545375328,73389,73389,4,4,4,80576712,15,3,171071,53479205,1944711,46047,8334,1092050956,3116438,17343052,13910
47864.16,30,262144,64,58484,3853560944,118,1,603,3236082,21,12768,51,69,15,206445,129035202,1208,1,68,9054,6274490,4,300144,603,36108,89443992,22674875,94278768,1183118628,603,1875,2,1,4,4,948,1,1177509900,1130024038,418408488,87240238,87240238,2,1,3837849576,73389,73389,4,4,4,87223854,15,3,180070,56729488,2079044,48713,8986,1177509900,3187369,20595990,13910
52984.08,30,262144,64,63709,4197844708,118,1,603,3312725,21,14200,51,69,15,206445,129035202,1208,1,68,9821,6370286,4,300144,603,39176,90888536,24672486,101060738,1284125036,603,1875,2,1,4,4,948,1,1278042124,1230651432,474487303,95064869,95064869,2,1,4182854236,73389,73389,4,4,4,95064869,15,3,190002,59503459,2184378,51671,9753,1278042124,3261054,22488046,13910
58004.48,30,262144,64,69183,4558446936,119,1,603,3395789,21,15749,51,69,15,206445,129035202,1208,1,68,10624,6448217,4,300144,603,42388,92411992,28175785,110015671,1389873913,603,1875,2,1,4,4,948,1,1383292940,1336105969,537173187,103258140,103274524,2,1,4543358160,73389,73389,4,4,4,103258140,15,3,200577,62430507,2356018,57257,10556,1383292940,3338532,25818554,13910
63015.76,30,262144,64,83678,5513700296,122,1,603,3600538,21,19831,51,69,15,206445,129566106,1208,1,68,12754,6496010,4,300144,603,50908,96360088,35288459,116778586,1670239487,603,1875,2,1,4,4,948,1,1662476300,1615266997,624768648,124964720,124981104,2,1,5498447680,73389,73389,4,4,4,124964720,15,3,224497,64221699,2688159,62757,12686,1662476300,3537781,32600332,13910
