timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.84,8,262144,64,35012,2306805488,114,1,603,695954,11,6154,69,225,128250912,1208,1,68,5603,113239,4,6843,603,22316,96222040,10311139,5275075,728203263,603,1082,2,1,4,4,442,1,725180428,677758018,36912682,52083726,52083726,2,1,2291683944,73389,73389,4,4,4,52083726,12,3,390893,3740444,2706795,16802,5535,725180428,679152,7604590,7562
10025.53,8,262144,64,43811,2886642176,115,1,603,834367,11,8606,69,225,128516364,1208,1,68,6895,205759,4,6843,603,27488,98674072,13811910,11233620,898427288,603,1082,2,1,4,4,442,1,894656524,847264052,68413465,65246938,65263322,2,1,2870865272,73389,73389,4,4,4,65246938,12,3,411547,6528123,2916466,22795,6828,894656524,811572,10895157,7562
15062.21,8,262144,64,50797,3346865740,116,1,603,948471,11,10538,69,225,128516364,1208,1,68,7923,344540,4,6843,603,31600,100622616,19140490,19375114,1033784301,603,1082,2,1,4,4,442,1,1029398540,981901623,140310486,75713267,75729651,2,1,3331383748,73389,73389,4,4,4,75713267,12,3,434739,9249136,3132895,26729,7856,1029398540,921742,16007528,7562
20078.14,8,262144,64,59182,3899570524,118,1,603,1077893,11,12965,69,225,129035202,1208,1,68,9156,454183,4,6843,603,36528,102953048,22508291,25169519,1195983011,603,1082,2,1,4,4,442,1,1190879244,1143422156,173521954,88278463,88294847,2,1,3884252372,73389,73389,4,4,4,88278463,12,3,445772,11815679,3288141,31754,9088,1190879244,1046139,19220761,7562
25084.58,8,262144,64,76470,5038662288,121,3,603,1333807,11,17789,69,225,129300654,1208,1,68,11697,502022,4,6843,603,46692,107635544,30667054,32253034,1530434076,603,1082,2,1,4,4,442,1,1523933196,1476478305,242542137,114172870,114172870,2,1,5023606280,73389,73389,4,4,4,114172870,12,3,482258,13807938,3597083,49909,11629,1523933196,1283898,27070702,7562
30105.67,8,262144,64,86765,5717071736,122,3,603,1498914,11,20705,69,225,129566106,1208,1,68,13208,580281,4,6843,603,52744,144202768,35021020,37977488,1729348047,603,1082,2,1,4,4,442,1,1721982988,1674747983,291495603,129592756,129592756,2,1,5702081264,73389,73389,4,4,4,129592756,12,3,495981,16395276,3808205,56849,13140,1721982988,1442065,31212701,7562
35126.66,8,262144,64,93084,6133317336,123,4,603,1599830,11,22486,69,225,129566106,1208,1,68,14135,754224,4,6843,603,56452,145954576,37913471,44590382,1851416568,603,1082,2,1,4,4,442,1,1843486732,1796393944,322675007,139053628,139053628,2,1,6118359632,73389,73389,4,4,4,139053628,12,3,508081,19228564,3945168,60266,14067,1843486732,1539564,33967539,7562
40158.14,8,262144,64,98394,6483437112,124,4,603,1693692,11,23986,69,225,129831558,1208,1,68,14917,859116,4,6843,603,59580,147435792,40400228,50803504,1954405005,603,1082,2,1,4,4,442,1,1945985036,1898795980,365675586,146998980,146998980,2,1,6467955120,73389,73389,4,4,4,146998980,12,3,521723,21990597,4051957,70323,14849,1945985036,1623369,36348070,7562
45287.86,8,262144,64,103099,6793376704,125,4,603,1774440,11,25325,69,225,130097010,1208,1,68,15607,1064730,4,6843,603,62340,148742736,42852037,57163009,2045288713,603,1082,2,1,4,4,442,1,2036424716,1989343054,406337594,154055722,154055722,2,1,6778451768,73389,73389,4,4,4,154055722,12,3,534670,24979347,4190748,75482,15539,2036424716,1698958,38660654,7562
50333.61,8,262144,64,108180,7127981964,126,4,603,1875773,11,26768,69,225,130097010,1208,1,68,16352,1211550,4,6843,603,65320,150159184,45081550,64092808,2143400576,603,1082,2,1,4,4,442,1,2134073356,2087156922,449461914,161653136,161675553,2,1,7112737984,73389,73389,4,4,4,161653136,12,3,546009,28363247,4302706,98084,16284,2134073356,1777689,40779535,7562
55375.92,8,262144,64,113409,7472769192,127,4,603,1960202,11,28247,69,225,130362462,1208,1,68,17121,1349199,4,6843,603,68396,151622096,48317826,72854939,2244670436,603,1082,2,1,4,4,442,1,2234867724,2187954059,521061482,169483800,169500184,2,1,7457287200,73389,73389,4,4,4,169483800,12,3,559392,31502451,4437737,109334,17053,2234867724,1850868,43881129,7562
60510.25,8,262144,64,118329,7796799024,128,4,603,2052112,11,29645,69,225,130362462,1208,1,68,17843,1488429,4,6843,603,71288,152995856,50183193,78520371,2339888895,603,1082,2,1,4,4,442,1,2329632780,2282633021,558840255,176851838,176868222,2,1,7781480872,73389,73389,4,4,4,176851838,12,3,562730,34742747,4513645,119954,17776,2329632780,1932158,45670858,7562
