timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5025.55,21,262144,64,46854,3087130032,116,3,603,739613,24,9459,69,12004,128516364,1208,1,68,7344,622583,4,58171,603,29268,64432008,13466417,10900345,957428099,603,8810,2,1,4,4,936,1,953376780,905930645,34620380,69817630,69834014,2,1,3071975720,73389,73389,4,4,4,69817630,26,3,313771,9106318,2399367,16484,7276,953376780,723129,11070175,11309
10043.11,21,262144,64,64257,4234023888,119,3,603,988561,24,14379,69,12004,129035202,1208,1,68,9902,653035,4,58171,603,39504,85960552,19852296,14675072,1294094222,603,8810,2,1,4,4,936,1,1288658956,1241231874,88034337,95881910,95898294,2,1,4218804040,73389,73389,4,4,4,95881910,26,3,349106,11004832,2686856,23069,9834,1288658956,965492,17167849,11309
15076.59,21,262144,64,71886,4736652552,120,3,603,1103405,24,16538,69,12004,129300654,1208,1,68,11023,774578,4,58171,603,43988,88080552,22640957,19631037,1441688991,603,8810,2,1,4,4,936,1,1435590668,1388143063,118513016,107296352,107312736,2,1,4721039488,73389,73389,4,4,4,107296352,26,3,360179,13624675,2842752,27207,10955,1435590668,1076198,19800882,11309
20088.49,21,262144,64,78944,5201594708,121,3,603,1212158,24,18520,69,12004,129300654,1208,1,68,12057,902635,4,58171,603,48128,106989672,27177478,26909251,1577835374,603,8810,2,1,4,4,936,1,1571119116,1524071307,185953179,117877369,117877369,2,1,5186604236,73389,73389,4,4,4,117877369,26,3,381608,16322991,3035571,35035,11990,1571119116,1177123,24144180,11309
25105.77,21,262144,64,87848,5788312676,123,3,603,1346206,24,21016,69,12004,129566106,1208,1,68,13365,998034,4,58171,603,53360,109463976,31493044,33751223,1750037399,603,8810,2,1,4,4,936,1,1742561292,1695551637,222183206,131212613,131212613,2,1,5772634076,73389,73389,4,4,4,131196229,26,3,400393,18849579,3245316,39679,13297,1742561292,1306527,28250320,11309
30124.91,21,262144,64,103469,6817890476,125,3,603,1576538,24,25421,69,12004,130097010,1208,1,68,15661,1035998,4,58171,603,62544,113699176,39044031,40642121,2052232273,603,8810,2,1,4,4,936,1,2043502604,1996490322,301451112,154602427,154618811,2,1,6802506788,73389,73389,4,4,4,154602427,26,3,421025,20752314,3517143,46699,15593,2043502604,1529839,35530561,11309
35152.74,21,262144,64,112365,7404084156,127,3,603,1716376,24,27962,69,12004,130362462,1208,1,68,16969,1122491,4,58171,603,67776,116169256,42824075,46263621,2224432670,603,8810,2,1,4,4,936,1,2214944780,2167882851,386624671,167921287,167937671,2,1,7388536628,73389,73389,4,4,4,167921287,26,3,435695,23447021,3679224,54032,16901,2214944780,1662344,39147919,11309
40181.08,21,262144,64,118105,7782118960,128,3,603,1810526,24,29584,69,12004,130362462,1208,1,68,17811,1266604,4,58171,603,71144,117765096,45299331,51687772,2335314423,603,8810,2,1,4,4,936,1,2325307404,2278412770,483443331,176524158,176524158,2,1,7767062952,73389,73389,4,4,4,176524158,26,3,446677,26455118,3819203,57182,17743,2325307404,1753344,41483459,11309
45210.78,21,262144,64,124046,8173591952,129,4,603,1915184,24,31259,69,12004,130627914,1208,1,68,18684,1357062,4,58171,603,74636,119414376,47900222,58006255,2450274464,603,8810,2,1,4,4,936,1,2439733260,2392840258,522921006,185419782,185436166,2,1,8158470408,73389,73389,4,4,4,185419782,26,3,460044,29425434,3973919,60173,18616,2439733260,1855011,43929933,11309
50261.51,21,262144,64,129077,8505161732,129,4,603,1988729,24,32630,69,12004,130627914,1208,1,68,19425,1495175,4,58171,603,77600,120819624,49328634,63027611,2547860667,603,8810,2,1,4,4,936,1,2536857612,2489735015,588118488,192949501,192965885,2,1,8489778044,73389,73389,4,4,4,192949501,26,3,471026,32610259,4071173,62847,19357,2536857612,1925882,45261853,11309
55277.84,21,262144,64,134508,8862945912,130,4,603,2075441,24,34154,69,12004,130627914,1208,1,68,20221,1644115,4,58171,603,80788,122332520,52183675,70387102,2652817627,603,8810,2,1,4,4,936,1,2641321996,2594374407,616307015,201077236,201093620,2,1,8847398384,73389,73389,4,4,4,201077236,26,3,482989,35591733,4200452,74389,20154,2641321996,2001052,47987869,11309
60317.27,21,262144,64,138734,9141493760,131,4,603,2147183,24,35372,69,12004,130893366,1208,1,68,20842,1737940,4,58171,603,83268,123511528,54280559,76749873,2734482329,603,8810,2,1,4,4,936,1,2722586636,2675786615,683893062,207404890,207421274,2,1,9125815160,73389,73389,4,4,4,207404890,26,3,489063,38639899,4307826,87046,20774,2722586636,2060137,49978671,11309
65626.63,21,262144,64,143850,9478634100,132,4,603,2230489,24,36824,69,12004,131158818,1208,1,68,21595,1895599,4,58171,603,86280,124943272,57295533,84599778,2833654805,603,8810,2,1,4,4,936,1,2821283852,2774307708,825852839,215073873,215090257,2,1,9463250412,73389,73389,4,4,4,215073873,26,3,498382,41700931,4445301,89969,21527,2821283852,2140520,52856302,11309
70664.78,21,262144,64,149711,9864610826,133,4,603,2330151,24,38451,69,12004,131158818,1208,1,68,22455,2054847,4,58171,603,89720,126569448,60357951,90761222,2946904544,603,8810,2,1,4,4,936,1,2934005772,2887178270,867415414,223840584,223856968,2,1,9848985696,73389,73389,4,4,4,223840584,26,3,506498,44587609,4578723,95582,22387,2934005772,2234569,55785427,11309
75720.43,21,262144,64,154567,10184711806,134,4,603,2414888,24,39852,69,12004,131424270,1208,1,68,23168,2334979,4,58171,603,92572,127917800,61634271,95450411,3040805045,603,8810,2,1,4,4,936,1,3027460108,2980740728,883887465,231124543,231124543,2,1,10169479892,73389,73389,4,4,4,231124543,26,3,510460,47703627,4666438,101657,23100,3027460108,2313231,56975033,11309
