timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.20,0,262144,64,31752,2093809692,0,2685258,118,3,3,5951,246,0,576,193382,0,3,12469,6,0,105647286,1154,1,4,297,39458378,3,157768856,5,5756,330,2,23,576,9140880,169,694230437,576,112,0,3,1,2,2,686,3,691201723,662424377,12562817,40052281,40052281,3,1,2082718644,73389,73389,2,2,2,40052285,3,3,16707,453221,131057,6396,5751,691201723,186986,9010040,1277
10010.84,0,262144,64,60456,3983437434,1,5065670,282,7,7,5951,441,0,576,352899,0,3,23774,10,0,109737660,1154,1,4,297,75235462,3,300941848,9,10757,604,2,1162,576,17373275,1602,1298692296,576,112,0,3,1,2,2,686,3,1293017628,1257557781,23810109,76374660,76391044,3,1,3971482352,73389,73389,2,2,2,76374664,3,3,19550,848267,211577,12264,10748,1293017628,340635,17162557,1277
15014.93,96,262144,64,116854,7700278216,6,16205665,772,17,17,5951,795,3,576,1084094,0,3,45933,16,8,115975782,1154,1,4,297,145493676,3,581974704,15,20471,125142,2,1201,576,50577907,5680917,2478657118,576,112,0,3,1,2,2,686,3,2467338443,2428490924,76677970,147813862,147813862,3,1,7685468888,73389,73389,2,2,2,147797482,3,3,66104,5661378,1107851,47446,20452,2467338443,1036648,49472503,1277
20024.24,97,262144,64,137283,9046026978,15,29278495,902,25,25,5951,938,3,576,1201440,0,3,53991,16,8,116928996,1154,1,4,297,170948923,3,683537264,15,24061,125391,2,1201,576,56840500,5767912,2909038260,576,112,0,3,1,2,2,686,3,2895799955,2852484593,96574775,173616442,173649210,3,1,9028055016,73389,73389,2,2,2,173616446,3,3,85261,6001491,1222214,51720,24036,2895799955,1149720,55621018,1277
25036.97,177,262144,64,213124,14043660178,16,39475110,1497,29,29,5951,1427,4,576,2141753,0,3,83854,18,8,117508164,1154,1,4,297,265519010,3,1062076040,17,37317,236866,2,1224,576,102251337,13754100,4513581820,576,112,0,3,1,2,2,686,3,4492667594,4427469411,163778522,269619073,269668225,3,1,14020191828,73389,73389,2,2,2,269619077,3,3,126136,12538737,2315776,98135,37288,4492667594,2043618,99939220,1277
30041.23,189,262144,64,247598,16314905648,27,54721562,1780,29,29,5951,1645,4,576,2436318,0,3,97406,18,8,117508164,1154,1,4,297,308513243,3,1234052972,17,43325,268052,2,1224,576,117121654,15365794,5241356613,576,112,0,3,1,2,2,686,3,5217111834,5143315417,196659612,313274119,313274119,3,1,16290254220,73389,73389,2,2,2,313274123,3,3,134104,14148549,2572657,111594,43294,5217111834,2324724,114552039,1277
35054.56,238,262144,64,305372,20122396674,27,60601566,2224,42,42,5951,2020,23,594,3190433,2,3,120094,19,8,120759099,1190,1,4,297,380270323,3,1520758676,18,53892,350143,2,5861,594,150075981,20721129,6517833747,592,150,2,3,1,2,2,686,3,6487544484,6347640297,243800136,386104876,386137644,3,1,20077453584,73389,73389,2,2,2,386104880,3,3,182208,18835926,3516372,146255,53848,6487544484,3044178,146564151,1495
40058.55,316,262144,64,387510,25535066122,42,82690208,2735,45,45,5951,2550,23,594,4226866,2,3,152361,22,8,120759099,1190,1,4,297,482416067,3,1929664268,21,68524,464276,2,6388,594,197302209,27913411,8291414099,592,150,2,3,1,2,2,686,3,8252759047,8056695780,324295060,489872635,489872635,3,1,25473377052,73389,73389,2,2,2,489872639,3,3,226327,25213737,4753862,197009,68477,8252759047,4029857,192557246,1495
45062.67,316,262144,64,417779,27529514046,55,98907158,2889,57,57,5951,2749,23,594,4917261,2,3,164217,22,8,120759099,1190,1,4,297,519932999,3,2079667380,21,74200,464657,2,6388,594,205979924,27913681,8981319384,592,150,2,3,1,2,2,686,3,8939677260,8689121785,350906342,527941181,527941181,3,1,27452941444,73389,73389,2,2,2,527941185,3,3,256153,26156777,4887937,203425,74141,8939677260,4713836,201101396,1495
50075.95,370,262144,64,474774,31285721140,60,109230252,3331,71,71,5951,3137,24,594,5755815,2,3,186575,22,8,120759099,1190,1,4,297,590648205,3,2362463640,21,85543,613666,2,6388,594,239150763,34114658,10358453562,592,150,2,3,1,2,2,686,3,10310383163,9886098070,403839483,599237245,599245437,3,1,31160336772,73389,73389,2,2,2,599237249,3,3,309529,31560303,5909047,241705,85470,10310383163,5514110,233252699,1495
