timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.98,1,262144,64,48481,3194867176,5,8441178,179,10,10,1849,359,0,576,358779,4,19061,12,13,108144948,1154,1,4,317,60318992,4,241211372,11,8660,3053,2,621,576,20266779,53225,1043985673,576,428,3,1,2,2,747,3,1039266959,1008814710,30160087,61245368,61245368,3,1,3184759168,73389,73389,2,2,2,61245372,4,3,57831,903250,332437,14117,8648,1039266959,344662,19934675,2037
10012.34,2,262144,64,93633,6169320732,6,13182867,370,11,11,1849,645,0,576,657549,4,36832,12,13,114093486,1154,1,4,317,116629818,4,466454692,11,16407,5036,2,621,576,38611142,61303,1984629963,576,428,3,1,2,2,747,3,1975670763,1945630268,54576474,118426233,118426233,3,1,6158164148,73389,73389,2,2,2,118426237,4,3,70314,1654369,504854,25970,16394,1975670763,631579,38107939,2037
15017.59,5,262144,64,134898,8889337506,7,18808383,508,13,13,1849,924,0,576,2821377,4,53127,12,13,117508164,1154,1,4,317,168199934,4,672799736,11,23527,7008,2,621,576,55998709,75898,2844281188,576,428,3,1,2,2,747,3,2831410879,2801476307,82579419,170763467,170763467,3,1,8879700316,73389,73389,2,2,2,170763471,4,3,83587,4246612,690820,37269,23512,2831410879,2784108,55311039,2037
20021.12,6,262144,64,175535,11566689422,9,23680213,707,14,14,1849,1186,0,576,3068033,4,69089,12,13,117508164,1154,1,4,317,218759602,4,874973804,11,30499,8507,2,621,576,71751003,79224,3689397238,576,428,3,1,2,2,747,3,3672724251,3644760848,104286247,222210376,222226760,3,1,11554939584,73389,73389,2,2,2,222210380,4,3,87305,4880084,823629,47473,30483,3672724251,3020560,70931766,2037
25026.02,6,262144,64,213215,14047958846,11,27910775,904,19,19,1849,1433,0,576,3274598,4,83929,12,13,117508164,1154,1,4,317,265768378,4,1063009016,11,36967,9293,2,621,576,83993545,81782,4471974838,576,428,3,1,2,2,747,3,4451843212,4425731402,121645117,269945038,269945038,3,1,14037142008,73389,73389,2,2,2,269945042,4,3,94654,5420026,929979,55927,36946,4451843212,3218671,83068563,2037
30029.70,6,262144,64,240790,15865177090,22,41037424,1111,24,24,1849,1600,0,576,3412166,4,94758,12,13,117508164,1154,1,4,317,300120816,4,1200483264,11,41707,9537,2,621,576,92097398,82012,5047435175,576,428,3,1,2,2,747,3,5024777246,4998001972,143443140,304896750,304896750,3,1,15854631032,73389,73389,2,2,2,304896754,4,3,110389,5770783,1019469,61358,41681,5024777246,3350808,91082955,2037
35037.34,10,262144,64,264853,17452281166,22,44209708,1322,34,34,1849,1756,0,576,3556762,4,104284,16,13,117508164,1154,1,4,317,330278185,4,1321048268,15,45882,14062,2,2210,576,100031734,357889,5552628022,576,428,3,1,2,2,747,3,5527860102,5497706747,155407694,335400206,335416590,3,1,17440810744,73389,73389,2,2,2,335400210,4,3,138061,6292480,1206470,67559,45847,5527860102,3489203,98830919,2037
40040.67,14,262144,64,297248,19585624250,32,62782469,1536,39,39,1849,1971,0,576,3792601,4,117056,16,13,117508164,1154,1,4,317,370777551,4,1483045484,15,51466,25006,2,2210,576,112300670,1139712,6227790473,576,428,3,1,2,2,747,3,6199848982,6169518669,188048345,376411839,376428223,3,1,19573415660,73389,73389,2,2,2,376411843,4,3,160919,7277754,1446857,77763,51425,6199848982,3714838,110859998,2037
45043.76,14,262144,64,330351,21767327547,37,71701390,1635,39,39,1849,2182,0,576,3955992,4,130094,16,13,117508164,1154,1,4,317,412025677,4,1648038084,15,57216,25473,2,2210,576,121662556,1139921,6925108877,576,428,3,1,2,2,747,3,6894134987,6856719882,207002697,418344406,418360790,3,1,21753909144,73389,73389,2,2,2,418344410,4,3,165330,7695023,1512984,84277,57175,6894134987,3871715,120156145,2037
50049.53,91,262144,64,415496,27378285260,38,79849274,2110,57,57,1849,2736,2,576,5018593,4,163491,24,13,117508164,1154,1,4,317,517664573,4,2070140968,23,72858,136345,2,12906,576,169660222,8276024,8814555697,576,428,3,1,2,2,747,3,8774891030,8632132337,274355876,525607990,525673526,3,1,27331615512,73389,73389,2,2,2,525607994,4,3,229075,14187828,2816571,137882,72800,8774891030,4880711,166849926,2037
