timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5022.09,22,262144,64,31620,2083445568,64,41,118,2,603,647823,37,5169,69,3638,128250912,1208,1,68,5105,611534,4,34791,603,20318,78192824,9790981,16900095,662828962,603,1643,2,1,4,4,700,1,659906572,612466968,42965742,47005130,47005130,2,1,2068225720,73389,73389,4,4,4,47005130,13,3,339876,11234153,2726102,19610,5037,659906572,628213,7063206,22807
10028.47,22,262144,64,46673,3075268016,64,41,121,2,603,855017,37,9389,69,3638,128516364,1208,1,68,7317,673365,4,34791,603,29166,82334520,18115926,24162713,953972347,603,1643,2,1,4,4,700,1,949837836,902454668,107496396,69539102,69555486,2,1,3059720488,73389,73389,4,4,4,69539102,13,3,396088,13336101,3121508,25873,7249,949837836,829144,14992241,22807
15034.44,22,262144,64,80765,5321732120,64,41,126,3,603,1228096,37,18962,69,3638,129300654,1208,1,68,12326,678136,4,34791,603,49202,91314488,27840002,24543349,1613231333,603,1643,2,1,4,4,700,1,1606377484,1559156726,143508954,120598828,120615212,2,1,5306348432,73389,73389,4,4,4,120598828,13,3,419208,14105495,3380442,33188,12258,1606377484,1194908,24457777,22807
20092.46,22,262144,64,93392,6153502424,64,41,128,3,603,1419420,37,22568,69,3638,129566106,1208,1,68,14180,741202,4,34791,603,56618,94802744,32530331,29190965,1857278243,603,1643,2,1,4,4,700,1,1849384972,1802300625,190227455,139512380,139512380,2,1,6137823824,73389,73389,4,4,4,139495996,13,3,434579,16208190,3620773,41094,14112,1849384972,1378326,28908506,22807
25133.00,22,262144,64,100327,6610914556,64,41,130,3,603,1516397,37,24569,69,3638,130097010,1208,1,68,15201,942218,4,34791,603,60706,113689432,36641335,36922777,1991709444,603,1643,2,1,4,4,700,1,1983209484,1935984418,226523857,149908855,149908855,2,1,6595989620,73389,73389,4,4,4,149908855,13,3,448014,19108951,3792170,44701,15133,1983209484,1471696,32848466,22807
30145.65,22,262144,64,108042,7118913864,64,41,131,3,603,1614632,37,26729,69,3638,130097010,1208,1,68,16334,1012625,4,34791,603,65238,115839576,40553539,43861151,2140882661,603,1643,2,1,4,4,700,1,2131714060,2084535348,288116660,161440144,161456528,2,1,7103366336,73389,73389,4,4,4,161440144,13,3,458135,21967962,3938313,48086,16266,2131714060,1566546,36614511,22807
35155.02,22,262144,64,120726,7954685172,64,41,133,4,603,1767286,37,30279,69,3638,130362462,1208,1,68,18195,1051337,4,34791,603,72682,119356888,46189233,50959972,2385841536,603,1643,2,1,4,4,700,1,2375639052,2328772144,382450780,180441649,180458033,2,1,7939432556,73389,73389,4,4,4,180441649,13,3,492083,24448291,4176155,53410,18127,2375639052,1713876,42013226,22807
40172.92,22,262144,64,144252,9504979572,64,41,137,4,603,2069985,37,36932,69,3638,131158818,1208,1,68,21653,1077622,4,34791,603,86514,125645784,54776410,56096864,2840947209,603,1643,2,1,4,4,700,1,2828886028,2782061024,432094308,215680081,215680081,2,1,9489923564,73389,73389,4,4,4,215680081,13,3,520937,26114535,4438288,59400,21585,2828886028,2010585,50338831,22807
45183.79,22,262144,64,152621,10056382394,64,41,138,4,603,2168033,37,39271,69,3638,131158818,1208,1,68,22883,1127855,4,34791,603,91434,127972632,57869058,62433016,3002878498,603,1643,2,1,4,4,700,1,2990104588,2943262625,457108827,228206476,228206476,2,1,10041084944,73389,73389,4,4,4,228206476,13,3,530755,28791209,4564876,63093,22815,2990104588,2104940,53304239,22807
50201.82,22,262144,64,159376,10501467142,64,41,140,4,603,2256167,37,41170,69,3638,131424270,1208,1,68,23875,1238410,4,34791,603,95406,129851928,60892689,68783182,3133626537,603,1643,2,1,4,4,700,1,3120259084,3073341019,495131348,238312357,238328741,2,1,10485743708,73389,73389,4,4,4,238312357,13,3,548032,31482433,4702993,77055,23808,3120259084,2179112,56190059,22807
