timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5025.19,61,262144,64,31174,2054216512,64,40,118,0,603,639565,22,5049,69,1411,128250912,1208,1,68,5039,473981,4,205927,603,20070,147988048,9454218,14563845,654118764,603,2014,2,1,4,4,718,1,651255820,603872031,40643913,46333386,46349770,2,1,2038668984,73389,73389,4,4,4,46333386,17,3,345177,9630067,2887250,18480,4971,651255820,621085,6565090,129727
10030.87,61,262144,64,44113,2906699500,64,40,120,0,603,832807,22,8661,69,1411,128516364,1208,1,68,6939,539107,4,205927,603,27670,151579472,15936188,20965658,904213422,603,2014,2,1,4,4,718,1,900292620,853094651,80346552,65711723,65728107,2,1,2891315812,73389,73389,4,4,4,65711723,17,3,374582,11791214,3213939,32048,6871,900292620,800759,12718841,129727
15036.12,61,262144,64,78732,5187701076,64,40,126,1,603,1160384,22,18407,69,1411,129300654,1208,1,68,12027,541058,4,205927,603,48026,177883328,26501744,21912873,1573846437,603,2014,2,1,4,4,718,1,1567186956,1520024063,124090086,117549689,117566073,2,1,5172186316,73389,73389,4,4,4,117549689,17,3,413748,12488222,3452268,38462,11959,1567186956,1121922,23046669,129727
20046.88,61,262144,64,94011,6194600112,64,40,129,1,603,1369175,22,22788,69,1411,129831558,1208,1,68,14274,572825,4,205927,603,57018,198991784,33136827,28113356,1869609068,603,2014,2,1,4,4,718,1,1861705740,1814369166,196823242,140441950,140441950,2,1,6178724904,73389,73389,4,4,4,140425566,17,3,440298,14714202,3771226,44865,14206,1861705740,1324310,29362434,129727
25058.44,61,262144,64,101532,6690150888,64,40,130,1,603,1477483,22,24865,69,1411,130097010,1208,1,68,15375,672776,4,205927,603,61422,201076520,36895434,35956796,2014566380,603,2014,2,1,4,4,718,1,2006016012,1959123301,232766011,151700744,151717128,2,1,6674832736,73389,73389,4,4,4,151700744,17,3,458777,17526476,3950504,48729,15307,2006016012,1428754,32941598,129727
30080.81,61,262144,64,108798,7168724532,64,40,131,1,603,1574675,22,26936,69,1411,130097010,1208,1,68,16444,763002,4,205927,603,65702,203098408,39835402,42244461,2155446617,603,2014,2,1,4,4,718,1,2146263052,2099023543,263978788,162576673,162593057,2,1,7153373612,73389,73389,4,4,4,162576673,17,3,469978,20243058,4063526,52363,16377,2146263052,1522312,35769095,129727
35091.96,61,262144,64,119940,7902908424,64,40,133,1,603,1702528,22,30077,69,1411,130362462,1208,1,68,18081,822388,4,205927,603,72246,206195624,43561313,47906088,2370802029,603,2014,2,1,4,4,718,1,2360696844,2313690232,315252888,179272352,179272352,2,1,7887262592,73389,73389,4,4,4,179255968,17,3,489219,22757737,4222827,57021,18013,2360696844,1645507,39337419,129727
40103.76,61,262144,64,141609,9330971568,64,40,137,2,603,1949309,22,36168,69,1411,131158818,1208,1,68,21267,866643,4,205927,603,84990,212004776,53412343,54075511,2790093593,603,2014,2,1,4,4,718,1,2778292236,2731181345,361602321,211713438,211729822,2,1,9315391272,73389,73389,4,4,4,211713438,17,3,527265,24312637,4530740,63167,21199,2778292236,1886142,48880124,129727
45111.75,61,262144,64,152110,10022628046,64,40,138,2,603,2068470,22,39131,69,1411,131158818,1208,1,68,22807,968142,4,205927,603,91158,231897224,58102658,61229078,2992940308,603,2014,2,1,4,4,718,1,2980274188,2933386161,430666415,227430395,227446779,2,1,10006937380,73389,73389,4,4,4,227430395,17,3,550312,27178805,4733177,67359,22740,2980274188,2001111,53367484,129727
50129.22,61,262144,64,159031,10478857222,64,40,139,2,603,2153579,22,41072,69,1411,131424270,1208,1,68,23825,1165614,4,205927,603,95226,233824520,60354709,66514480,3126843853,603,2014,2,1,4,4,718,1,3113574412,3066708030,450917462,237796261,237812645,2,1,10463035484,73389,73389,4,4,4,237796261,17,3,560565,30022329,4853783,70511,23757,3113574412,2083068,55500148,129727
55155.91,61,262144,64,164776,10857219706,64,40,140,2,603,2222586,22,42687,69,1411,131424270,1208,1,68,24669,1301227,4,205927,603,98598,235423304,64819097,76016288,3237852548,603,2014,2,1,4,4,718,1,3224068108,3177356973,516279864,246399132,246415516,2,1,10841561808,73389,73389,4,4,4,246399132,17,3,579590,32944626,5018559,73063,24601,3224068108,2149523,59799623,129727
60333.59,61,262144,64,171085,11273075398,64,40,141,2,603,2300212,22,44465,69,1411,131689722,1208,1,68,25595,1417564,4,205927,603,102306,237181832,67149741,83223428,3359908860,603,2014,2,1,4,4,718,1,3345571852,3298878447,569727374,255857845,255866037,2,1,11257745180,73389,73389,4,4,4,255857845,17,3,590651,36045627,5113864,77888,25527,3345571852,2222324,62034604,129727
65361.11,61,262144,64,177264,11679621670,64,40,143,2,603,2374786,22,46265,69,1411,131689722,1208,1,68,26502,1492139,4,205927,603,105934,238896456,70108609,90002204,3478747187,603,2014,2,1,4,4,718,1,3463861790,3417640176,611306844,265097533,265113917,2,1,11664291452,73389,73389,4,4,4,265097533,17,3,599785,38991360,5209787,80513,26434,3463861790,2294273,64897804,129727
