timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.67,7,262144,64,34362,2263941636,64,83,119,0,603,518543,5,5977,69,422,128250912,1208,1,68,5507,97506,4,3626,603,21938,97233624,9395726,6865352,715686722,603,871,2,1,4,4,342,1,712728588,665201744,37611412,51111037,51111037,2,1,2248885628,73389,73389,4,4,4,51111037,8,3,342519,4262174,2148238,11908,5440,712728588,506635,7247694,6986
10027.08,7,262144,64,40930,2697036604,64,83,120,0,603,598538,5,7820,69,422,128516364,1208,1,68,6472,252231,4,3626,603,25798,99063896,12419102,13731875,842748725,603,871,2,1,4,4,342,1,839213068,791835126,74355327,60936231,60952615,2,1,2681194164,73389,73389,4,4,4,60936231,8,3,348936,6980788,2267517,15042,6405,839213068,583496,10151404,6986
15134.50,7,262144,64,47705,3143166620,64,83,121,0,603,683165,5,9723,69,422,128516364,1208,1,68,7468,409864,4,3626,603,29778,100942552,15628870,20327699,973762585,603,871,2,1,4,4,342,1,969629708,922294511,121191067,71085231,71101615,2,1,3127750164,73389,73389,4,4,4,71085231,8,3,359436,9644331,2383804,18240,7400,969629708,664925,13244917,6986
20163.16,7,262144,64,53181,3504165372,64,83,122,0,603,748235,5,11271,69,422,128769750,1208,1,68,8272,543521,4,3626,603,32998,102472088,17081516,25315313,1079766527,603,871,2,1,4,4,342,1,1075142668,1027806474,138807588,79292727,79309111,2,1,3488879988,73389,73389,4,4,4,79292727,8,3,365358,12938865,2463986,20870,8205,1075142668,727365,14617650,6986
25206.11,7,262144,64,58822,3875977564,64,83,123,0,603,815706,5,12864,69,422,129035202,1208,1,68,9103,622027,4,3626,603,36318,104038936,18959076,30914036,1189056134,603,871,2,1,4,4,342,1,1183932428,1136548308,168185083,87737791,87754175,2,1,3860462804,73389,73389,4,4,4,87737791,8,3,374143,15741318,2543726,23686,9035,1183932428,792020,16415430,6986
30232.14,7,262144,64,64690,4262400976,64,83,124,0,603,891975,5,14522,69,422,129035202,1208,1,68,9964,729654,4,3626,603,39762,105675928,21788924,39272311,1302432027,603,871,2,1,4,4,342,1,1296785420,1249546472,229386633,96520886,96537270,2,1,4246918984,73389,73389,4,4,4,96520886,8,3,388921,18925974,2665495,26427,9897,1296785420,865548,19123653,6986
35249.37,7,262144,64,71182,4690249756,64,83,125,0,603,991781,5,16344,69,422,129300654,1208,1,68,10918,782012,4,3626,603,43578,107478808,25142958,48273258,1428040080,603,871,2,1,4,4,342,1,1421828108,1374577741,286126297,106241743,106258127,2,1,4674636692,73389,73389,4,4,4,106241743,8,3,400572,22036593,2792167,29511,10851,1421828108,962270,22351022,6986
40266.34,7,262144,64,78230,5154536552,64,83,126,0,603,1069594,5,18326,69,422,129300654,1208,1,68,11954,945620,4,3626,603,47722,109435928,27856117,54805717,1564443382,603,871,2,1,4,4,342,1,1557618700,1510349183,365072366,116806376,116822760,2,1,5139480544,73389,73389,4,4,4,116806376,8,3,412528,24859500,2903883,32548,11886,1557618700,1037046,24952720,6986
45278.74,7,262144,64,86032,5668768396,64,83,127,0,603,1155382,5,20507,69,422,129566106,1208,1,68,13098,1047856,4,3626,603,52298,111595800,30578017,60860041,1715061376,603,871,2,1,4,4,342,1,1707565068,1660569744,385902862,128488995,128505379,2,1,5653515780,73389,73389,4,4,4,128488995,8,3,422789,27743279,3007064,35797,13030,1707565068,1119585,27571755,6986
50292.92,7,262144,64,93118,6135545560,64,83,128,0,603,1237954,5,22493,69,422,129566106,1208,1,68,14141,1152080,4,3626,603,56474,130545824,34111776,68122557,1852382314,603,871,2,1,4,4,342,1,1844273164,1797075989,433936835,139102780,139102780,2,1,6120522320,73389,73389,4,4,4,139102780,8,3,435381,30434398,3117714,41622,14073,1844273164,1196332,30995309,6986
