timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5020.99,57,262144,64,25520,1681552352,61,56,117,2,603,389409,12,3453,66,19972,127985460,1208,1,65,4205,731115,4,484225,603,16724,58753040,5606192,18515895,544916731,603,2130,2,1,4,4,515,1,542466060,494933396,33408585,37863746,37880130,2,1,1666004824,73389,73389,4,4,4,37863746,13,3,269642,12790082,1619898,18574,4141,542466060,370835,3987323,9031
10108.04,57,262144,64,32744,2157638936,61,56,118,2,603,472523,12,5474,66,19972,128250912,1208,1,65,5269,892582,4,484225,603,20984,77712248,7992832,24329021,685006756,603,2130,2,1,4,4,515,1,681926668,634153042,65818271,48688364,48704748,2,1,2142288016,73389,73389,4,4,4,48688364,13,3,302450,15643874,1782108,21808,5205,681926668,450715,6211953,9031
15133.88,57,262144,64,38436,2532528012,61,56,119,2,603,540601,12,7088,66,19972,128250912,1208,1,65,6104,978183,4,484225,603,24320,79292984,11158128,33104141,794831554,603,2130,2,1,4,4,515,1,791240716,743701373,124987222,57209315,57225699,2,1,2517209860,73389,73389,4,4,4,57209315,13,3,322090,18660048,1901816,24579,6039,791240716,516022,9257866,9031
20155.78,57,262144,64,45224,2979775448,61,56,120,2,603,621649,12,8993,66,19972,128516364,1208,1,65,7101,1149391,4,484225,603,28308,81184440,13280984,39307026,926104788,603,2130,2,1,4,4,515,1,921919500,874516961,160271218,67372540,67388924,2,1,2964391760,73389,73389,4,4,4,67372540,13,3,329197,21718481,1989935,27642,7036,921919500,594007,11292517,9031
25167.35,57,262144,64,50388,3320061516,61,56,121,2,603,683493,12,10455,66,19972,128516364,1208,1,65,7861,1216055,4,484225,603,31348,82626808,15271956,45314228,1026192307,603,2130,2,1,4,4,515,1,1021534220,973993571,208423095,75107059,75123443,2,1,3304710596,73389,73389,4,4,4,75107059,13,3,339190,24739782,2069320,30084,7796,1021534220,653409,13204418,9031
30184.14,57,262144,64,56624,3730867628,61,56,122,2,603,755164,12,12198,66,19972,128769750,1208,1,65,8776,1305918,4,484225,603,35012,84359672,18618828,53179286,1146812525,603,2130,2,1,4,4,515,1,1141596172,1094082568,275316945,84445051,84461435,2,1,3715582244,73389,73389,4,4,4,84445051,13,3,354459,27679251,2188115,32887,8712,1141596172,722277,16432918,9031
35200.50,57,262144,64,64133,4225631972,61,56,124,2,603,848862,12,14371,66,19972,129035202,1208,1,65,9881,1402367,4,484225,603,39428,86449976,22194110,61753366,1292164574,603,2130,2,1,4,4,515,1,1286299660,1238798089,350282470,95695653,95695653,2,1,4210608732,73389,73389,4,4,4,95695653,13,3,389913,30952109,2368369,40282,9816,1286299660,808580,19827724,9031
40213.93,57,262144,64,72806,4797211124,61,56,125,2,603,947152,12,16790,66,19972,129300654,1208,1,65,11156,1529974,4,484225,603,44532,105834712,26525990,70728071,1460015705,603,2130,2,1,4,4,515,1,1453416460,1405820969,394523780,108678641,108695025,2,1,4781860204,73389,73389,4,4,4,108678641,13,3,420362,33961220,2548155,46070,11091,1453416460,901082,23979612,9031
45227.57,57,262144,64,80723,5318979608,61,56,126,2,603,1034698,12,19003,66,19972,129300654,1208,1,65,12318,1647081,4,484225,603,49180,108035672,30036017,77665784,1613000211,603,2130,2,1,4,4,515,1,1605722124,1558410542,430977037,120533292,120533292,2,1,5303464848,73389,73389,4,4,4,120533292,13,3,433058,36727507,2674283,49590,12253,1605722124,985108,27362824,9031
50240.27,57,262144,64,87602,5772190820,61,56,128,2,603,1110507,12,20942,66,19972,129566106,1208,1,65,13328,1789857,4,484225,603,53224,109947608,33156279,85252913,1746115055,603,2130,2,1,4,4,515,1,1738235916,1690819728,510503563,130835781,130852165,2,1,5756774364,73389,73389,4,4,4,130835781,13,3,441186,39636865,2805405,55042,13264,1738235916,1055465,30352366,9031
55259.11,57,262144,64,93912,6187858662,61,56,129,2,603,1180323,12,22743,66,19972,129578172,1208,1,65,14255,1939547,4,484225,603,56936,128679744,36578563,93426384,1868175636,603,2130,2,1,4,4,515,1,1859739660,1812385031,556463761,140288461,140288461,2,1,6172692284,73389,73389,4,4,4,140288461,13,3,448215,42420082,2909674,63952,14191,1859739660,1116371,33671222,9031
60273.42,57,262144,64,100074,6594068496,61,56,130,2,603,1244122,12,24500,66,19972,130097010,1208,1,65,15160,2170686,4,484225,603,60560,147881200,39092196,102000079,1987336063,603,2130,2,1,4,4,515,1,1978359820,1931113426,597691517,149509606,149525990,2,1,6578422664,73389,73389,4,4,4,149509606,13,3,455708,45992935,2993599,66552,15096,1978359820,1177570,36101157,9031
65288.85,57,262144,64,106480,7016015728,61,56,131,2,603,1320013,12,26303,66,19972,130097010,1208,1,65,16099,2285771,4,484225,603,64316,149661424,42197306,110811562,2110972839,603,2130,2,1,4,4,515,1,2101436428,2054442805,668735483,159101550,159117934,2,1,7000468200,73389,73389,4,4,4,159101550,13,3,466677,48965708,3088398,69233,16035,2101436428,1250780,39111932,9031
70333.63,57,262144,64,112122,7387893456,61,56,132,2,603,1381166,12,27894,66,19972,130362462,1208,1,65,16929,2395245,4,484225,603,67636,151236144,44275609,117480496,2220271521,603,2130,2,1,4,4,515,1,2210226188,2163147621,692811375,167554806,167571190,2,1,7372411464,73389,73389,4,4,4,167554806,13,3,476675,52442246,3170757,71625,16865,2210226188,1309541,41108374,9031
75711.97,57,262144,64,119257,7857881884,61,56,133,2,603,1458507,12,29897,66,19972,130362462,1208,1,65,17976,2589297,4,484225,603,71824,153219120,47191811,125023336,2358122258,603,2130,2,1,4,4,515,1,2347458572,2300543900,772721190,178234127,178250511,2,1,7842301588,73389,73389,4,4,4,178234127,13,3,485436,55692774,3268869,75209,17912,2347458572,1383298,43926057,9031
80749.79,57,262144,64,126596,8341517174,61,56,134,2,603,1533470,12,31955,66,19972,130627914,1208,1,65,19054,2749530,4,484225,603,76132,155267376,49156475,132099501,2499927541,603,2130,2,1,4,4,515,1,2488623116,2441976832,799038129,189238969,189261386,2,1,8326514636,73389,73389,4,4,4,189238969,13,3,489217,59233803,3331475,77759,18989,2488623116,1455711,45828614,9031
85791.04,57,262144,64,133773,8814511500,61,56,135,2,603,1607705,12,33958,66,19972,130627914,1208,1,65,20109,2938212,4,484225,603,80356,174063824,53143379,142277878,2638832576,603,2130,2,1,4,4,515,1,2626904076,2580229735,900762633,199973475,199989859,2,1,8798832900,73389,73389,4,4,4,199973475,13,3,502648,62226191,3454633,81913,20044,2626904076,1525792,49692127,9031
90836.97,57,262144,64,139418,9186585836,61,56,136,2,603,1669524,12,35560,66,19972,130893366,1208,1,65,20939,3158472,4,484225,603,83680,192416192,55345656,148717469,2748132464,603,2130,2,1,4,4,515,1,2735693836,2688956995,984085628,208443115,208443115,2,1,9171497060,73389,73389,4,4,4,208443115,13,3,517792,65283368,3537586,85700,20874,2735693836,1583824,51811545,9031
95866.42,57,262144,64,146550,9656643108,61,56,137,2,603,1748796,12,37559,66,19972,131158818,1208,1,65,21989,3288725,4,484225,603,87880,194404544,58991188,158297356,2886374650,603,2130,2,1,4,4,515,1,2873319436,2826398650,1040502329,219112085,219128469,2,1,9640931740,73389,73389,4,4,4,219112085,13,3,536371,68555878,3685997,88674,21924,2873319436,1660122,55308593,9031
100881.63,57,262144,64,153092,10087515302,61,56,138,2,603,1822501,12,39388,66,19972,131158818,1208,1,65,22948,3472793,4,484225,603,91716,196221376,61781246,166335645,3012647004,603,2130,2,1,4,4,515,1,2999017484,2952391793,1082653195,228900637,228917021,2,1,10071628028,73389,73389,4,4,4,228900637,13,3,548075,71777038,3783197,91101,22883,2999017484,1731400,58001045,9031
105895.91,57,262144,64,159613,10516999174,61,56,140,2,603,1890227,12,41254,66,19972,131424270,1208,1,65,23905,3623980,4,484225,603,95548,198041024,65865924,174796925,3138786553,603,2130,2,1,4,4,515,1,3124584460,3077824100,1167208964,238672805,238689189,2,1,10501603420,73389,73389,4,4,4,238672805,13,3,558427,74750409,3900947,93824,23841,3124584460,1796403,61968530,9031
110933.61,57,262144,64,166458,10968247614,61,56,141,2,603,1976749,12,43196,66,19972,131689722,1208,1,65,24910,3740093,4,484225,603,99568,199945472,68533719,183387184,3271110970,603,2130,2,1,4,4,515,1,3256311820,3209780123,1273344068,248923983,248940367,2,1,10952655252,73389,73389,4,4,4,248923983,13,3,574455,77850961,4020806,111889,24846,3256311820,1864860,64516863,9031
115973.51,57,262144,64,176135,11605624910,61,56,142,2,603,2076469,12,45904,66,19972,131689722,1208,1,65,26335,3819078,4,484225,603,105264,202634560,71866913,189930041,3458456580,603,2130,2,1,4,4,515,1,3442837862,3396051731,1298761897,263422491,263422491,2,1,11590589604,73389,73389,4,4,4,263422491,13,3,583368,80592586,4137050,123728,26270,3442837862,1952741,67733450,9031
120982.20,57,262144,64,199565,13149103566,61,56,147,3,603,2369076,12,52557,66,19972,132486078,1208,1,65,29773,3833955,4,484225,603,119020,226903016,82914876,193057671,3910479502,603,2130,2,1,4,4,515,1,3892991518,3847312919,1345547898,298497083,298497083,2,1,13133150756,73389,73389,4,4,4,298480699,13,3,609224,81485285,4477417,131241,29708,3892991518,2237835,78441980,9031
125990.21,57,262144,64,223987,14758383674,61,56,151,3,603,2678209,12,59395,66,19972,133282434,1208,1,65,33363,3837147,4,484225,603,133384,267246136,94030540,193368588,4382817114,603,2130,2,1,4,4,515,1,4363408926,4317620017,1370706457,335068652,335085036,2,1,14743020688,73389,73389,4,4,4,335068652,13,3,624062,82184049,4746306,138319,33298,4363408926,2539890,89289279,9031
130999.09,57,262144,64,245435,16171697910,61,56,154,3,603,2975588,12,65460,66,19972,133547886,1208,1,65,36512,3840703,4,484225,603,145988,290256872,101543385,193689927,4797412550,603,2130,2,1,4,4,515,1,4776285726,4730748091,1387740232,367192409,367208793,2,1,16156465996,73389,73389,4,4,4,367192409,13,3,629474,82903441,4981875,146017,36447,4776285726,2829571,96568428,9031
136009.32,57,262144,64,269798,17776845942,61,56,159,4,603,3354867,12,72326,66,19972,134344242,1208,1,65,40092,3846748,4,484225,603,160312,313586152,113465305,194971108,5268552476,603,2130,2,1,4,4,515,1,5245523486,5199987727,1471516797,403684217,403684217,2,1,17761384652,73389,73389,4,4,4,403667833,13,3,664716,83808739,5389565,156339,40027,5245523486,3198528,108083492,9031
141019.48,57,262144,64,296455,19533395366,61,56,163,4,603,3714125,12,79845,66,19972,134875146,1208,1,65,44010,3852043,4,484225,603,175988,337694520,123585463,195128936,5784231519,603,2130,2,1,4,4,515,1,5759063582,5713590939,1491513970,443599837,443616221,2,1,19518392828,73389,73389,4,4,4,443599837,13,3,683027,84631769,5667511,166122,43945,5759063582,3548003,117928843,9031
