timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.55,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
10019.05,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
15024.78,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
20032.37,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
25040.20,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
30047.85,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
35055.79,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
40064.00,0,0,0,0,0,0,116,0,0,0,5,0,5,2,2097278,2,1,4,4,0,4,22,0,32,19199294,0,0,1795,0,0,2,1,4,4,469,1,0,0,139,0,0,2,1,0,73389,73389,4,4,4,0,13,3,0,0,0,0,0,0,0,0,0
45072.52,20,0,0,15485,1020182264,1,116,0,468,223200,5,1444,6,2,99294114,938,1,5,2585,1521,4,32,468,10358,40600214,1872464,174,339169742,468,752,2,1,4,4,469,1,337903828,300815882,2571279,22927188,22927188,2,1,1008075376,73389,73389,4,4,4,22910804,13,3,82070,409371,777106,4092,2580,337903828,219108,1095821,3171
50081.24,24,262144,64,45023,2966602712,4,120,0,603,621480,5,8882,9,2,128516364,1208,1,8,7015,3619,4,54,603,28084,99962334,11242631,6830,921679173,603,903,2,1,4,4,469,1,918118412,870649748,18000670,67077628,67077628,2,1,2951415632,73389,73389,4,4,4,67077628,13,3,211694,1181977,1424636,12389,7007,918118412,609091,9818770,3746
55089.88,24,262144,64,72609,4784300532,5,125,0,603,974519,5,16736,10,2,129300654,1208,1,9,11070,6008,4,60,603,44302,107228126,20796515,11865,1455154776,603,903,2,1,4,4,469,1,1449484300,1402054224,37770798,108383729,108400113,2,1,4768884076,73389,73389,4,4,4,108383729,13,3,232557,1902287,1628194,21320,11061,1449484300,953199,19169796,3746
60097.66,24,262144,64,102022,6722528980,5,130,0,603,1338627,5,25031,10,2,130097010,1208,1,9,15391,7949,4,60,603,61594,149277918,30736188,15623,2023768437,603,903,2,1,4,4,469,1,2015846412,1968633317,60000229,152444057,152444057,2,1,6706817612,73389,73389,4,4,4,152427673,13,3,255694,2630162,1860173,30001,15382,2015846412,1308626,28877867,3746
65106.89,24,262144,64,130435,8594425072,5,135,1,603,1680381,5,33002,10,2,130627914,1208,1,9,19562,9364,4,60,603,78286,191166390,41043413,16554,2572663965,603,903,2,1,4,4,469,1,2562547724,2515916503,87788885,194978958,194995342,2,1,8579074152,73389,73389,4,4,4,194978958,13,3,281902,3319406,2064315,38151,19553,2562547724,1642230,38981051,3746
