timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
97585.06,73728,18,22677,1492808238,0,0,0,0,26,26,3774,117,675,124808,2,60,2156,36,3152,139503530,1352,1,0,35,40,6,9,3323,675,0,0,0,2022661,57,488371636,0,673,301,2,2,1,14,14,389,1,491552964,440101801,2047342,33565993,33582377,1,2,1,1476182796,73389,73389,14,14,14,33549609,6,3,433158,126868,807747,3768,491552964,124808,1215004,1731
99589.62,253952,62,42429,2794442514,2,2005028,0,3,26,26,3774,121,675,253031,2,60,7760,36,3152,140565338,1352,1,0,35,40,6,9,3323,675,0,0,0,7000669,11223,869160621,0,673,301,2,2,1,14,14,389,1,871758640,820733158,14635570,63154548,63154548,1,2,1,2778800112,73389,73389,14,14,14,63154548,6,3,489879,257891,1095490,6670,871758640,253031,5905467,1731
101597.28,253952,62,62094,4090375158,2,2005028,0,3,26,26,3774,124,675,383044,2,60,13289,36,3152,141096242,1352,1,0,35,40,6,9,3323,675,0,0,0,11984599,29108,1246289207,0,673,301,2,2,1,14,14,389,1,1249901360,1199528547,24584791,92612031,92612031,1,2,1,4074929364,73389,73389,14,14,14,92612031,6,3,502109,390749,1271406,9555,1249901360,383044,10713648,1731
103605.31,253952,62,81817,5389843438,2,2005028,0,3,26,26,3774,127,675,513923,2,60,18833,36,3152,141361694,1352,1,0,35,40,6,9,3323,675,0,0,0,16990983,49707,1626969989,0,673,301,2,2,1,14,14,389,1,1629616944,1579403832,34502571,122145401,122145401,1,2,1,5373676748,73389,73389,14,14,14,122129017,6,3,521689,524484,1503292,12452,1629616944,513923,15488334,1731
105609.51,253952,62,103170,6796931754,2,2005028,0,3,26,26,3774,130,675,615962,2,60,24821,36,3152,141892598,1352,1,0,35,40,6,9,3323,675,0,0,0,21367804,57125,2038841565,0,673,301,2,2,1,14,14,389,1,2040920880,1990764016,41559343,154105318,154121702,1,2,1,6780633992,73389,73389,14,14,14,154105318,6,3,528771,629012,1647345,15590,2040920880,615962,19721267,1731
107615.14,253952,62,123024,8104985250,2,2005028,0,5,26,26,3774,134,675,735563,2,60,30458,36,3152,142423502,1352,1,0,35,40,6,9,3323,675,0,0,0,26223991,162696,2422517102,0,673,301,2,2,1,14,14,389,1,2423126832,2373115894,54890382,183843488,183859872,1,2,1,8089113472,73389,73389,14,14,14,183843488,6,3,549969,751234,1837045,18506,2423126832,735563,24387918,1731
109621.72,253952,62,142700,9401638790,8,8005439,0,9,26,26,3774,137,675,866138,2,60,35987,36,3152,142942340,1352,1,0,35,40,6,9,3323,675,0,0,0,31258130,256711,2801231454,0,673,301,2,2,1,14,14,389,1,2801924912,2752226496,131338678,213317355,213317355,1,2,1,9385242724,73389,73389,14,14,14,213300971,6,3,569764,884708,2021053,21396,2801924912,866138,29238231,1731
111628.99,253952,62,162678,10717759830,8,8005439,0,9,26,26,3774,140,675,1003826,2,60,41600,36,3152,143738696,1352,1,0,35,40,6,9,3323,675,0,0,0,36192780,316448,3183594050,0,673,301,2,2,1,14,14,389,1,3185413072,3136765249,142274442,243231431,243247815,1,2,1,10702182964,73389,73389,14,14,14,243231431,6,3,592751,1025347,2242318,24325,3185413072,1003826,33951812,1731
113635.04,253952,62,181710,11971677282,21,22518167,0,57,26,26,3774,143,675,1160749,2,60,46957,36,3152,144004148,1352,1,0,35,40,6,9,3323,675,0,0,0,41182045,477001,3551517111,0,673,301,2,2,1,14,14,389,1,3552021456,3503308989,354665843,271726576,271742960,1,2,1,11955969344,73389,73389,14,14,14,271726576,6,3,615418,1185138,2503504,27122,3552021456,1160749,38680025,1731
115640.23,253952,62,201270,13260728646,22,26570512,0,96,27,27,3774,147,675,1304932,2,60,52508,36,3152,144800504,1352,1,0,35,41,6,9,3323,675,0,0,0,46006690,506241,3927609596,0,673,301,2,2,1,14,14,389,1,3928591312,3880142643,367207992,301028411,301028411,1,2,1,13244529188,73389,73389,14,14,14,301012027,6,3,627771,1332114,2693675,29995,3928591312,1304932,43314672,1731
