timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5846.51,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
7849.82,0,253952,62,9272,610485302,1,1705354,0,48,3,3,9233,104,0,567,41296,18,35,3615,18,97861453,1136,1,0,4,492,11392530,5,45570120,17,17,0,14,38,567,0,0,3004337,81,221432724,0,549,52,18,3,1,14,14,872,3,221695117,194827817,4710255,11572249,11572249,1,3,1,601756980,73389,73389,14,14,14,11572253,5,3,81033,42160,140055,1870,221695117,41296,2864404,658
9853.04,0,253952,62,21326,1403931254,2,3792679,0,68,4,4,9233,200,0,567,90734,18,35,8372,19,99454165,1136,1,0,4,492,26424233,5,105696932,18,18,0,14,45,567,0,0,6792593,461,480665659,0,549,52,18,3,1,14,14,872,3,481380796,444700589,10585906,26818388,26834772,1,3,1,1394556208,73389,73389,14,14,14,26818392,5,3,84581,92748,186050,4056,481380796,90734,6606823,658
11856.37,0,253952,62,30419,2003288912,2,5147249,0,120,5,5,9233,220,0,567,126044,18,35,11912,19,101951827,1136,1,0,4,492,37787836,5,151086872,18,19,0,14,45,567,0,0,9716584,622,661789660,0,549,52,18,3,1,14,14,872,3,662312924,633492975,14865326,38345359,38345359,1,3,1,1993958700,73389,73389,14,14,14,38345363,5,3,89369,128913,232979,5492,662312924,126044,9484015,658
13859.94,0,253952,62,42834,2820670878,2,6797279,0,143,5,5,9233,321,0,567,179330,18,35,16822,19,103822057,1136,1,0,4,492,53285425,5,213076920,18,19,0,14,45,567,0,0,13717215,814,923787907,0,549,52,18,3,1,14,14,872,3,923494414,890822638,20509135,54064475,54064475,1,3,1,2811352732,73389,73389,14,14,14,54064479,5,3,91324,183464,285935,7684,923494414,179330,13431853,658
15863.60,1,253952,62,51605,3398950076,3,9167184,0,175,6,6,9233,397,0,567,219766,18,35,20294,19,106343851,1136,1,0,4,492,64229540,5,256853640,18,20,0,14,45,567,0,0,16610474,920,1110961701,0,549,52,18,3,1,14,14,872,3,1111207570,1073299504,25777410,65165462,65181846,1,3,1,3388604056,73389,73389,14,14,14,65165466,5,3,96945,224823,343944,9276,1111207570,219766,16267220,658
17867.39,4,253952,62,63828,4203785328,3,11101918,0,182,6,6,9233,440,0,567,275408,18,35,25062,19,107936563,1136,1,0,4,492,79468855,5,317810840,18,20,0,14,45,567,0,0,20639987,1014,1362595510,0,549,52,18,3,1,14,14,872,3,1363196424,1326827681,31537106,80638818,80638818,1,3,1,4193218568,73389,73389,14,14,14,80638822,5,3,98251,281716,409884,11298,1363196424,275408,20230952,658
19870.93,4,253952,62,76022,5007612920,3,13263933,0,187,6,6,9233,538,0,567,331965,18,35,29889,19,110108443,1136,1,0,4,492,94718142,5,378808072,18,20,0,14,45,567,0,0,24685198,1218,1614677268,0,549,52,18,3,1,14,14,872,3,1613681357,1579910755,37949404,96089313,96089313,1,3,1,4996644308,73389,73389,14,14,14,96089317,5,3,101225,339567,471810,13414,1613681357,331965,24214393,658
21874.69,4,253952,62,87479,5761668428,3,15060941,0,198,6,6,9233,634,0,567,387757,18,35,34416,19,110796205,1136,1,0,4,492,109008830,5,436035320,18,20,0,14,45,567,0,0,28724115,1268,1855042913,0,549,52,18,3,1,14,14,872,3,1854831554,1817157468,43785660,110583947,110600331,1,3,1,5750365276,73389,73389,14,14,14,110583951,5,3,102651,396629,538764,15464,1854831554,387757,28186516,658
23878.51,4,253952,62,98811,6510234720,3,17023804,0,213,6,6,9233,675,0,567,442945,18,35,38852,19,114790051,1136,1,0,4,492,123184889,5,492674896,18,20,0,14,45,567,0,0,32799499,1333,2092933890,0,549,52,18,3,1,14,14,872,3,2092315218,2053273556,49823524,124960846,124960846,1,3,1,6497964024,73389,73389,14,14,14,124960850,5,3,106550,453055,602791,17369,2092315218,442945,32198018,658
