timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
13555.75,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
15559.39,253952,62,24719,1627429106,0,0,0,0,33,33,5669,118,675,115836,16,2768,45,70,140034434,1352,1,0,44,47,6,11,401,675,0,0,0,2245297,57,528191549,0,675,195,2,1,14,14,301,0,1,530316080,479514781,2475951,36631516,36647900,1,2,1,0,1611786704,73389,73389,14,14,14,36631516,4,3,467672,117905,802401,4065,530316080,115836,1443001,1469
17563.32,253952,62,47093,3101960582,0,0,0,0,33,33,5669,121,675,198391,16,9032,45,70,140565338,1352,1,0,44,47,6,11,401,675,0,0,0,6384203,92,960505435,0,675,195,2,1,14,14,301,0,1,961674032,910624866,9161537,70143595,70143595,1,2,1,0,3086318180,73389,73389,14,14,14,70143595,4,3,477218,202629,920006,7356,961674032,198391,5464470,1469
19567.28,253952,62,69164,4556369198,0,0,0,1,33,33,5669,125,675,279353,16,15272,45,70,141361694,1352,1,0,44,47,6,11,401,675,0,0,0,10433807,192,1384560905,0,675,195,2,1,14,14,301,0,1,1386216240,1335786265,21865781,103199081,103199081,1,2,1,0,4540038668,73389,73389,14,14,14,103182697,4,3,479660,285815,1028622,10595,1386216240,279353,9405631,1469
21570.89,253952,62,90969,5993079786,2,2000333,0,2,33,33,5669,129,675,364350,16,21440,45,70,141627146,1352,1,0,44,47,6,11,401,675,0,0,0,14590331,282,1805337136,0,675,195,2,1,14,14,301,0,1,1806039856,1755744835,30760988,135855318,135855318,1,2,1,0,5977633992,73389,73389,14,14,14,135855318,4,3,484109,372997,1148236,13798,1806039856,364350,13442717,1469
23574.83,253952,62,113665,7488713854,2,2000333,0,2,33,33,5669,132,675,451613,16,27794,45,70,142423502,1352,1,0,44,47,6,11,401,675,0,0,0,18661668,417,2242242770,0,675,195,2,1,14,14,301,0,1,2242902832,2192994652,43005449,169842533,169842533,1,2,1,0,7473071452,73389,73389,14,14,14,169842533,4,3,490404,462315,1255306,17131,2242902832,451613,17407164,1469
25579.02,253952,62,135584,8932895546,2,2000333,0,3,33,33,5669,136,675,537370,16,33992,45,70,142942340,1352,1,0,44,47,6,11,401,675,0,0,0,22860738,477,2663544651,0,675,195,2,1,14,14,301,0,1,2664954672,2615194791,51921277,202646226,202662610,1,2,1,0,8916433944,73389,73389,14,14,14,202646226,4,3,495960,550342,1358565,20351,2664954672,537370,21503154,1469
27582.67,253952,62,157497,10376359650,3,3000437,0,3,33,33,5669,139,675,623483,16,40132,45,70,143473244,1352,1,0,44,47,6,11,401,675,0,0,0,27024096,625,3084161017,0,675,195,2,1,14,14,301,0,1,3085929424,3037049640,69092428,235472336,235488720,1,2,1,0,10360782784,73389,73389,14,14,14,235472336,4,3,501549,638876,1469850,23566,3085929424,623483,25555393,1469
29586.91,253952,62,179011,11793733810,3,3000437,0,3,33,33,5669,143,675,711642,16,46217,45,70,144004148,1352,1,0,44,47,6,11,401,675,0,0,0,31190990,678,3499168180,0,675,195,2,1,14,14,301,0,1,3499854800,3451347466,80163433,267688364,267688364,1,2,1,0,11777567120,73389,73389,14,14,14,267671980,4,3,506928,729293,1590676,26724,3499854800,711642,29600631,1469
31591.40,253952,62,201071,13247421530,3,3000437,0,3,33,33,5669,147,675,793209,16,52454,45,70,144535052,1352,1,0,44,47,6,11,401,675,0,0,0,35301094,698,3923093393,0,675,195,2,1,14,14,301,0,1,3924528080,3876250200,86216847,300727466,300727466,1,2,1,0,13232008504,73389,73389,14,14,14,300727466,4,3,509752,812974,1699409,29964,3924528080,793209,33603181,1469
33595.45,253952,62,223070,14697111554,3,3000437,0,3,33,33,5669,150,675,879792,16,58619,45,70,145331408,1352,1,0,44,47,6,11,401,675,0,0,0,39482925,764,4347675120,0,675,195,2,1,14,14,301,0,1,4348021712,4300057153,94914291,333676456,333676456,1,2,1,0,14681043168,73389,73389,14,14,14,333660072,4,3,517471,901775,1813908,33195,4348021712,879792,37670682,1469
35599.23,253952,62,244749,16125564606,3,3000437,0,3,33,33,5669,154,675,967055,16,64754,45,70,145862312,1352,1,0,44,47,6,11,401,675,0,0,0,43668486,839,4766221502,0,675,195,2,1,14,14,301,0,1,4765354960,4717573882,100948951,366136085,366152469,1,2,1,0,16109987740,73389,73389,14,14,14,366136085,4,3,519015,991399,1916051,36379,4765354960,967055,41754266,1469
