timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
60115.59,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
62120.54,0,253952,62,10355,680579972,0,1618404,52,3,3,4807,117,0,567,65355,0,19,4038,18,12,96980635,1136,1,0,4,440,12707998,5,50831992,17,17,28,14,79,567,0,0,4293172,117,252290008,0,567,347,0,3,1,14,14,914,3,252778242,216975925,5874348,12905830,12922214,1,3,1,671103192,73389,73389,14,14,14,12905834,6,3,80906,66903,204949,2143,252778242,65355,4088382,1257
64125.61,0,253952,62,21251,1399329770,0,3026640,119,3,3,4807,176,0,567,126285,0,19,8313,18,12,99767881,1136,1,0,4,440,26325489,5,105237488,17,17,28,14,79,567,0,0,8895238,376,477126118,0,567,347,0,3,1,14,14,914,3,477173281,443610114,11921126,26717925,26717925,1,3,1,1389332132,73389,73389,14,14,14,26717929,6,3,86854,129459,283788,3988,477173281,126285,8611790,1257
66130.24,0,253952,62,32045,2110236560,0,4525511,191,3,3,4807,254,0,567,186652,0,19,12571,18,12,101372659,1136,1,0,4,440,39790253,5,159161012,17,17,28,14,79,567,0,0,13399423,580,700580986,0,567,347,0,3,1,14,14,914,3,700190531,667447229,17923245,40391200,40391200,1,3,1,2100342432,73389,73389,14,14,14,40391204,6,3,93041,191523,341761,5864,700190531,186652,13058182,1257
68135.02,0,253952,62,42595,2804907572,0,6028364,265,3,3,4807,339,0,576,245844,0,19,16745,18,12,105019412,1154,1,0,4,440,52953684,5,211814736,17,17,28,14,79,576,0,0,17944054,772,918289103,0,576,356,0,3,1,14,14,914,3,917574448,886222209,23969703,53742828,53742828,1,3,1,2794627088,73389,73389,14,14,14,53742832,6,3,96523,252366,404623,7714,917574448,245844,17540154,1284
70139.40,0,253952,62,52569,3462352360,0,7460306,337,3,3,4807,387,0,576,306441,0,19,20658,18,12,106600058,1154,1,0,4,440,65431009,5,261724036,17,17,28,14,79,576,0,0,22503905,998,1131415523,0,576,356,0,3,1,14,14,914,3,1130899030,1093314285,29961748,66381752,66381752,1,3,1,3451851136,73389,73389,14,14,14,66381756,6,3,100191,314590,492612,9450,1130899030,306441,22012212,1284
72143.56,0,253952,62,59084,3890912112,1,9940680,370,3,3,4807,453,0,576,336085,0,19,23244,18,12,107577404,1154,1,0,4,440,73561575,5,294246300,17,17,28,14,79,576,0,0,25038775,1053,1261042366,0,576,356,0,3,1,14,14,914,3,1260038436,1228147122,34975261,74628493,74628493,1,3,1,3880681668,73389,73389,14,14,14,74628497,6,3,101900,345121,538679,10572,1260038436,336085,24501107,1284
74148.09,0,253952,62,69609,4584720622,1,11044562,445,4,4,4807,494,0,576,396024,0,19,27348,19,12,109423502,1154,1,0,4,440,86667521,5,346540808,18,18,28,14,85,576,0,0,29725250,13469,1480827394,0,576,356,0,3,1,14,14,914,3,1479616589,1446734263,40775406,87953386,87953386,1,3,1,4573576104,73389,73389,14,14,14,87953390,6,3,108657,406712,618721,12338,1479616589,396024,29107760,1284
76152.59,0,253952,62,80122,5276596430,1,12400901,524,4,4,4807,588,0,576,457324,0,19,31517,19,12,110702498,1154,1,0,4,440,99797138,5,399188552,18,18,28,14,85,576,0,0,34382425,13616,1705925357,0,576,356,0,3,1,14,14,914,3,1704918035,1665039403,46788167,101237763,101237763,1,3,1,5264363708,73389,73389,14,14,14,101237767,6,3,111966,469697,700735,14258,1704918035,457324,33683140,1284
78156.47,0,253952,62,89857,5919524384,2,14430453,593,5,5,4807,625,0,576,509123,0,19,35328,20,12,112536530,1154,1,0,4,440,111958849,5,447835396,19,19,28,14,95,576,0,0,38615217,19286,1904522738,0,576,356,0,3,1,14,14,914,3,1903063558,1867271871,52992344,113605907,113605907,1,3,1,5907507196,73389,73389,14,14,14,113605911,6,3,118132,522951,765178,15846,1903063558,509123,37851674,1284
