timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
38600.91,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
40605.13,253952,62,24019,1581288454,0,0,0,0,34,34,4956,118,675,116883,12,2576,49,82,140034434,1352,1,0,48,48,14,230,675,0,0,0,2206617,29,514034519,0,675,323,2,1,14,14,317,1,516946736,466019819,2427086,35576907,35593291,1,2,1,1565383908,73389,73389,14,14,14,35576907,6,3,456850,118974,789113,3963,516946736,116883,1417608,1661
42609.30,253952,62,45532,2999127982,0,0,0,0,34,34,4956,121,675,207837,12,8606,49,82,140565338,1352,1,0,48,48,14,230,675,0,0,0,6436060,159,928649216,0,675,323,2,1,14,14,317,1,931396400,880571117,11887884,67805001,67805001,1,2,1,2982699148,73389,73389,14,14,14,67788617,6,3,465794,212274,896964,7125,931396400,207837,5539367,1661
44612.69,253952,62,67063,4417881706,0,0,0,0,34,34,4956,125,675,293489,12,14699,49,82,141361694,1352,1,0,48,48,14,230,675,0,0,0,10700593,306,1344315235,0,675,323,2,1,14,14,317,1,1345977136,1295327048,19680592,100051638,100051638,1,2,1,4402272072,73389,73389,14,14,14,100051638,6,3,466784,300192,1010395,10288,1345977136,293489,9690647,1661
46616.87,253952,62,88901,5856754982,0,0,0,0,34,34,4956,128,675,376733,12,20822,49,82,141627146,1352,1,0,48,48,14,230,675,0,0,0,14906633,555,1764436633,0,675,323,2,1,14,14,317,1,1765931824,1715842036,29636291,132748835,132765219,1,2,1,5840948740,73389,73389,14,14,14,132748835,6,3,475539,385782,1125874,13492,1765931824,376733,13781381,1661
48620.54,253952,62,110140,7256372194,0,0,0,0,34,34,4956,132,675,458972,12,26834,49,82,142423502,1352,1,0,48,48,14,230,675,0,0,0,19139609,725,2173285433,0,675,323,2,1,14,14,317,1,2175138608,2125051902,42587131,164553104,164569488,1,2,1,7240336576,73389,73389,14,14,14,164553104,6,3,487270,470231,1248440,16614,2175138608,458972,17891967,1661
50624.45,253952,62,131506,8664047026,0,0,0,0,34,34,4956,135,675,545073,12,32825,49,82,142688954,1352,1,0,48,48,14,230,675,0,0,0,23330547,991,2582920752,0,675,323,2,1,14,14,317,1,2586180400,2536569146,50242705,196556140,196556140,1,2,1,8647749264,73389,73389,14,14,14,196539756,6,3,494552,558597,1360379,19750,2586180400,545073,21971132,1661
52628.12,253952,62,152878,10071790702,0,0,0,0,34,34,4956,139,675,632239,12,38873,49,82,143207792,1352,1,0,48,48,14,230,675,0,0,0,27573858,1097,2996236149,0,675,323,2,1,14,14,317,1,2996800464,2948028583,60293435,228548825,228565209,1,2,1,10056148300,73389,73389,14,14,14,228548825,6,3,502721,648066,1494165,22886,2996800464,632239,26080838,1661
54631.69,253952,62,174527,11498543126,0,0,0,0,34,34,4956,142,675,727436,12,44939,49,82,144004148,1352,1,0,48,48,14,230,675,0,0,0,31826045,1345,3411994765,0,675,323,2,1,14,14,317,1,3413609424,3365015516,71098943,260981719,260981719,1,2,1,11483195636,73389,73389,14,14,14,260981719,6,3,513872,745668,1643137,26066,3413609424,727436,30184221,1661
56635.25,253952,62,195707,12894028262,0,0,0,0,34,34,4956,146,675,823670,12,50937,49,82,144535052,1352,1,0,48,48,14,230,675,0,0,0,36009319,1432,3819139009,0,675,323,2,1,14,14,317,1,3821374416,3772930365,80667461,292698035,292698035,1,2,1,12878713540,73389,73389,14,14,14,292698035,6,3,524235,844271,1764578,29177,3821374416,823670,34246228,1661
