timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
10389.39,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
12392.56,0,253952,62,9598,632163754,0,1605394,32,3,3,7406,107,0,558,41577,0,17,3739,18,17,96362157,1118,1,0,4,706,11802276,5,47144428,17,17,14,65,558,0,0,3190589,59,230169203,0,558,103,0,3,1,14,14,1109,3,231057794,201702043,4796448,11987882,11987882,1,3,1,623369896,73389,73389,14,14,14,11987886,3,3,79871,42539,140775,1947,231057794,41577,3049947,798
14396.01,0,253952,62,21192,1395439014,0,2950777,71,3,3,7406,202,0,558,89491,0,17,8314,18,17,97930737,1118,1,0,4,706,26219882,5,104879528,17,17,14,65,558,0,0,6973338,205,481468794,0,558,103,0,3,1,14,14,1109,3,482374419,442432642,9823941,26627813,26644197,1,3,1,1384646308,73389,73389,14,14,14,26627817,3,3,81949,91672,195758,4068,482374419,89491,6777875,798
16399.56,0,253952,62,30463,2005557130,1,5107302,75,4,4,7406,226,0,567,123985,0,17,11927,19,17,100709029,1136,1,0,4,706,37808223,5,151232892,18,18,14,77,567,0,0,10073762,291,664208168,0,567,107,0,3,1,14,14,1109,3,664326558,634513578,15181019,38366061,38382445,1,3,1,1995035204,73389,73389,14,14,14,38366065,3,3,87417,127030,248364,5510,664326558,123985,9825810,814
18403.05,0,253952,62,42598,2804625214,1,7050395,80,4,4,7406,324,0,567,172028,0,17,16717,19,17,101988025,1136,1,0,4,706,52934607,5,211738428,18,18,14,77,567,0,0,14096798,441,927091998,0,567,107,0,3,1,14,14,1109,3,927450460,886084042,21147765,53741113,53741113,1,3,1,2794537908,73389,73389,14,14,14,53741117,3,3,91517,176314,299383,7721,927450460,172028,13797986,814
20406.65,0,253952,62,54705,3602461590,1,9158148,88,4,4,7406,425,0,594,216199,0,17,21503,19,17,108624716,1190,1,0,4,706,68025337,5,272101348,18,18,14,77,594,0,0,18120158,626,1170734050,0,594,112,0,3,1,14,14,1109,3,1170939753,1137406785,27202184,69064854,69064854,1,3,1,3591372440,73389,73389,14,14,14,69064858,3,3,94269,221628,352344,9798,1170939753,216199,17768535,859
22410.44,0,253952,62,66310,4366304074,1,11562708,102,4,4,7406,464,0,612,264111,0,17,26027,19,17,114098381,1226,1,0,4,706,82490315,5,329961260,18,18,14,77,612,0,0,22201974,817,1420923331,0,612,117,0,3,1,14,14,1109,3,1420325781,1378280310,33765066,83735394,83735394,1,3,1,4354240520,73389,73389,14,14,14,83735398,3,3,98892,270740,410328,11803,1420325781,264111,21792520,898
24414.32,0,253952,62,77931,5132881188,1,13527117,116,4,4,7406,562,0,612,312545,0,17,30626,19,17,116885627,1226,1,0,4,706,96981048,5,387924192,18,18,14,77,612,0,0,26271958,1023,1660347992,0,612,117,0,3,1,14,14,1109,3,1660126839,1619935797,39748017,98446450,98446450,1,3,1,5118363464,73389,73389,14,14,14,98430070,3,3,108045,320423,473341,13839,1660126839,312545,25799649,898
26417.91,0,253952,62,87882,5788794516,2,15776881,156,4,4,7406,592,0,612,352549,0,17,34520,19,17,119081639,1226,1,0,4,706,109455385,5,437821540,18,18,14,77,612,0,0,29791944,1151,1865690681,0,612,117,0,3,1,14,14,1109,3,1865337768,1826294471,45567944,111068990,111068990,1,3,1,5775587512,73389,73389,14,14,14,111068994,3,3,112664,361492,522379,15477,1865337768,352549,29270729,898
28422.19,0,253952,62,97053,6392841672,3,17865523,171,6,6,7406,674,0,612,396519,0,17,38138,19,17,120517493,1226,1,0,4,706,120841808,5,483367232,18,20,14,77,612,0,0,33117996,1274,2062315887,0,612,117,0,3,1,14,14,1109,3,2061451197,2017002299,50983451,122633047,122649431,1,3,1,6376918476,73389,73389,14,14,14,122633051,3,3,121924,406578,582402,17142,2061451197,396519,32536884,898
