timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
49209.37,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
51214.13,0,253952,62,11374,748591888,0,1613257,39,3,3,6042,122,0,558,62833,0,30,4442,18,14,96398355,1118,1,0,4,531,14016009,6,56064036,17,17,9,14,66,558,0,0,4249355,46,272409655,0,558,301,0,3,1,14,14,971,3,272247426,238590144,5862882,14216106,14216106,1,3,1,739237544,73389,73389,14,14,14,14216110,5,3,72374,64291,179162,2305,272247426,62833,4070349,1200
53218.20,0,253952,62,19785,1302952344,1,3591656,77,3,3,6042,200,0,567,99221,0,30,7781,18,14,100092491,1136,1,0,4,531,24519034,6,98076136,17,17,9,14,66,567,0,0,7286314,105,443395480,0,567,305,0,3,1,14,14,971,3,443120318,412888269,10877628,24885076,24885076,1,3,1,1294023984,73389,73389,14,14,14,24885080,5,3,75717,101710,210891,3774,443120318,99221,7075694,1225
55223.16,0,253952,62,30446,2004904712,1,5885807,104,4,4,6042,235,0,576,149599,0,30,11937,19,14,104064885,1154,1,0,4,531,37781116,6,151124464,18,18,9,14,74,576,0,0,11125684,271,665422724,0,576,308,0,3,1,14,14,971,3,666580028,634187434,17011508,38351392,38367776,1,3,1,1994272416,73389,73389,14,14,14,38351396,5,3,91943,153430,284487,5563,666580028,149599,10841613,1248
57227.59,0,253952,62,41627,2741077406,1,7658840,122,4,4,6042,331,0,585,204370,0,30,16351,19,14,106505329,1172,1,0,4,531,51720293,6,206751804,18,18,9,14,74,585,0,0,15245762,388,901863175,0,585,314,0,3,1,14,14,971,3,902352362,865940009,22904980,52524379,52524379,1,3,1,2731267740,73389,73389,14,14,14,52524383,5,3,96303,209623,352068,7559,902352362,204370,14894251,1268
59232.57,0,253952,62,52843,3479917906,1,9482637,172,4,4,6042,372,0,585,258465,0,30,20744,19,14,107784325,1172,1,0,4,531,65732312,6,262929248,18,18,9,14,74,585,0,0,19578829,527,1126470562,0,585,314,0,3,1,14,14,971,3,1125890091,1098898142,29060641,66719783,66719783,1,3,1,3469428748,73389,73389,14,14,14,66719787,5,3,101223,265116,416652,9356,1125890091,258465,19162893,1268
61237.63,0,253952,62,63897,4207815792,1,11212500,217,4,4,6042,465,0,585,315618,0,30,25109,19,14,109364971,1172,1,0,4,531,79519688,6,318014228,18,18,9,14,74,585,0,0,23870465,667,1361929413,0,585,314,0,3,1,14,14,971,3,1361959838,1327903921,35080185,80704354,80720738,1,3,1,4196626440,73389,73389,14,14,14,80704358,5,3,107160,323779,491203,11347,1361959838,315618,23380134,1268
63242.69,0,253952,62,74748,4923037302,2,13656784,277,5,5,6042,509,0,585,377799,0,30,29357,20,14,110933551,1172,1,0,4,531,93093695,6,372245744,19,19,9,14,82,585,0,0,28417611,833,1597712511,0,585,314,0,3,1,14,14,971,3,1596817831,1553296718,42071212,94455231,94455231,1,3,1,4911672044,73389,73389,14,14,14,94455235,5,3,112035,387573,556718,13252,1596817831,377799,27861940,1268
65247.44,0,253952,62,85697,5644367624,2,15184251,343,5,5,6042,602,0,585,439041,0,30,33665,20,14,112502131,1172,1,0,4,531,106653719,6,426614876,19,19,9,14,82,585,0,0,32935433,995,1833790726,0,585,314,0,3,1,14,14,971,3,1832705499,1781821222,48114886,108241035,108241035,1,3,1,5628533852,73389,73389,14,14,14,108241039,5,3,117194,450476,630435,15231,1832705499,439041,32306228,1268
67252.09,0,253952,62,96350,6345985574,2,16633762,415,5,5,6042,654,0,603,503919,0,30,37822,20,14,116996146,1208,1,0,4,531,119908725,6,479570336,19,19,9,14,82,603,0,0,37476571,1176,2074329678,0,603,330,0,3,1,14,14,971,3,2073069430,2003926938,54103305,121652166,121668550,1,3,1,6325912664,73389,73389,14,14,14,121652170,5,3,118377,517097,709128,17202,2073069430,503919,36768866,1317
