timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
61007.65,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
63012.66,0,253952,62,10579,696201184,0,1437958,66,3,3,4416,120,0,558,66634,0,21,4123,18,12,96108771,1118,1,0,4,475,13000200,7,51936328,17,17,12,14,68,558,0,0,4464347,126,253933856,0,558,335,0,3,1,14,14,937,3,254817947,221842706,5902173,13218841,13218841,1,3,1,687379764,73389,73389,14,14,14,13218845,5,3,83869,68267,224503,2158,254817947,66634,4240019,1315
65017.22,0,253952,62,21482,1415096018,0,2945680,134,3,3,4416,170,0,558,126198,0,21,8408,18,12,98896017,1118,1,0,4,475,26637178,7,106548712,17,17,12,14,68,558,0,0,8971564,233,481252127,0,558,335,0,3,1,14,14,937,3,481831325,448292784,11884012,27016711,27065863,1,3,1,1404869004,73389,73389,14,14,14,27016715,5,3,92109,129456,305655,3992,481831325,126198,8666269,1315
67021.61,0,253952,62,32265,2124630348,0,4430197,206,3,3,4416,257,0,576,187797,0,21,12659,18,12,102802492,1154,1,0,4,475,40066408,7,160201092,17,17,12,14,68,576,0,0,13502072,327,706302416,0,576,349,0,3,1,14,14,937,3,706920760,671841515,17917405,40669728,40669728,1,3,1,2114825888,73389,73389,14,14,14,40669732,5,3,97249,192744,369631,5898,706920760,187797,13132989,1364
69026.40,0,253952,62,42789,2818059606,0,5872295,280,3,3,4416,320,0,576,249986,0,21,16797,18,12,104648590,1154,1,0,4,475,53205222,7,212756384,17,17,12,14,68,576,0,0,18084184,477,922901397,0,576,349,0,3,1,14,14,937,3,922799083,890341886,23953531,53996780,53996780,1,3,1,2807832592,73389,73389,14,14,14,53996784,5,3,98926,256527,434601,7698,922799083,249986,17650328,1364
71030.57,4,253952,62,51994,3424153996,0,6980307,345,3,3,4416,382,0,576,303981,0,21,20419,18,12,105891388,1154,1,0,4,475,64687814,7,258751256,17,17,12,14,68,576,0,0,21974868,588,1119628542,0,576,349,0,3,1,14,14,937,3,1120041196,1081358409,28950674,65642757,65642757,1,3,1,3413423396,73389,73389,14,14,14,65642761,5,3,102880,311900,505680,9327,1120041196,303981,21470095,1364
73035.74,4,253952,62,59689,3930673660,1,9578121,376,4,4,4416,457,0,576,343446,0,21,23469,19,12,107194516,1154,1,0,4,475,74300015,7,297070880,18,18,12,14,77,576,0,0,25185330,679,1275835949,0,576,349,0,3,1,14,14,937,3,1274809920,1240848737,34758133,75376124,75376124,1,3,1,3919558480,73389,73389,14,14,14,75376128,5,3,109247,352476,555727,10665,1274809920,343446,24630642,1364
75040.47,4,253952,62,70260,4628450040,1,10852462,464,4,4,4416,499,0,585,403839,0,21,27616,19,12,111178236,1172,1,0,4,475,87504089,7,350016356,18,18,12,14,77,585,0,0,29906430,779,1492585033,0,585,355,0,3,1,14,14,937,3,1491743493,1460829534,40751792,88784652,88784652,1,3,1,4616801936,73389,73389,14,14,14,88784656,5,3,115615,414429,638846,12412,1491743493,403839,29268841,1391
77045.23,4,253952,62,80904,5329140318,1,12140010,539,5,5,4416,584,0,594,469128,0,21,31808,20,12,113908063,1190,1,0,4,475,100744748,7,402914352,19,19,12,14,89,594,0,0,34659762,12838,1721437561,0,594,358,0,3,1,14,14,937,3,1720781892,1681635858,46804946,102247094,102247094,1,3,1,5316848920,73389,73389,14,14,14,102247098,5,3,123040,481438,720771,14345,1720781892,469128,33940467,1416
79049.55,4,253952,62,87950,5794056200,3,14874028,575,5,5,4416,611,0,594,504222,0,21,34570,20,12,116104075,1190,1,0,4,475,109559520,7,438238080,19,19,12,14,89,594,0,0,37618665,15960,1863422380,0,594,358,0,3,1,14,14,937,3,1862652303,1827889277,52503328,111187552,111187552,1,3,1,5781752736,73389,73389,14,14,14,111187556,5,3,197239,517529,877748,15483,1862652303,504222,36742505,1416
81054.40,4,253952,62,97576,6427777444,4,17000614,621,7,7,4416,697,0,594,558139,0,21,38388,20,12,116803903,1190,1,0,4,475,121590312,7,486361248,19,21,12,14,89,594,0,0,41713769,16008,2069174104,0,594,358,0,3,1,14,14,937,3,2067449514,2027688616,58649912,123357817,123357817,1,3,1,6414606516,73389,73389,14,14,14,123357821,5,3,206240,572977,955327,17227,2067449514,558139,40760206,1416
83058.61,4,253952,62,107304,7070584494,4,18081559,694,7,7,4416,732,0,594,612806,0,21,42194,20,12,119856601,1190,1,0,4,475,133733948,7,534935792,19,21,12,14,89,594,0,0,45892624,16197,2275700094,0,594,358,0,3,1,14,14,937,3,2274322376,2230256881,63981736,135691034,135691034,1,3,1,7055933800,73389,73389,14,14,14,135691038,5,3,217217,629115,1025962,18887,2274322376,612806,44868613,1416
85063.49,5,253952,62,114514,7545306244,5,20714124,717,8,8,4416,802,0,594,658894,0,21,45033,20,12,119856601,1190,1,0,4,475,142684123,7,570671956,19,22,12,14,89,594,0,0,48779028,16295,2427542935,0,594,358,0,3,1,14,14,937,3,2425921130,2380264261,69489118,144801809,144801809,1,3,1,7528842132,73389,73389,14,14,14,144785429,5,3,249324,676284,1107739,20192,2425921130,658894,47673359,1416
87068.72,5,253952,62,125053,8239252042,5,22038521,798,8,8,4416,845,0,612,727405,0,21,49160,20,12,122852282,1226,1,0,4,475,155816384,7,623265536,19,22,12,14,89,612,0,0,53475485,16452,2645111659,0,612,368,0,3,1,14,14,937,3,2643550889,2598931304,75521192,158137053,158137053,1,3,1,8223126788,73389,73389,14,14,14,158137057,5,3,254582,746342,1182431,21948,2643550889,727405,52295333,1472
89074.49,5,253952,62,135412,8921578276,5,23540198,863,8,8,4416,932,0,612,795959,0,21,53248,20,12,123165998,1226,1,0,4,475,168747195,7,674924080,19,22,12,14,89,612,0,0,57994942,16550,2869281042,0,612,368,0,3,1,14,14,937,3,2867006125,2814106923,81540757,171236888,171236888,1,3,1,8904318208,73389,73389,14,14,14,171236892,5,3,258713,816446,1257372,23837,2867006125,795959,56740041,1472
91079.44,5,253952,62,146103,9624130080,5,24814776,932,9,9,4416,978,0,621,865579,0,21,57423,20,12,124665159,1244,1,0,4,475,182054377,7,728153000,19,23,12,14,89,621,0,0,62756967,25839,3091300770,0,621,380,0,3,1,14,14,937,3,3089219900,3035597951,87585065,184732542,184732542,1,3,1,9606092216,73389,73389,14,14,14,184732546,5,3,268700,887744,1360214,25629,3089219900,865579,61399429,1501
93086.06,5,253952,62,156620,10317788348,6,26973027,1020,9,9,4416,1067,2,621,938369,0,21,61585,20,12,124665159,1244,1,0,4,475,195174093,7,780696372,19,23,12,14,89,621,0,0,67614352,27394,3316223335,0,621,380,0,3,1,14,14,937,3,3314327236,3254541583,94598133,198022508,198038892,1,3,1,10297170448,73389,73389,14,14,14,198022512,5,3,273225,962309,1453033,27539,3314327236,938369,66164209,1501
95091.76,5,253952,62,167079,11006402730,6,27928062,1114,9,9,4416,1114,3,621,1013361,0,21,65679,20,12,124689291,1244,1,0,4,475,208236782,7,832947128,19,23,12,14,89,621,0,0,72677438,28425,3531883220,0,621,380,0,3,1,14,14,937,3,3529514522,3471383010,100615555,211271958,211271958,1,3,1,10986141848,73389,73389,14,14,14,211271962,5,3,276100,1039025,1545915,29281,3529514522,1013361,71134625,1501
