timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
57278.65,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
59282.99,0,253952,62,10735,706738516,0,1565547,0,46,3,3,5362,118,0,558,65523,0,16,4193,18,20,96108771,1118,1,0,4,987,13223658,5,52829912,17,17,8,14,82,558,0,0,4269750,108,259994090,0,558,331,0,3,1,14,14,1454,3,260227440,225297219,5836026,13413290,13413290,1,3,1,697491112,73389,73389,14,14,14,13413294,8,3,81336,67105,210731,2196,260227440,65523,4059171,1231
61288.00,0,253952,62,21568,1420104682,0,3309970,0,88,3,3,5362,205,0,558,125769,0,16,8470,18,20,97641153,1118,1,0,4,987,26736970,5,106883236,17,17,8,14,82,558,0,0,8564138,264,483893781,0,558,331,0,3,1,14,14,1454,3,484000053,450160997,11873975,27119333,27119333,1,3,1,1410205348,73389,73389,14,14,14,27119337,8,3,85553,128923,273536,4084,484000053,125769,8290921,1231
63292.58,0,253952,62,32058,2111028198,0,4770073,0,152,3,3,5362,251,0,558,184037,0,16,12580,18,20,99511383,1118,1,0,4,987,39845797,5,159383188,17,17,8,14,82,558,0,0,13113571,431,699581584,0,558,331,0,3,1,14,14,1454,3,699718470,667495048,17881975,40415776,40415776,1,3,1,2101620384,73389,73389,14,14,14,40415780,8,3,90233,188789,333039,5831,699718470,184037,12781025,1231
65296.87,0,253952,62,42658,2809498522,0,6235152,0,211,3,3,5362,347,0,585,240056,0,16,16774,18,20,105554565,1172,1,0,4,987,53059748,5,212174316,17,17,8,14,82,585,0,0,17612068,565,917855588,0,585,345,0,3,1,14,14,1454,3,917710778,887469720,23845515,53835099,53835099,1,3,1,2799425180,73389,73389,14,14,14,53835103,8,3,94513,246332,400994,7702,917710778,240056,17211733,1298
67301.47,0,253952,62,53303,3510354050,0,7739058,0,279,3,3,5362,387,0,603,299991,0,16,20941,18,20,111268830,1208,1,0,4,987,66312444,5,265249776,17,17,8,14,82,603,0,0,22185641,771,1143653967,0,603,354,0,3,1,14,14,1454,3,1142899937,1108191104,29923039,67293223,67342375,1,3,1,3499247628,73389,73389,14,14,14,67293227,8,3,100805,307807,483389,9525,1142899937,299991,21703112,1347
69306.29,0,253952,62,63726,4196609136,0,9197930,0,348,3,3,5362,484,0,603,363917,0,16,25053,18,20,112559892,1208,1,0,4,987,79278227,5,317112908,17,17,8,14,82,603,0,0,26730295,830,1360459272,0,603,354,0,3,1,14,14,1454,3,1359804202,1324592428,35925733,80477137,80477137,1,3,1,4184811156,73389,73389,14,14,14,80477141,8,3,128189,373330,590430,11383,1359804202,363917,26140915,1347
71310.77,0,253952,62,72256,4758756310,1,11290912,0,402,3,3,5362,508,0,603,410668,0,16,28386,18,20,114430122,1208,1,0,4,987,89934981,5,359739924,17,17,8,14,82,603,0,0,30293975,16441,1540176782,0,603,354,0,3,1,14,14,1454,3,1539614364,1501643498,41595939,91285371,91285371,1,3,1,4746839324,73389,73389,14,14,14,91285375,8,3,132144,421277,648080,12812,1539614364,410668,29647090,1347
73316.65,0,253952,62,80721,5316716040,1,12861809,0,445,4,4,5362,589,0,603,458898,0,16,31738,19,20,115709118,1208,1,0,4,987,100493980,5,401911288,18,18,8,14,89,603,0,0,33862770,16490,1722567980,0,603,354,0,3,1,14,14,1454,3,1721620160,1677591542,46722787,101995301,101995301,1,3,1,5303755684,73389,73389,14,14,14,101995305,8,3,139668,470822,718247,14371,1721620160,458898,33145871,1347
75321.55,0,253952,62,91208,6008939132,1,14165445,0,528,4,4,5362,630,0,603,520217,0,16,35853,19,20,118170582,1208,1,0,4,987,113642950,5,454507256,18,18,8,14,89,603,0,0,38539269,16584,1933654679,0,603,354,0,3,1,14,14,1454,3,1932513913,1895633031,52688492,115297333,115297333,1,3,1,5995461348,73389,73389,14,14,14,115297337,8,3,142877,533731,791286,16069,1932513913,520217,37749540,1347
