event,start_value,end_value,diff,description
AnalyzePatchRangesMicroseconds,864687,5452247,4587560,Total time spent analyzing index of patch parts
ArenaAllocBytes,119537664,229376000,109838336,Number of bytes allocated for memory Arena (used for GROUP BY and similar operations)
ArenaAllocChunks,29184,56000,26816,Number of chunks allocated for memory Arena (used for GROUP BY and similar operations)
AsyncLoaderWaitMicroseconds,2089027,2089027,0,Total time a query was waiting for async loader jobs.
AsyncLoggingConsoleTotalMessages,53,25595,25542,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingErrorFileLogTotalMessages,3,25545,25542,How many messages (accepted or dropped) have been sent to the async queue for the error file log
AsyncLoggingFileLogTotalMessages,53,25595,25542,How many messages (accepted or dropped) have been sent to the async queue for the file log
CommonBackgroundExecutorTaskExecuteStepMicroseconds,210271,459941,249670,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,466,779,313,Time spent resetting task for Common executor.
CompileExpressionsBytes,16384,16384,0,Number of bytes used for expressions compilation.
CompileExpressionsMicroseconds,31228,31228,0,Total time spent for compilation of expressions to LLVM code.
CompileFunction,2,2,0,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompressedReadBufferBlocks,199240522,381958679,182718157,"Number of compressed blocks (the blocks of data that are compressed independent of each other) read from compressed sources (files, network)."
CompressedReadBufferBytes,13128459136754,25168088254086,12039629117332,"Number of uncompressed bytes (the number of bytes after decompression) read from compressed sources (files, network)."
ConcurrencyControlDownscales,29043,29043,0,Total number of CPU downscaling events
ConcurrencyControlPreemptedMicroseconds,42706477062,42706477062,0,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1172308,1172308,0,Total number of CPU preemptions
ConcurrencyControlSlotsAcquired,29043,29043,0,Total number of CPU slots acquired
ConcurrencyControlUpscales,29043,29043,0,Total number of CPU upscaling events
ConcurrencyControlWaitMicroseconds,34104101468,34104101468,0,Total time a query was waiting on resource requests for CPU slots.
ConcurrentQuerySlotsAcquired,456,456,0,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,32569,32569,0,Total time a query was waiting for a query slots
ContextLock,792162,1825298,1033136,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,162615,2850257,2687642,Context lock wait time in microseconds
CreatedReadBufferOrdinary,273197,522704,249507,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,5604462982,13330497231,7726034249,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,15,15,0,Total time spent waiting for write syscall. This include writes to page cache.
FailedQuery,0,12771,12771,"Number of total failed queries, both internal and user queries."
FailedSelectQuery,0,12771,12771,"Same as FailedQuery, but only for SELECT queries."
FairPolicyDequeue,16177105,16177105,0,Number of dequeues invoked at all FairPolicyNodes
FileOpen,834,1320,486,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,4828,16821,11993,Time spent filtering parts by PK.
FunctionExecute,67168201,128661150,61492949,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1242,2826,1584,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,12719212,127303193,114583981,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,23192,53460,30268,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,552772,6649084,6096312,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,0,1088,1088,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,473124,35628331,35155207,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,188,241,53,Number of created server HTTP connections
HTTPServerConnectionsExpired,3,4,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,456,13646,13190,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,2,3,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,455,13645,13190,Number of reused server HTTP connections
HardPageFaults,0,4,4,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,62875681789,160457285600,97581603811,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,551101,1092741,541640,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,459,879,420,"Same as Query, but only counts initial queries (see is_initial_query)."
