timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
6060.74,23,262144,64,22972,1513504816,112,0,603,5219783,12,2723,60,68,1,712461,127985460,1208,1,67,3833,1241897,3,780581,603,15220,45576856,5273103,28757082,495596057,603,2455,2,1,4,4,623,1,493314060,445863406,49985727,34038526,34054910,2,1,1497695144,73389,73389,4,4,4,34038526,14,3,140173,24680488,1658556,23849,3766,493314060,5195934,3618329,12470
11113.03,23,262144,64,26922,1773699276,112,0,603,5283164,12,3836,60,68,1,712461,127985460,1208,1,67,4415,1465065,3,780581,603,17544,46680216,6279001,34673696,572119239,603,2455,2,1,4,4,623,1,569466892,521899511,70417861,39966931,39966931,2,1,1758544964,73389,73389,4,4,4,39966931,14,3,144884,28539329,1749059,26323,4347,569466892,5256841,4533580,12470
16130.89,23,262144,64,31807,2095700800,113,1,603,5359249,12,5199,60,68,1,712461,128250912,1208,1,67,5132,1527122,3,780581,603,20412,48040920,9245493,44535937,666540728,603,2455,2,1,4,4,623,1,663445516,616073193,138911064,47283658,47300042,2,1,2080480952,73389,73389,4,4,4,47283658,14,3,165584,31637250,1886543,29485,5064,663445516,5329764,7362833,12470
21323.34,23,262144,64,35676,2350586844,114,1,603,5421259,12,6335,60,68,1,712461,128250912,1208,1,67,5699,1827665,3,780581,603,22684,49124248,10990437,51959691,741344092,603,2455,2,1,4,4,623,1,737894412,690476702,170431646,53072799,53089183,2,1,2335203156,73389,73389,4,4,4,53072799,14,3,176369,35032626,1976489,31701,5632,737894412,5389558,9018477,12470
26417.82,23,262144,64,39257,2586598520,114,1,603,5482865,12,7310,60,68,1,712461,128250912,1208,1,67,6227,1957662,3,780581,603,24792,50122392,12539280,57893409,810762047,603,2455,2,1,4,4,623,1,806969356,759535317,198986903,58444148,58444148,2,1,2571542512,73389,73389,4,4,4,58444148,14,3,177817,38207513,2028694,34243,6159,806969356,5448622,10515529,12470
31471.11,23,262144,64,43493,2865801728,115,1,603,5553541,12,8517,60,68,1,712461,128516364,1208,1,67,6850,2158000,3,780581,603,27284,51297176,15559834,65704316,892812903,603,2455,2,1,4,4,623,1,888627212,841195794,258121522,64771802,64788186,2,1,2849959288,73389,73389,4,4,4,64771802,14,3,191670,41244636,2146453,36845,6782,888627212,5516696,13418657,12470
36677.86,23,262144,64,47286,3115441584,116,1,603,5621636,12,9611,60,68,1,712461,128516364,1208,1,67,7407,2342341,3,780581,603,29512,52353304,16830209,71384748,966178041,603,2455,2,1,4,4,623,1,961634316,914183933,272531342,70456606,70472990,2,1,3100090664,73389,73389,4,4,4,70456606,14,3,194430,44383939,2208943,46920,7339,961634316,5574716,14625243,12470
41738.60,23,262144,64,51554,3396741944,116,1,603,5682799,12,10775,60,68,1,712461,128516364,1208,1,67,8035,2582446,3,780581,603,32028,70503880,18896333,78521641,1048883023,603,2455,2,1,4,4,623,1,1043947532,996431285,314882520,76849796,76866180,2,1,3381391024,73389,73389,4,4,4,76849796,14,3,201770,47572266,2296566,49482,7967,1043947532,5633317,16604664,12470
46772.54,23,262144,64,56519,3723986348,117,1,603,5757740,12,12182,60,68,1,712461,128769750,1208,1,67,8764,2846094,3,780581,603,34948,71884808,20682233,84600026,1145009681,603,2455,2,1,4,4,623,1,1139630092,1092106372,340667546,84281211,84297595,2,1,3708373284,73389,73389,4,4,4,84281211,14,3,210413,50821012,2401585,52226,8697,1139630092,5705514,18285868,12470
51803.99,23,262144,64,61168,4030521376,118,1,603,5832002,12,13505,60,68,1,712461,129035202,1208,1,67,9448,3023267,3,780581,603,37680,73176904,23703673,93602182,1234965128,603,2455,2,1,4,4,623,1,1229152268,1181747164,404241437,91262066,91262066,2,1,4014810008,73389,73389,4,4,4,91245682,14,3,220925,53696410,2511570,54921,9380,1229152268,5777081,21197705,12470
