timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5021.10,14,262144,64,33667,2218394116,113,1,603,665112,12,5732,69,379,128250912,1208,1,68,5408,129423,4,1488,603,21560,200400120,9938199,4847191,702526606,603,878,2,1,4,4,386,1,699621388,651934252,30755866,50070653,50087037,2,1,2203108732,73389,73389,4,4,4,50070653,11,3,385206,3398598,2735403,18736,5340,699621388,646376,7201840,9305
10045.87,14,262144,64,40678,2680256080,115,1,603,794769,12,7753,69,379,128516364,1208,1,68,6438,305996,4,1488,603,25680,202339960,14318843,12118990,838141941,603,878,2,1,4,4,386,1,834625548,786956576,71495504,60569750,60569750,2,1,2665069000,73389,73389,4,4,4,60569750,11,3,403535,6008409,2961295,23331,6370,834625548,771438,11357495,9305
15056.84,14,262144,64,47270,3114393008,116,1,603,914469,12,9607,69,379,128516364,1208,1,68,7404,448723,4,1488,603,29544,204166072,18108339,18856124,965345814,603,878,2,1,4,4,386,1,961241100,913912655,119500694,70440222,70440222,2,1,3099369768,73389,73389,4,4,4,70440222,11,3,419195,8779543,3136691,27869,7336,961241100,886600,14972082,9305
20072.03,14,262144,64,56629,3731195308,117,1,603,1067445,12,12202,69,379,128769750,1208,1,68,8782,558060,4,1488,603,35060,223714360,22640488,24875227,1146756199,603,878,2,1,4,4,386,1,1141858316,1094203670,166073132,84461435,84461435,2,1,3716303140,73389,73389,4,4,4,84461435,11,3,434878,11123020,3347914,34078,8714,1141858316,1033367,19293505,9305
25078.96,14,262144,64,84356,5558399156,122,1,603,1477364,12,19995,69,379,129566106,1208,1,68,12855,579182,4,1488,603,51360,264750536,31711383,26928414,1682835016,603,878,2,1,4,4,386,1,1675714572,1628377657,203011438,125986561,126002945,2,1,5543408684,73389,73389,4,4,4,125986561,11,3,459713,12466442,3615309,43726,12787,1675714572,1433638,28096987,9305
30104.02,14,262144,64,98901,6516663864,124,1,603,1693393,12,24123,69,379,129831558,1208,1,68,14990,636071,4,1488,603,59904,268739912,38289928,32628573,1963989996,603,878,2,1,4,4,386,1,1955553292,1908485879,278493062,147752644,147769028,2,1,6501116336,73389,73389,4,4,4,147752644,11,3,476186,14506670,3915365,51436,14923,1955684364,1642075,34375591,9305
35114.55,14,262144,64,111108,7320909048,126,1,603,1888224,12,27562,69,379,130097010,1208,1,68,16782,673471,4,1488,603,67068,272122184,43558524,37709026,2199751251,603,878,2,1,4,4,386,1,2190434316,2143525740,313885718,166035412,166051796,2,1,7305558128,73389,73389,4,4,4,166035412,11,3,494099,16693407,4170220,58285,16714,2190434316,1829939,39389879,9305
40120.75,14,262144,64,138048,9096270612,131,1,603,2228184,12,35184,69,379,130893366,1208,1,68,20741,696226,4,1488,603,82904,279265480,52283836,40791760,2720790949,603,878,2,1,4,4,386,1,2709348364,2662508929,350143960,206383049,206399433,2,1,9080854156,73389,73389,4,4,4,206383049,11,3,517909,17895219,4423703,64963,20673,2709348364,2163221,47862281,9305
45145.41,14,262144,64,160384,10567792882,135,1,603,2519856,12,41498,69,379,131424270,1208,1,68,24022,724622,4,1488,603,96032,285239368,61050376,44321947,3152763695,603,878,2,1,4,4,386,1,3139526668,3092685057,428215250,239825718,239842102,2,1,10552331592,73389,73389,4,4,4,239825718,11,3,539643,19485631,4658086,71626,23955,3139526668,2448230,56394676,9305
50170.75,14,262144,64,169715,11182760174,136,1,603,2670604,12,44082,69,379,131689722,1208,1,68,25394,822815,4,1488,603,101516,287836552,65171138,50293282,3333251310,603,878,2,1,4,4,386,1,3319226380,3272498318,464511809,253797779,253814163,2,1,11167102276,73389,73389,4,4,4,253797779,11,3,557496,22019803,4871534,80002,25326,3319226380,2590602,60302197,9305
55190.50,14,262144,64,176206,11610543418,137,1,603,2777068,12,45920,69,379,131689722,1208,1,68,26346,947016,4,1488,603,105324,289634120,68420844,57388694,3458486580,603,878,2,1,4,4,386,1,3443886438,3397477144,494897160,263526828,263526828,2,1,11594194084,73389,73389,4,4,4,263504411,11,3,565850,24736582,5006630,85428,26278,3443886438,2691640,63416591,9305
60204.35,14,262144,64,183196,12070770290,139,1,603,2888583,12,47936,69,379,132220626,1208,1,68,27374,1054587,4,1488,603,109436,291573448,71513637,63483776,3593371001,603,878,2,1,4,4,386,1,3578156574,3532037804,590125076,273990998,273990998,2,1,12054883016,73389,73389,4,4,4,273974614,11,3,580939,27479655,5170864,92608,27306,3578156574,2795975,66345946,9305
65211.53,14,262144,64,196962,12977717002,141,1,603,3090894,12,51803,69,379,132486078,1208,1,68,29396,1140332,4,1488,603,117524,295332424,77134656,68821726,3859512973,603,878,2,1,4,4,386,1,3843184158,3797117831,644199732,294604168,294620552,2,1,12962583392,73389,73389,4,4,4,294604168,11,3,600785,29597485,5419380,98610,29328,3843184158,2992284,71717408,9305
70240.77,14,262144,64,210370,13860936374,144,1,603,3286268,12,55620,69,379,132751530,1208,1,68,31365,1218149,4,1488,603,125400,298970120,82615935,74071103,4118673228,603,878,2,1,4,4,386,1,4101264926,4055392432,674069999,314678825,314678825,2,1,13845868300,73389,73389,4,4,4,314678825,11,3,614041,31876420,5620210,103267,31297,4101264926,3183001,76998323,9305
75276.69,14,262144,64,217087,14303796206,145,1,603,3396437,12,57507,69,379,133016982,1208,1,68,32349,1326027,4,1488,603,129340,300826248,87011797,82359761,4248378241,603,878,2,1,4,4,386,1,4230370846,4184805323,752564192,324733395,324749779,2,1,14288269380,73389,73389,4,4,4,324733395,11,3,627359,34609356,5787338,106989,32282,4230370846,3289448,81227558,9305
80329.51,14,262144,64,222255,14644344418,146,1,603,3481326,12,58973,69,379,133282434,1208,1,68,33111,1413859,4,1488,603,132388,302269320,91175728,89925462,4348730192,603,878,2,1,4,4,386,1,4330247710,4284320231,834073060,332484298,332484298,2,1,14629309112,73389,73389,4,4,4,332484298,11,3,636427,37248652,5929138,109949,33044,4330247710,3371377,85250383,9305
