timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5028.63,15,262144,64,33727,2222326276,113,0,603,590648,16,5747,69,159,128250912,1208,1,68,5415,127736,4,24984,603,21582,162984352,9112613,5886065,703473921,603,1038,2,1,4,4,404,1,700538892,653042191,28235774,50152573,50168957,2,1,2206713212,73389,73389,4,4,4,50152573,13,3,336145,4056060,2282579,13004,5347,700538892,577644,6828809,7121
10048.39,15,262144,64,39469,2600492152,114,0,603,676262,16,7358,69,159,128250912,1208,1,68,6258,276383,4,24984,603,24954,164577568,11446384,11054082,814486399,603,1038,2,1,4,4,404,1,811032588,763592794,50212413,58755444,58771828,2,1,2585239536,73389,73389,4,4,4,58755444,13,3,349237,6818337,2403783,16218,6190,811032588,660044,9041663,7121
15091.01,15,262144,64,44814,2952905688,115,0,603,759536,16,8879,69,159,128516364,1208,1,68,7045,354138,4,24984,603,28102,166069280,14594984,17198235,918130606,603,1038,2,1,4,4,404,1,914186252,866657904,81383580,66749948,66766332,2,1,2936997712,73389,73389,4,4,4,66749948,13,3,365567,9658381,2555867,19158,6977,914186252,740378,12037970,7121
20200.89,15,262144,64,49978,3292926304,116,0,603,842221,16,10346,69,159,128516364,1208,1,68,7800,512029,4,24984,603,31126,167506400,16559067,23570676,1017690684,603,1038,2,1,4,4,404,1,1013276684,966112661,121548018,74494818,74511202,2,1,3277771992,73389,73389,4,4,4,74494818,13,3,373118,12860617,2660438,22042,7733,1013276684,820179,13898401,7121
25380.04,15,262144,64,54760,3608177620,117,0,603,917781,16,11684,69,159,128769750,1208,1,68,8507,636108,4,24984,603,33950,168843360,19366812,30898320,1110673194,603,1038,2,1,4,4,404,1,1105813516,1058243760,187938804,81664089,81664089,2,1,3593219916,73389,73389,4,4,4,81664089,13,3,381997,15867925,2767882,24672,8439,1105813516,893109,16598871,7121
30455.90,15,262144,64,59897,3946694216,118,0,603,999676,16,13160,69,159,129035202,1208,1,68,9262,775021,4,24984,603,36970,170280800,21778496,38548623,1210103080,603,1038,2,1,4,4,404,1,1204772876,1157189870,225189329,89349456,89365840,2,1,3931376064,73389,73389,4,4,4,89349456,13,3,384749,19380109,2831271,27650,9194,1204772876,972026,18947673,7121
35490.93,15,262144,64,64055,4220520164,119,0,603,1065258,16,14348,69,159,129035202,1208,1,68,9874,1027876,4,24984,603,39418,171442592,23734417,44978421,1290705175,603,1038,2,1,4,4,404,1,1284988940,1237343190,281021735,95564581,95580965,2,1,4204841564,73389,73389,4,4,4,95564581,13,3,396725,22351615,2937162,29840,9806,1284988940,1035418,20797982,7121
40531.63,15,262144,64,69674,4590890564,119,0,603,1161150,16,15879,69,159,129035202,1208,1,68,10698,1148690,4,24984,603,42710,172996128,26223975,51538573,1399083099,603,1038,2,1,4,4,404,1,1392861196,1345557018,322929991,103985069,104001453,2,1,4575343036,73389,73389,4,4,4,103985069,13,3,402480,25146575,3028741,43635,10630,1392861196,1117515,23195431,7121
45570.33,15,262144,64,75187,4954314148,120,0,603,1243228,16,17440,69,159,129300654,1208,1,68,11507,1288359,4,24984,603,45954,174533344,29144893,58882850,1505880803,603,1038,2,1,4,4,404,1,1499160588,1451761259,378408839,112258101,112258101,2,1,4939356444,73389,73389,4,4,4,112258101,13,3,410937,28167375,3153597,46587,11440,1499160588,1196641,25991120,7121
50822.60,15,262144,64,80595,5310325548,121,0,603,1351474,16,18970,69,159,129300654,1208,1,68,12303,1447260,4,24984,603,49134,176038048,32434878,67045174,1610575310,603,1038,2,1,4,4,404,1,1603362828,1555878663,453442922,120347035,120347035,2,1,5295269540,73389,73389,4,4,4,120347035,13,3,420818,31529027,3265664,67159,12235,1603362828,1284315,29170171,7121
