timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5457.29,27,262144,64,22686,1494761520,112,0,603,2849335,5,2679,53,68,237,295225,127985460,1208,1,67,3793,1507190,3,382950,603,15064,61645384,5245761,30214437,490360103,603,1776,2,1,4,4,598,1,488071180,440370298,46406701,33612542,33628926,2,1,1478951848,73389,73389,4,4,4,33612542,20,3,182190,24998371,1582951,34411,3726,488071180,2814924,3664310,13711
10507.67,27,262144,64,27369,1803259320,112,0,603,2924364,5,3959,53,68,237,295225,127985460,1208,1,67,4480,1611093,3,382950,603,17812,62950600,6801141,35679569,580838698,603,1776,2,1,4,4,598,1,578117644,530530842,60172473,40628324,40644708,2,1,1787646256,73389,73389,4,4,4,40628324,20,3,188121,28180419,1673928,39678,4413,578117644,2884686,5129707,13711
15806.81,27,262144,64,31811,2095962944,113,0,603,2993935,5,5219,53,68,237,295225,128250912,1208,1,67,5133,1815125,3,382950,603,20420,64189448,8577264,42123804,666714287,603,1776,2,1,4,4,598,1,663576588,616074377,97013407,47283658,47300042,2,1,2080480952,73389,73389,4,4,4,47283658,20,3,192161,31296724,1735632,42312,5065,663576588,2951623,6843275,13711
21007.16,27,262144,64,36562,2408917192,114,0,603,3072665,5,6545,53,68,237,295225,128250912,1208,1,67,5830,2016521,3,382950,603,23208,65517576,10770921,49169152,758502479,603,1776,2,1,4,4,598,1,754933772,707577922,138164583,54405936,54405936,2,1,2393861184,73389,73389,4,4,4,54405936,20,3,197773,34699114,1841636,45095,5762,754933772,3027570,8930612,13711
26030.07,27,262144,64,40573,2673374800,115,0,603,3136709,5,7724,53,68,237,295225,128516364,1208,1,67,6419,2151510,3,382950,603,25572,100805832,13219277,58097772,836074588,603,1776,2,1,4,4,598,1,832135180,784879077,231890497,60405910,60422294,2,1,2657860040,73389,73389,4,4,4,60405910,20,3,210493,38246442,1954246,48535,6351,832135180,3088174,11266433,13711
31057.84,27,262144,64,45145,2974598104,115,0,603,3236435,5,8935,53,68,237,295225,128516364,1208,1,67,7092,2283054,3,382950,603,28264,102086344,15596991,67634551,924702643,603,1776,2,1,4,4,598,1,920346636,873017555,276068715,67241468,67257852,2,1,2958624592,73389,73389,4,4,4,67241468,20,3,221557,41418434,2059207,76161,7024,920346636,3160274,13539410,13711
36115.89,27,262144,64,50679,3339132492,116,0,603,3318802,5,10535,53,68,237,295225,128516364,1208,1,67,7907,2382400,3,382950,603,31528,120591640,18436911,76414393,1032032690,603,1776,2,1,4,4,598,1,1027170316,979611267,331762628,75549427,75549427,2,1,3323453892,73389,73389,4,4,4,75533043,20,3,225471,44276055,2168612,79536,7839,1027170316,3239266,16269874,13711
41167.79,27,262144,64,57258,3772682904,117,0,603,3410052,5,12385,53,68,237,295225,128769750,1208,1,67,8874,2459766,3,382950,603,35396,122417624,20714114,81531758,1159366383,603,1776,2,1,4,4,598,1,1153916940,1106367627,349025182,85401356,85401356,2,1,3757659664,73389,73389,4,4,4,85401356,20,3,227616,46843686,2273153,82713,8806,1153916940,3327339,18442463,13711
46183.67,27,262144,64,75595,4981052836,120,0,603,3689616,5,17505,53,68,237,295225,129300654,1208,1,67,11568,2480101,3,382950,603,46176,144457472,31435040,87871623,1513924130,603,1776,2,1,4,4,598,1,1507024908,1459622431,441589750,112847925,112864309,2,1,4965308700,73389,73389,4,4,4,112847925,20,3,264759,48335973,2776933,89630,11500,1507024908,3599986,28659847,13711
51201.57,27,262144,64,97931,6452828492,124,2,603,4055563,5,23813,53,68,237,295225,129831558,1208,1,67,14847,2486014,3,382950,603,59300,184548600,41727650,89223476,1945489532,603,1776,2,1,4,4,598,1,1936809996,1889784205,469456958,146304819,146321203,2,1,6437412036,73389,73389,4,4,4,146304819,20,3,282088,49320176,3146009,97590,14779,1936809996,3957973,38583067,13711
