timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5017.22,22,262144,64,45631,3006714052,115,2,603,720117,12,9104,68,712,128516364,1208,1,67,7165,839433,3,73461,603,28548,47331088,13057817,11026084,933829686,603,1747,2,1,4,4,1189,1,929914892,882365529,34446827,67984781,68001165,2,1,2991330364,73389,73389,4,4,4,67984781,18,3,282462,9396714,2159597,16800,7097,929914892,703317,10894602,8823
10033.17,22,262144,64,63781,4202563300,119,4,603,963089,12,14223,68,712,129035202,1208,1,67,9831,879462,3,73461,603,39212,52242000,19324858,14515551,1284729348,603,1747,2,1,4,4,1189,1,1279352844,1232050824,86497317,95171365,95171365,2,1,4186819164,73389,73389,4,4,4,95154981,18,3,310736,11354520,2420194,27431,9763,1279352844,935658,16901725,8823
15056.11,22,262144,64,72381,4769358324,120,4,603,1091002,12,16671,68,712,129300654,1208,1,67,11095,988400,3,73461,603,44268,54631120,23016489,20866105,1451141943,603,1747,2,1,4,4,1189,1,1445027852,1397735876,119230447,108039665,108056049,2,1,4753745260,73389,73389,4,4,4,108039665,18,3,322071,13983402,2587380,33558,11027,1445027852,1057444,20426710,8823
20066.75,22,262144,64,78841,5194844500,121,4,603,1193646,12,18473,68,712,129300654,1208,1,67,12045,1103213,3,73461,603,48068,56426064,26401470,27328814,1576237644,603,1747,2,1,4,4,1189,1,1569546252,1522102791,149329766,117713529,117729913,2,1,5179395276,73389,73389,4,4,4,117713529,18,3,331015,16780337,2732061,37481,11977,1569546252,1156165,23667689,8823
25088.05,22,262144,64,87067,5736863608,122,4,603,1347430,12,20787,68,712,129566106,1208,1,67,13252,1194142,3,73461,603,52896,58705552,29616742,33210834,1735148284,603,1747,2,1,4,4,1189,1,1727750156,1680494922,179736908,130035124,130051508,2,1,5721545456,73389,73389,4,4,4,130035124,18,3,343769,19469116,2891218,59071,13185,1727750156,1288359,26724819,8823
30104.05,22,262144,64,103623,6827983020,125,4,603,1585931,12,25446,68,712,130097010,1208,1,67,15684,1239753,3,73461,603,62628,79945384,39557943,41065506,2055247473,603,1747,2,1,4,4,1189,1,2046517260,1999453248,262780651,154831803,154848187,2,1,6812599332,73389,73389,4,4,4,154831803,18,3,381522,21348475,3219273,65090,15616,2046517260,1520841,36337470,8823
35116.26,22,262144,64,112666,7423810492,127,4,603,1721772,12,28033,68,712,130362462,1208,1,67,17012,1313476,3,73461,603,67940,82451688,43187105,46512712,2230077798,603,1747,2,1,4,4,1189,1,2220580876,2173663392,287726096,168363655,168380039,2,1,7408000820,73389,73389,4,4,4,168363655,18,3,395314,23992666,3406316,71842,16944,2220580876,1649930,39779990,8823
40128.50,22,262144,64,118462,7805515312,128,4,603,1823726,12,29681,68,712,130362462,1208,1,67,17863,1447383,3,73461,603,71348,84066408,46355522,53382422,2342274449,603,1747,2,1,4,4,1189,1,2332254220,2285205286,347336725,177048446,177064830,2,1,7790131624,73389,73389,4,4,4,177048446,18,3,403953,26909631,3514898,75346,17796,2332254220,1748380,42839635,8823
45165.31,22,262144,64,124175,8182046096,129,4,603,1921264,12,31292,68,712,130627914,1208,1,67,18702,1543087,3,73461,603,74700,85652392,49368581,59959116,2452630760,603,1747,2,1,4,4,1189,1,2442092556,2395306260,408275671,185616390,185616390,2,1,8166400264,73389,73389,4,4,4,185600006,18,3,420990,29749374,3664889,78477,18634,2442092556,1842787,45703113,8823
50183.22,22,262144,64,129345,8522725380,130,4,603,1998995,12,32708,68,712,130627914,1208,1,67,19463,1638581,3,73461,603,77744,87095976,51131944,65354823,2552847603,603,1747,2,1,4,4,1189,1,2541838348,2494981708,434948069,193350909,193350909,2,1,8507439996,73389,73389,4,4,4,193350909,18,3,428981,33052632,3744060,81443,19395,2541838348,1917552,47387548,8823
