timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5030.60,31,262144,64,37261,2454992308,114,1,603,649289,23,6767,69,15,128250912,1208,1,68,5934,608036,4,85114,603,23644,130857136,10495943,14865386,771929073,603,1394,2,1,4,4,846,1,768565260,721022538,37324312,55444161,55460545,2,1,2439543084,73389,73389,4,4,4,55444161,20,3,303092,10470658,2382760,21870,5866,768565260,627419,8113012,11169
10052.52,31,262144,64,44384,2924459756,115,1,603,758848,23,8764,69,15,128516364,1208,1,68,6980,804940,4,85114,603,27832,132836080,13936734,21058937,909785690,603,1394,2,1,4,4,846,1,905797644,858318749,79825138,66121323,66121323,2,1,2909338212,73389,73389,4,4,4,66121323,20,3,314534,13217588,2542219,27774,6913,905797644,731074,11394634,11169
15064.91,31,262144,64,50669,3338477132,116,1,603,863442,23,10532,69,15,128516364,1208,1,68,7905,900956,4,85114,603,31528,134580208,16392104,26168012,1031452391,603,1394,2,1,4,4,846,1,1026908172,979448497,104735906,75533043,75533043,2,1,3322732996,73389,73389,4,4,4,75516659,20,3,321173,16011682,2638835,31395,7837,1026908172,832047,13756889,11169
20094.52,31,262144,64,55816,3677649088,117,1,603,952116,23,11992,69,15,128769750,1208,1,68,8661,1035226,4,85114,603,34552,136016176,19313809,33405084,1131010226,603,1394,2,1,4,4,846,1,1125998604,1078558705,137249013,83242986,83242986,2,1,3662691384,73389,73389,4,4,4,83242986,20,3,326397,19036057,2759348,34216,8593,1125998604,917900,16555286,11169
25202.14,31,262144,64,60454,3983463220,118,1,603,1029046,23,13298,69,15,129035202,1208,1,68,9344,1143615,4,85114,603,37284,137311344,21839776,40598466,1220962201,603,1394,2,1,4,4,846,1,1215520780,1168020912,179082926,90191073,90207457,2,1,3968407212,73389,73389,4,4,4,90191073,20,3,331939,22162766,2849559,36924,9276,1215520780,992122,18990629,11169
30294.29,31,262144,64,65001,4283048124,119,1,603,1097317,23,14602,69,15,129035202,1208,1,68,10010,1264572,4,85114,603,39948,138573552,25530043,50260048,1308674409,603,1394,2,1,4,4,846,1,1302814732,1255603434,267698903,96985671,97002055,2,1,4267369524,73389,73389,4,4,4,96985671,20,3,341911,25167277,2953196,39418,9942,1302814732,1057899,22578050,11169
35395.76,31,262144,64,69307,4566573400,119,1,603,1166679,23,15780,69,15,129035202,1208,1,68,10643,1493620,4,85114,603,42480,139775280,27054175,55860903,1392044432,603,1394,2,1,4,4,846,1,1385783308,1338475073,288040760,103438364,103454748,2,1,4551288016,73389,73389,4,4,4,103438364,20,3,350811,28434589,3075761,41865,10575,1385783308,1124814,23979842,11169
40429.96,31,262144,64,74077,4881038284,120,2,603,1240083,23,17135,69,15,129300654,1208,1,68,11342,1590848,4,85114,603,45276,141103344,29105788,61673786,1484105401,603,1394,2,1,4,4,846,1,1477402636,1430376008,316741785,110574867,110591251,2,1,4865294148,73389,73389,4,4,4,110574867,20,3,359077,31380718,3173588,44556,11274,1477402636,1195527,25934340,11169
45480.44,31,262144,64,79976,5269662236,121,2,603,1329498,23,18798,69,15,129300654,1208,1,68,12208,1795261,4,85114,603,48744,142740720,31964084,68184427,1598271908,603,1394,2,1,4,4,846,1,1591042060,1543980356,410667602,119407114,119429531,2,1,5253913016,73389,73389,4,4,4,119407114,20,3,373409,34314836,3296995,47618,12141,1591042060,1281880,28669443,11169
50559.93,31,262144,64,84605,5574717620,122,2,603,1405484,23,20117,69,15,129566106,1208,1,68,12891,1974389,4,85114,603,51472,144031600,34517431,74713950,1688090674,603,1394,2,1,4,4,846,1,1680433164,1633132029,447084279,126347009,126363393,2,1,5559268396,73389,73389,4,4,4,126347009,20,3,384893,37381118,3435059,52420,12823,1680433164,1353064,31085217,11169
