timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5051.75,37,262144,64,24584,1619679752,112,1,603,505133,3,3200,69,5338,127985460,1208,1,68,4072,1300919,4,173014,603,16186,96277414,6237132,25808169,526966617,603,1717,2,1,4,4,799,1,524509196,476824704,38855297,36459040,36475424,2,1,1604197760,73389,73389,4,4,4,36459040,16,3,257459,18345131,2189982,15237,4004,524509196,489896,4045165,38028
10102.08,37,262144,64,29613,1951118460,113,1,603,584861,3,4625,69,5338,128250912,1208,1,68,4810,1467064,4,173014,603,19138,97677478,8290273,32215617,624157129,603,1717,2,1,4,4,799,1,621240332,573777551,62356694,43988759,44005143,2,1,1935505396,73389,73389,4,4,4,43988759,16,3,266599,21408268,2284818,18139,4742,621240332,566722,6003163,38028
15130.61,37,262144,64,34180,2252014084,114,1,603,657227,3,5925,69,5338,128250912,1208,1,68,5480,1703894,4,173014,603,21818,98947814,11638139,40383710,712392623,603,1717,2,1,4,4,799,1,709058572,661664876,111496937,50832509,50848893,2,1,2236630396,73389,73389,4,4,4,50832509,16,3,277399,24462346,2392929,20962,5412,709058572,636265,9242945,38028
20226.43,37,262144,64,39510,2603179128,114,1,603,736697,3,7381,69,5338,128250912,1208,1,68,6265,1904788,4,173014,603,24958,100437670,14026553,47395351,815769695,603,1717,2,1,4,4,799,1,811950092,764371115,163325886,58820980,58820980,2,1,2588123120,73389,73389,4,4,4,58820980,16,3,286698,27795252,2507448,23966,6197,811950092,712731,11517471,38028
25254.49,37,262144,64,45105,2971976664,115,1,603,824516,3,8954,69,5338,128516364,1208,1,68,7086,2071999,4,173014,603,28246,101992294,16374296,53632834,924016553,603,1717,2,1,4,4,799,1,919691276,872174957,189009109,67192316,67208700,2,1,2956461904,73389,73389,4,4,4,67192316,16,3,287628,30830557,2580886,27022,7019,919691276,797494,13792268,38028
30381.33,37,262144,64,51093,3366529848,116,1,603,912540,3,10645,69,5338,128516364,1208,1,68,7967,2187464,4,173014,603,31766,103655462,19181277,60146419,1039897231,603,1717,2,1,4,4,799,1,1035034636,987600876,270347233,76161668,76178052,2,1,3351113392,73389,73389,4,4,4,76161668,16,3,296215,33849398,2703512,30070,7900,1035034636,882470,16477134,38028
35418.21,37,262144,64,55877,3681646784,117,1,603,982652,3,12008,69,5338,128769750,1208,1,68,8669,2312237,4,173014,603,34574,104982950,21216781,65884450,1132350489,603,1717,2,1,4,4,799,1,1127047180,1079715128,327259946,83324906,83341290,2,1,3666295864,73389,73389,4,4,4,83324906,16,3,302165,36838751,2786365,32677,8601,1127047180,949975,18430251,38028
40589.31,37,262144,64,60948,4016103456,118,1,603,1093130,3,13445,69,5338,129035202,1208,1,68,9416,2518679,4,173014,603,37562,106396454,22663600,71173431,1230724358,603,1717,2,1,4,4,799,1,1224957964,1177530331,337084769,90934386,90934386,2,1,4001112984,73389,73389,4,4,4,90934386,16,3,307287,40285161,2859864,62502,9348,1224957964,1030628,19804004,38028
45603.77,37,262144,64,65482,4314570940,119,1,603,1162365,3,14738,69,5338,129035202,1208,1,68,10080,2671566,4,173014,603,40218,107654310,25838454,81568839,1318167406,603,1717,2,1,4,4,799,1,1311989772,1264797468,437250258,97706567,97722951,2,1,4299088948,73389,73389,4,4,4,97706567,16,3,312545,43321618,2951251,67539,10012,1311989772,1094826,22886230,38028
50646.87,37,262144,64,70435,4641028912,120,1,603,1232557,3,16144,69,5338,129300654,1208,1,68,10811,2818779,4,173014,603,43142,109042214,28947617,90339464,1414438588,603,1717,2,1,4,4,799,1,1407803404,1360185020,485176990,105137982,105137982,2,1,4626071208,73389,73389,4,4,4,105137982,16,3,322990,46373531,3056321,70477,10743,1407803404,1162080,25889687,38028
55684.17,37,262144,64,75589,4980659620,120,1,603,1314356,3,17549,69,5338,129300654,1208,1,68,11566,2976358,4,173014,603,46162,110474086,31271679,97017116,1513869369,603,1717,2,1,4,4,799,1,1506762764,1459452032,518057195,112847925,112864309,2,1,4965308700,73389,73389,4,4,4,112847925,16,3,327841,49313740,3146797,73264,11498,1506762764,1241092,28123385,38028
60917.10,37,262144,64,79692,5250881088,121,1,603,1381352,3,18716,69,5338,129300654,1208,1,68,12170,3272076,4,173014,603,48578,111624998,33255988,103218857,1593416293,603,1717,2,1,4,4,799,1,1585930252,1538482741,535918787,118997514,118997514,2,1,5235890616,73389,73389,4,4,4,118997514,16,3,331235,52578547,3234985,78507,12102,1585930252,1302845,30018997,38028
