timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5283.75,37,262144,64,24829,1636001524,112,0,603,1278474,17,3266,59,68,1,116332,127985460,1208,1,67,4107,2226437,3,208027,603,16314,45691192,6311645,24518019,531528022,603,1936,2,1,4,4,682,1,529096716,481642558,44491759,36825521,36841905,2,1,1620322924,73389,73389,4,4,4,36825521,15,3,215432,21133638,1854408,42852,4040,529096716,1235622,4459699,10276
10296.88,37,262144,64,29806,1964032360,113,0,603,1357646,17,4678,59,68,1,116332,128250912,1208,1,67,4838,2411038,3,208027,603,19238,47075832,7947238,29466570,627797357,603,1936,2,1,4,4,682,1,624910348,577585130,59345753,44289704,44289704,2,1,1948746976,73389,73389,4,4,4,44289704,15,3,217308,24133208,1923924,46676,4770,624910348,1310970,6026363,10276
15385.01,37,262144,64,34378,2264990212,114,0,603,1433311,17,5981,59,68,1,116332,128250912,1208,1,67,5510,2589634,3,208027,603,21926,48350520,10503940,35612070,716301462,603,1936,2,1,4,4,682,1,712990732,665472671,100729598,51127421,51143805,2,1,2249606524,73389,73389,4,4,4,51127421,15,3,234288,27078668,2124450,49503,5442,712990732,1383808,8382546,10276
20424.72,37,262144,64,40481,2667345488,115,0,603,1521301,17,7699,59,68,1,116332,128516364,1208,1,67,6406,2775220,3,208027,603,25510,50044088,14114743,43676380,834286133,603,1936,2,1,4,4,682,1,830431244,783189512,164545717,60274838,60274838,2,1,2652092872,73389,73389,4,4,4,60274838,15,3,244102,30374174,2258455,52862,6338,830431244,1468439,11858788,10276
25445.45,37,262144,64,46273,3048788164,116,0,603,1611135,17,9323,59,68,1,116332,128516364,1208,1,67,7257,2989226,3,208027,603,28918,51661880,16114113,49670652,946475283,603,1936,2,1,4,4,682,1,942104588,894668300,209971018,68943245,68959629,2,1,3033502780,73389,73389,4,4,4,68943245,15,3,257747,33531813,2362073,55813,7190,942104588,1555322,13754546,10276
30476.56,37,262144,64,50927,3355385420,116,0,603,1682161,17,10604,59,68,1,116332,128516364,1208,1,67,7943,3143240,3,208027,603,31658,52964280,18794221,56578625,1036684759,603,1936,2,1,4,4,682,1,1031888908,984350040,265690180,75909875,75926259,2,1,3340034500,73389,73389,4,4,4,75909875,15,3,267774,36822462,2482859,61984,7875,1031888908,1620177,16314130,10276
35532.02,37,262144,64,55529,3658840256,117,0,603,1752491,17,11912,59,68,1,116332,128769750,1208,1,67,8618,3254369,3,208027,603,34358,54240504,20990592,64263174,1125583412,603,1936,2,1,4,4,682,1,1120362508,1073045114,343615179,82817002,82817002,2,1,3643948088,73389,73389,4,4,4,82817002,15,3,275054,40112204,2575266,64587,8550,1120362508,1687904,18418567,10276
40657.82,37,262144,64,60370,3977958196,118,0,603,1837150,17,13281,59,68,1,116332,129035202,1208,1,67,9331,3364521,3,208027,603,37214,55591992,22874684,70051137,1219611743,603,1936,2,1,4,4,682,1,1213947916,1166334571,373967999,90060001,90076385,2,1,3962640044,73389,73389,4,4,4,90060001,15,3,280526,43059760,2676995,74621,9264,1213947916,1762529,20200963,10276
45705.12,37,262144,64,64920,4277474256,119,0,603,1914359,17,14585,59,68,1,116332,129035202,1208,1,67,9997,3561840,3,208027,603,39878,56860728,25523305,77939498,1307323789,603,1936,2,1,4,4,682,1,1301241868,1253926049,405586617,96864950,96881334,2,1,4262057800,73389,73389,4,4,4,96864950,15,3,282565,46177673,2773457,77017,9930,1301241868,1837342,22753007,10276
51130.51,37,262144,64,69697,4592397892,120,0,603,2012224,17,15897,59,68,1,116332,129035202,1208,1,67,10702,3755346,3,208027,603,42694,58196024,28234987,86372492,1400041377,603,1936,2,1,4,4,682,1,1393516556,1346009436,518390944,104017837,104034221,2,1,4576784828,73389,73389,4,4,4,104017837,15,3,289117,49655849,2903553,88070,10634,1393516556,1924154,25334543,10276
56158.09,37,262144,64,73631,4851809228,120,0,603,2074174,17,17015,59,68,1,116332,129300654,1208,1,67,11277,3942025,3,208027,603,44998,59289848,29695568,92737002,1475906742,603,1936,2,1,4,4,682,1,1469014028,1421776272,568209689,109919507,109935891,2,1,4836458308,73389,73389,4,4,4,109919507,15,3,297247,53313565,2993535,90300,11210,1469014028,1983874,26704889,10276
61323.65,37,262144,64,77679,5118160764,121,0,603,2136094,17,18165,59,68,1,116332,129300654,1208,1,67,11871,4238586,3,208027,603,47370,60419896,32530598,103333233,1554003524,603,1936,2,1,4,4,682,1,1546739724,1499736154,622825318,115964759,115981143,2,1,5102449396,73389,73389,4,4,4,115964759,15,3,303960,56647372,3085982,92667,11803,1546739724,2043427,29447767,10276
