timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5497.74,37,262144,64,24140,1590581768,112,0,603,453440,14,3077,68,15462,127985460,1208,1,67,4006,1739909,3,169285,603,15916,59125504,5955339,33351530,518289579,603,1662,2,1,4,4,709,1,515858444,468385257,46439063,35803680,35803680,2,1,1574641024,73389,73389,4,4,4,35787296,20,3,166133,24775881,1782405,12827,3938,515858444,440613,4172124,12642
10593.54,37,262144,64,29024,1912517756,113,0,603,528616,14,4463,68,15462,128250912,1208,1,67,4723,1903513,3,169285,603,18784,60486400,7315386,38366560,612719340,603,1662,2,1,4,4,709,1,609837068,562495475,65436290,43120407,43120407,2,1,1897297908,73389,73389,4,4,4,43120407,20,3,172196,28093375,1876147,15382,4655,609837068,513234,5438629,12642
15712.43,37,262144,64,32924,2169435416,113,0,603,594561,14,5516,68,15462,128250912,1208,1,67,5298,2008011,3,169285,603,21084,61578240,10245984,46357555,688456424,603,1662,2,1,4,4,709,1,685203468,637587682,104352640,48950508,48966892,2,1,2153822352,73389,73389,4,4,4,48950508,20,3,182712,31248498,2006750,17515,5230,685203468,577046,8238377,12642
20768.91,37,262144,64,36958,2435134900,114,0,603,662296,14,6683,68,15462,128250912,1208,1,67,5889,2200357,3,169285,603,23448,62699904,12066800,53681184,766298460,603,1662,2,1,4,4,709,1,762667020,715235506,129533850,55001793,55001793,2,1,2420078892,73389,73389,4,4,4,55001793,20,3,190510,34641751,2087955,19745,5821,762667020,642551,9977487,12642
25839.10,37,262144,64,40641,2677831248,115,0,603,723935,14,7742,68,15462,128516364,1208,1,67,6432,2328167,3,169285,603,25620,63731328,13507348,59720650,837819611,603,1662,2,1,4,4,709,1,833839116,786218039,164402422,60504214,60520598,2,1,2662185416,73389,73389,4,4,4,60504214,20,3,194214,38065065,2158591,21866,6364,833839116,702069,11347933,12642
30905.67,37,262144,64,44853,2955461592,115,0,603,803974,14,8891,68,15462,128516364,1208,1,67,7050,2446685,3,169285,603,28092,64905408,15592949,66138469,919218297,603,1662,2,1,4,4,709,1,914841612,867381361,208453142,66815484,66831868,2,1,2939881296,73389,73389,4,4,4,66815484,20,3,198789,40995220,2247719,36545,6983,914841612,767429,13344801,12642
35989.30,37,262144,64,50629,3335855692,116,0,603,890235,14,10523,68,15462,128516364,1208,1,67,7899,2610171,3,169285,603,31488,66515136,18017987,72874722,1031018950,603,1662,2,1,4,4,709,1,1026121740,978606608,298554782,75467507,75483891,2,1,3320570308,73389,73389,4,4,4,75467507,20,3,214033,44128471,2382132,39537,7831,1026121740,850698,15633935,12642
41009.58,37,262144,64,57625,3797000068,117,0,603,1014655,14,12485,68,15462,128769750,1208,1,67,8927,2808024,3,169285,603,35600,68457152,21026629,79432511,1166374925,603,1662,2,1,4,4,709,1,1160863756,1113415548,331298450,85948061,85964445,2,1,3781714684,73389,73389,4,4,4,85948061,20,3,217078,47034409,2487910,65308,8859,1160863756,949347,18537361,12642
46026.42,37,262144,64,74811,4929407160,120,0,603,1280448,14,17324,68,15462,129300654,1208,1,67,11454,2870860,3,169285,603,45708,73118592,29093235,84216937,1498971013,603,1662,2,1,4,4,709,1,1492082700,1444499474,428478952,111678628,111695012,2,1,4913859632,73389,73389,4,4,4,111678628,20,3,251827,48604226,2894549,71995,11386,1492082700,1208453,26197341,12642
51033.76,37,262144,64,97315,6412192864,124,0,603,1631402,14,23639,68,15462,129831558,1208,1,67,14756,2881932,3,169285,603,58924,113381448,40685010,85672730,1933567365,603,1662,2,1,4,4,709,1,1924882444,1877908470,458190637,145381282,145397666,2,1,6396776408,73389,73389,4,4,4,145381282,20,3,283537,49587024,3361060,79682,14688,1924882444,1551720,37324471,12642
56041.92,37,262144,64,120525,7941512436,128,1,603,1974744,14,30224,68,15462,130362462,1208,1,67,18167,2890001,3,169285,603,72568,119625096,50270863,86624204,2382481174,603,1662,2,1,4,4,709,1,2371969036,2325003845,487203379,180130353,180146737,2,1,7925735532,73389,73389,4,4,4,180130353,20,3,302188,50497178,3716408,88798,18099,2371969036,1885946,46556339,12642
61049.77,37,262144,64,144936,9550071648,132,1,603,2335120,14,37067,68,15462,131158818,1208,1,67,21753,2898516,3,169285,603,86912,126167368,61756001,87407757,2854442523,603,1662,2,1,4,4,709,1,2841993228,2795240480,514468986,216701922,216718306,2,1,9534884568,73389,73389,4,4,4,216701922,20,3,330649,51406832,4163032,97777,21685,2841993228,2237343,57593485,12642
66057.31,37,262144,64,170039,11204259290,136,1,603,2688407,14,44138,68,15462,131689722,1208,1,67,25444,2905286,3,169285,603,101676,132880328,71980993,87970307,3340232688,603,1662,2,1,4,4,709,1,3325779980,3278754293,548703978,254295332,254311716,2,1,11188994608,73389,73389,4,4,4,254295332,20,3,349356,52286031,4535023,106965,25376,3325779980,2581442,67446744,12642
71066.49,37,262144,64,194463,12813146182,141,2,603,3008720,14,51068,68,15462,132486078,1208,1,67,29028,2908401,3,169285,603,116016,156419176,82922701,88495771,3811356926,603,1662,2,1,4,4,709,1,3794949662,3749063617,578204521,290866901,290883285,2,1,12798143644,73389,73389,4,4,4,290866901,20,3,362418,53051577,4874643,115146,28960,3794949662,2893574,78049251,12642
76074.06,37,262144,64,220862,14552521866,145,2,603,3371497,14,58484,68,15462,133016982,1208,1,67,32906,2912156,3,169285,603,131540,214691000,93335816,88725128,4321796045,603,1662,2,1,4,4,709,1,4303246878,4257488195,604438888,330399656,330399656,2,1,14536863968,73389,73389,4,4,4,330383272,20,3,380679,53860582,5140411,123578,32838,4303246878,3247919,88197032,12642
81079.46,37,262144,64,248026,16342298042,150,3,603,3741792,14,66181,68,15462,133813338,1208,1,67,36899,2915578,3,169285,603,147512,238709672,103278377,88833361,4847227680,603,1662,2,1,4,4,709,1,4826486302,4780699231,627012979,371060748,371077132,2,1,16326672912,73389,73389,4,4,4,371060748,20,3,395378,54657948,5400279,132195,36831,4826486302,3609597,97880137,12642
86086.69,37,262144,64,276367,18210006446,155,4,603,4112242,14,74171,68,15462,134609694,1208,1,67,41061,2919573,3,169285,603,164172,280577368,113649286,88900012,5395133617,603,1662,2,1,4,4,709,1,5372139038,5326636518,666194252,413525795,413525795,2,1,18195134980,73389,73389,4,4,4,413525795,20,3,414645,55443957,5691152,141290,40993,5372139038,3970952,107960276,12642
91093.27,37,262144,64,304900,20090032310,159,4,603,4482044,14,82172,68,15462,135140598,1208,1,67,45252,2923717,3,169285,603,180948,339565856,124303145,88951729,5946713037,603,1662,2,1,4,4,709,1,5921461790,5876259771,689403903,456238761,456255145,2,1,20074505484,73389,73389,4,4,4,456238761,20,3,441449,56221639,5979399,150100,45184,5921461790,4331944,118325429,12642
96098.77,37,262144,64,333009,21941770754,165,7,603,4858524,14,90164,68,15462,136202406,1208,1,67,49381,2927154,3,169285,603,197464,346970976,134541200,88982623,6489357463,603,1662,2,1,4,4,709,1,6462056236,6417570159,725118450,498320943,498337327,2,1,21926121492,73389,73389,4,4,4,498320943,20,3,461901,56990213,6204174,159289,49313,6462056236,4699235,128339916,12642
101104.60,37,262144,64,362639,23894232580,170,8,603,5233378,14,98519,68,15462,136998762,1208,1,67,53733,2927979,3,169285,603,214876,371989584,144553171,88986203,7062233004,603,1662,2,1,4,4,709,1,7032481580,6988292294,749589896,542708951,542708951,2,1,23878472948,73389,73389,4,4,4,542692567,20,3,472524,57689436,6363573,167127,53665,7032481580,5066251,138192738,12642
106109.13,37,262144,64,392839,25884013728,175,8,603,5558542,14,107030,68,15462,137770986,1208,1,67,58167,2928656,3,169285,603,232612,379935312,154199835,88987253,7645849883,603,1662,2,1,4,4,709,1,7613654828,7569904664,777241582,587932543,587932543,2,1,25869031892,73389,73389,4,4,4,587932543,20,3,491929,58297629,6527188,173573,58099,7613654828,5384969,147675392,12642
