timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5199.94,32,262144,64,24678,1625840136,112,3,603,476594,31,3226,68,7943,127985460,1208,1,67,4086,629643,3,81740,603,16248,111012256,5951410,18363810,528749985,603,1462,2,1,4,4,1046,1,526344204,478674167,38485009,36606496,36606496,2,1,1610685824,73389,73389,4,4,4,36606496,21,3,148425,15084814,1482096,31015,4018,526344204,445579,4466556,12722
10436.05,32,262144,64,29881,1968947560,113,3,603,554806,31,4695,68,7943,128250912,1208,1,67,4849,800597,3,81740,603,19300,112453856,7920231,24099239,629232007,603,1462,2,1,4,4,1046,1,626352140,578984347,67017619,44404392,44404392,2,1,1953793248,73389,73389,4,4,4,44404392,21,3,157737,18291414,1569365,33883,4781,626352140,520923,6348643,12722
15459.24,32,262144,64,35183,2318012144,114,3,603,636900,31,6198,68,7943,128250912,1208,1,67,5628,917892,3,81740,603,22416,113923360,10595436,31676856,731815226,603,1462,2,1,4,4,1046,1,728457228,681010226,107790014,52329486,52345870,2,1,2302497384,73389,73389,4,4,4,52329486,21,3,180695,21244791,1768154,36768,5560,728457228,600132,8825419,12722
20495.36,32,262144,64,40072,2640275812,115,3,603,707546,31,7588,68,7943,128250912,1208,1,67,6348,1037006,3,81740,603,25296,115288288,11980757,37374165,826636814,603,1462,2,1,4,4,1046,1,822829068,775241713,121304656,59662597,59662597,2,1,2625154268,73389,73389,4,4,4,59662597,21,3,189774,24391773,1865060,39461,6280,822829068,668085,10114203,12722
25522.07,32,262144,64,44677,2943927256,115,3,603,795331,31,8843,68,7943,128516364,1208,1,67,7025,1205902,3,81740,603,28004,116575584,13651734,43521471,915803856,603,1462,2,1,4,4,1046,1,911564812,864005987,138147527,66553340,66569724,2,1,2928346960,73389,73389,4,4,4,66553340,21,3,193033,27543935,1937612,46900,6957,911564812,748431,11712709,12722
30572.64,32,262144,64,49596,3267891552,116,3,603,873692,31,10237,68,7943,128516364,1208,1,67,7745,1384120,3,81740,603,30888,117944032,16307231,50565543,1010754596,603,1462,2,1,4,4,1046,1,1006067724,958739356,200389591,73921378,73937762,2,1,3252540632,73389,73389,4,4,4,73921378,21,3,201403,30748617,2029631,49649,7678,1006067724,824043,14276546,12722
36206.34,32,262144,64,54077,3563151080,117,3,603,941747,31,11516,68,7943,128769750,1208,1,67,8408,1517861,3,81740,603,33536,119207712,19979015,59191289,1097949304,603,1462,2,1,4,4,1046,1,1092837388,1045068810,286892865,80642248,80642248,2,1,3547538016,73389,73389,4,4,4,80625864,21,3,215575,34353796,2160844,52180,8340,1092837388,889567,17816570,12722
41246.25,32,262144,64,58297,3841305712,118,3,603,1009962,31,12682,68,7943,129035202,1208,1,67,9027,1642821,3,81740,603,36012,120385504,22694965,69181957,1179472368,603,1462,2,1,4,4,1046,1,1173970956,1126418874,381882509,86961710,86961710,2,1,3826315240,73389,73389,4,4,4,86961710,21,3,230923,37500545,2321922,54575,8959,1173970956,955387,20371944,12722
46589.70,32,262144,64,62340,4107860472,118,3,603,1074786,31,13826,68,7943,129035202,1208,1,67,9621,1800867,3,81740,603,38392,138455192,23859338,75146242,1257711805,603,1462,2,1,4,4,1046,1,1251827724,1204307632,410607062,93010836,93027220,2,1,4092476784,73389,73389,4,4,4,93010836,21,3,239456,40879169,2394984,56845,9553,1251827724,1017941,21463528,12722
51621.53,32,262144,64,66683,4393810580,119,3,603,1150620,31,15065,68,7943,129035202,1208,1,67,10259,1909413,3,81740,603,40944,139665496,26180239,83898654,1341735666,603,1462,2,1,4,4,1046,1,1335451660,1287953412,492225506,99504489,99520873,2,1,4378197516,73389,73389,4,4,4,99504489,21,3,253811,43822314,2543028,64640,10191,1335451660,1085980,23636336,12722
56714.49,32,262144,64,70851,4668557340,120,3,603,1222356,31,16256,68,7943,129300654,1208,1,67,10871,2130911,3,81740,603,43392,140822872,28783848,91821100,1422340513,603,1462,2,1,4,4,1046,1,1415667724,1368239434,562597247,105750223,105766607,2,1,4653009812,73389,73389,4,4,4,105750223,21,3,264403,46883925,2639312,74163,10803,1415667724,1148193,26143801,12722
61775.47,32,262144,64,73968,4873894860,120,3,603,1272334,31,17107,68,7943,129300654,1208,1,67,11327,2319985,3,81740,603,45216,141684760,30486269,97840993,1482406360,603,1462,2,1,4,4,1046,1,1475436556,1428296764,613278342,110427411,110427411,2,1,4858806084,73389,73389,4,4,4,110427411,21,3,278462,49694399,2779927,76106,11259,1475436556,1196228,27704823,12722
66839.48,32,262144,64,78406,5166070888,121,3,603,1339233,31,18371,68,7943,129300654,1208,1,67,11979,2467009,3,81740,603,47824,142920344,33703645,106106772,1568277269,603,1462,2,1,4,4,1046,1,1560895500,1513721757,670911882,117068520,117068520,2,1,5150293984,73389,73389,4,4,4,117052136,21,3,284958,52680719,2889856,79103,11911,1560895500,1260130,30812879,12722
72089.14,32,262144,64,82640,5445167156,122,3,603,1413994,31,19578,68,7943,129566106,1208,1,67,12600,2690279,3,81740,603,50312,160874176,35536627,113324598,1650063880,603,1462,2,1,4,4,1046,1,1642291212,1595287716,770677847,123412558,123412558,2,1,5429431656,73389,73389,4,4,4,123396174,21,3,290973,55806359,2976024,85615,12532,1642291212,1328379,32559050,12722
77403.63,32,262144,64,86803,5719562104,122,3,603,1480003,31,20717,68,7943,129566106,1208,1,67,13213,2895480,3,81740,603,52768,162039744,37238940,119531043,1730932560,603,1462,2,1,4,4,1046,1,1722769420,1675429611,818906726,129641908,129658292,2,1,5704243952,73389,73389,4,4,4,129641908,21,3,296268,59498595,3050203,87891,13146,1722769420,1392112,34187045,12722
82436.64,32,262144,64,91508,6029501696,123,3,603,1553012,31,22047,68,7943,129566106,1208,1,67,13902,3143485,3,81740,603,55528,180280312,39426956,126849069,1821670800,603,1462,2,1,4,4,1046,1,1813078028,1766064058,953244725,136682266,136698650,2,1,6014019704,73389,73389,4,4,4,136682266,21,3,300065,62526567,3140349,92293,13835,1813078028,1460719,36285239,12722
87494.49,32,262144,64,97041,6394236000,124,3,603,1639034,31,23618,68,7943,129831558,1208,1,67,14717,3242577,3,81740,603,58788,181826040,41616619,134279219,1928993158,603,1462,2,1,4,4,1046,1,1919901708,1872686014,1016875379,144971682,144988066,2,1,6378754008,73389,73389,4,4,4,144971682,21,3,311800,65657850,3268166,95362,14650,1919901708,1543672,38346877,12722
92605.24,32,262144,64,102755,6770832320,125,3,603,1728956,31,25232,68,7943,130097010,1208,1,67,15556,3343927,3,81740,603,62144,183418424,44664400,142844311,2039479417,603,1462,2,1,4,4,1046,1,2029871116,1982760906,1067952102,153531434,153547818,2,1,6755383096,73389,73389,4,4,4,153531434,21,3,317527,68690065,3377756,98365,15489,2029871116,1630591,41285396,12722
97647.11,32,262144,64,110086,7253665804,126,3,603,1836494,31,27281,68,7943,130097010,1208,1,67,16633,3521786,3,81740,603,66452,185455352,49669253,154901853,2181291166,603,1462,2,1,4,4,1046,1,2171035660,2123894793,1201496698,164505667,164522051,2,1,7238249348,73389,73389,4,4,4,164505667,21,3,339153,71508370,3588323,101958,16566,2171035660,1734536,46081472,12722
102657.20,32,262144,64,130910,8625820124,130,3,603,2154125,31,33151,68,7943,130627914,1208,1,67,19690,3540560,3,81740,603,78688,241988432,60308206,158322772,2583489651,603,1462,2,1,4,4,1046,1,2571591692,2525036084,1340020886,195689503,195705887,2,1,8610338132,73389,73389,4,4,4,195689503,21,3,374503,72597568,4108519,109513,19622,2571591692,2044612,56199678,12722
107665.60,32,262144,64,153863,10138309010,134,3,603,2502470,31,39608,68,7943,131424270,1208,1,67,23065,3547823,3,81740,603,92192,265136040,70331346,159437763,3027686587,603,1462,2,1,4,4,1046,1,3013959692,2967181463,1365019186,230069934,230069934,2,1,10123077096,73389,73389,4,4,4,230069934,21,3,392888,73546323,4453845,117367,22997,3013959692,2385103,65876977,12722
112675.00,32,262144,64,177486,11694436114,138,5,603,2867866,31,46283,68,7943,131955174,1208,1,67,26533,3554895,3,81740,603,106064,271485672,81685472,160474807,3483511785,603,1462,2,1,4,4,1046,1,3467925022,3421970735,1399596034,265431246,265447630,2,1,11678974824,73389,73389,4,4,4,265431246,21,3,418384,74504636,4855968,125881,26465,3467925022,2741985,76830552,12722
117682.24,32,262144,64,201446,13272919752,142,5,603,3229211,31,53052,68,7943,132486078,1208,1,67,30054,3560225,3,81740,603,120148,277878056,91847853,161109703,3946891175,603,1462,2,1,4,4,1046,1,3929429534,3883491423,1426717296,301310813,301310813,2,1,13256954876,73389,73389,4,4,4,301294429,21,3,442729,75359664,5258722,133965,29986,3929429534,3095246,86589811,12722
122690.91,32,262144,64,226284,14909981674,146,5,603,3587538,31,60028,68,7943,133282434,1208,1,67,33704,3566161,3,81740,603,134752,301389152,103230345,161661046,4427252608,603,1462,2,1,4,4,1046,1,4407842334,4361977615,1461236139,338517040,338533424,2,1,14894749760,73389,73389,4,4,4,338517040,21,3,466253,76209746,5622880,142630,33636,4407842334,3444908,97608138,12722
127699.38,32,262144,64,251605,16578178646,151,5,603,3933479,31,67199,68,7943,133813338,1208,1,67,37422,3570160,3,81740,603,149628,325254984,114055737,162053970,4916615946,603,1462,2,1,4,4,1046,1,4895168030,4849606857,1492038955,376440289,376440289,2,1,16563372716,73389,73389,4,4,4,376440289,21,3,496722,77004211,6007013,150902,37354,4895168030,3782577,108050368,12722
132705.90,32,262144,64,277244,18267746970,155,5,603,4270334,31,74431,68,7943,134609694,1208,1,67,41188,3574484,3,81740,603,164692,332051848,124254618,162256267,5412268826,603,1462,2,1,4,4,1046,1,5388785182,5343518115,1516929521,414826164,414842548,2,1,18252351216,73389,73389,4,4,4,414826164,21,3,507072,77767875,6267844,159730,41120,5388785182,4110604,117988933,12722
137712.67,32,262144,64,303924,20025538270,159,6,603,4613135,31,81951,68,7943,135140598,1208,1,67,45111,3577710,3,81740,603,180388,355931096,135516560,162367009,5928540436,603,1462,2,1,4,4,1046,1,5902980638,5857446978,1543420090,454768519,454784903,2,1,20009814836,73389,73389,4,4,4,454768519,21,3,525575,78512658,6526605,168293,45043,5902980638,4444842,128992211,12722
142719.70,32,262144,64,329201,21690616954,164,6,603,4950768,31,89124,68,7943,135936954,1208,1,67,48821,3579984,3,81740,603,195224,362591832,145742052,162415992,6416035676,603,1462,2,1,4,4,1046,1,6388524844,6344082793,1565245484,492615881,492632265,2,1,21675098764,73389,73389,4,4,4,492615881,21,3,537543,79217650,6734721,176174,48753,6388524844,4774594,139009538,12722
