arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
27.0004,27.1114,5672.6876,5645.6872,0.1111,np_default_58
759.0151,759.7287,1373.6116,614.5964,0.7135,p_default_140
816.0025,816.5335,7621.5971,6805.5946,0.5310,np_default_58
1055.0905,1055.5283,2741.2958,1686.2053,0.4378,p_default_140
1263.0254,1263.5209,7880.6057,6617.5803,0.4955,np_default_58
1350.0011,1350.3489,2636.5983,1286.5973,0.3478,p_default_140
1762.0035,1762.2356,10182.4254,8420.4219,0.2321,np_default_58
1851.2753,1851.8670,4240.8950,2389.6197,0.5917,p_default_140
2594.1815,2594.6742,4413.4600,1819.2785,0.4926,p_default_140
2630.0055,2630.8420,4420.6177,1790.6123,0.8365,p_default_140
3288.2210,3288.4980,10179.6922,6891.4712,0.2770,np_default_58
4468.0191,4468.3918,11446.3142,6978.2951,0.3727,np_default_58
5018.0015,5018.2983,12082.9872,7064.9858,0.2968,np_default_58
5798.0889,5798.3731,14156.0364,8357.9475,0.2842,np_default_58
5971.0352,5971.4225,6785.4704,814.4352,0.3873,p_default_140
6397.0402,6397.4909,7291.6683,894.6281,0.4507,p_default_140
6713.0039,6713.8613,15685.7730,8972.7691,0.8573,np_default_58
7446.0019,7446.3009,8617.5687,1171.5668,0.2990,p_default_140
7814.0309,7814.4818,10281.0844,2467.0534,0.4509,p_default_140
7930.1619,7930.3707,10759.9635,2829.8016,0.2088,p_default_140
7936.0094,7936.1788,11235.1588,3299.1494,0.1694,p_default_140
8514.2286,8515.0426,11278.2793,2764.0507,0.8139,p_default_140
8881.3154,8881.5550,11364.0220,2482.7067,0.2396,p_default_140
9116.2551,9116.8342,16747.3084,7631.0533,0.5791,np_default_58
10056.2772,10056.8328,16639.4958,6583.2186,0.5557,np_default_58
10703.2633,10703.5036,17068.3161,6365.0528,0.2403,np_default_58
11927.2013,11927.8846,13210.9782,1283.7769,0.6834,p_default_140
12021.0123,12021.2577,13380.7188,1359.7065,0.2454,p_default_140
12425.0030,12425.2219,18578.5450,6153.5421,0.2190,np_default_58
13067.0142,13067.5200,14285.7590,1218.7448,0.5059,p_default_140
13492.2054,13492.3925,14812.0602,1319.8549,0.1871,p_default_140
13501.0030,13501.1513,18862.1743,5361.1712,0.1483,np_default_58
14391.3986,14392.1578,15817.5223,1426.1236,0.7592,p_default_140
14398.0027,14398.1758,15833.8985,1435.8958,0.1731,p_default_140
17404.0152,17404.2776,18008.2995,604.2844,0.2624,p_default_140
17784.1071,17784.5638,23292.1359,5508.0288,0.4567,np_default_58
18293.0013,18293.1162,18844.8707,551.8694,0.1149,p_default_140
19956.0105,19956.2605,28672.2977,8716.2872,0.2500,np_default_58
20349.0008,20349.2609,29055.4121,8706.4112,0.2601,np_default_58
20432.0008,20432.2773,21440.8503,1008.8494,0.2765,p_default_140
20670.0066,20670.4349,22210.8768,1540.8703,0.4284,p_default_140
20693.0009,20693.2318,30131.8804,9438.8795,0.2309,np_default_58
20997.0030,20997.2048,30058.6858,9061.6829,0.2018,np_default_58
21145.0051,21145.4469,22799.7221,1654.7170,0.4417,p_default_140
21723.0787,21723.5235,23079.0958,1356.0171,0.4448,p_default_140
22226.3063,22226.5651,31107.4408,8881.1346,0.2589,np_default_58
22283.2148,22283.4228,30693.4822,8410.2674,0.2081,np_default_58
22640.0081,22640.6044,31475.2754,8835.2673,0.5963,np_default_58
22684.0024,22684.3940,31131.3675,8447.3651,0.3917,np_default_58
23478.1390,23478.5506,26628.1305,3149.9914,0.4116,p_default_140
23516.0045,23516.1914,27003.8319,3487.8274,0.1868,p_default_140
23531.0021,23531.1425,27091.3837,3560.3816,0.1404,p_default_140
23683.0868,23683.5844,27144.9703,3461.8835,0.4976,p_default_140
23700.1538,23700.3611,27173.0079,3472.8540,0.2073,p_default_140
23967.0235,23967.8533,33379.7079,9412.6844,0.8298,np_default_58
24477.0063,24477.5725,33036.5542,8559.5479,0.5662,np_default_58
25553.0254,25553.8191,27883.1062,2330.0808,0.7937,p_default_140
25587.0072,25587.7603,33615.8885,8028.8813,0.7530,np_default_58
25819.0382,25819.5344,33796.3034,7977.2651,0.4962,np_default_58
26501.0269,26501.7535,33669.8088,7168.7819,0.7266,np_default_58
27210.0028,27210.2233,28340.5149,1130.5122,0.2205,p_default_140
27596.0697,27596.2904,34062.8479,6466.7782,0.2207,np_default_58
28821.0007,28821.1280,29554.2371,733.2364,0.1272,p_default_140
29569.0326,29569.1682,30762.8360,1193.8034,0.1356,p_default_140
29799.0286,29799.2462,31025.7699,1226.7414,0.2177,p_default_140
30163.0389,30163.1982,36757.3256,6594.2867,0.1593,np_default_58
30974.0008,30974.1511,31746.5708,772.5700,0.1503,p_default_140
31257.0231,31257.2560,37060.3036,5803.2805,0.2329,np_default_58
31560.1699,31560.3215,37466.5455,5906.3756,0.1516,np_default_58
31775.2132,31775.3269,32873.5245,1098.3112,0.1137,p_default_140
31956.3160,31956.5261,37356.0909,5399.7749,0.2101,np_default_58
32042.4107,32042.5980,33226.4769,1184.0662,0.1873,p_default_140
33068.1842,33068.4003,37823.1708,4754.9866,0.2161,np_default_58
33278.0007,33278.2796,38415.0684,5137.0677,0.2788,np_default_58
33672.0006,33672.1015,35275.6539,1603.6533,0.1009,p_default_140
33800.0017,33800.1555,35603.4136,1803.4119,0.1538,p_default_140
33849.0014,33849.2163,39088.1325,5239.1311,0.2149,np_default_58
33962.0134,33962.2344,35708.7615,1746.7481,0.2210,p_default_140
34116.0015,34116.1951,39198.3931,5082.3916,0.1936,np_default_58
35508.0134,35508.1928,39494.6717,3986.6584,0.1794,np_default_58
37071.0762,37071.4640,41191.8515,4120.7753,0.3878,np_default_58
37781.0012,37781.1124,42756.1501,4975.1489,0.1112,np_default_58
37889.0011,37889.1020,42580.1652,4691.1641,0.1009,np_default_58
37933.0008,37933.4282,38624.8861,691.8853,0.4274,p_default_140
37977.0011,37977.6281,43001.8424,5024.8413,0.6270,np_default_58
39302.0015,39302.2730,43966.2123,4664.2108,0.2715,np_default_58
40073.0007,40073.3147,40922.8994,849.8987,0.3140,p_default_140
40412.1017,40412.5356,41395.0401,982.9383,0.4338,p_default_140
41163.1078,41163.3156,41877.5217,714.4138,0.2078,p_default_140
41788.1138,41788.3445,42455.4948,667.3810,0.2308,p_default_140
41996.0025,41996.1972,46205.7785,4209.7760,0.1948,np_default_58
42914.0007,42914.2118,47126.2428,4212.2421,0.2110,np_default_58
43384.0007,43384.1271,47540.0196,4156.0189,0.1263,np_default_58
44527.0008,44527.2838,45135.0384,608.0376,0.2831,p_default_140
44737.0026,44737.4971,48908.4906,4171.4880,0.4945,np_default_58
45325.0007,45325.2644,45893.6865,568.6858,0.2638,p_default_140
46314.0007,46314.2726,46866.5992,552.5985,0.2718,p_default_140
47895.0126,47895.3470,48488.8303,593.8177,0.3344,p_default_140
48085.0279,48085.5276,52343.5422,4258.5143,0.4996,np_default_58
48820.0007,48820.2341,49361.6802,541.6795,0.2334,p_default_140
49654.0006,49654.1261,54641.1185,4987.1179,0.1255,np_default_58
50513.0008,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
50754.0032,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
51675.0353,51675.3602,52290.5334,615.4980,0.3249,p_default_140
52022.0311,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
52992.0009,52992.2828,55403.0957,2411.0949,0.2819,p_default_140
53222.1391,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
53288.0606,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
53637.4121,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
53665.3005,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
53692.0254,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
53869.0397,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
54295.0257,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
54434.0180,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
54589.0074,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
55002.0071,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
55145.3033,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
55493.2306,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
55698.0032,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
55799.0012,DROPPED,DROPPED,DROPPED,DROPPED,np_default_58
56078.2216,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
56740.0397,DROPPED,DROPPED,DROPPED,DROPPED,p_default_140
