timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
36258.81,0,0,0,2450,160840718,0,0,0,0,1,1,5054,116,81,24339,39,230,10,0,17904016,164,1,0,9,9,0,8,51,81,0,0,0,360056,111537,52695402,0,81,67,2,1,8,8,511,1,53328102,47425727,471945,3626897,3626897,1,2,1,159583468,73389,73389,8,8,8,3626897,9,3,46507,24732,149422,410,53328102,24339,210653,339
36767.13,0,0,0,6040,396950698,0,0,0,0,1,1,153193,117,189,57527,39,565,10,0,39901709,380,1,0,9,9,0,8,51,189,0,0,0,866699,111927,129533181,0,189,149,2,1,8,8,511,1,130537838,116987549,979832,8932710,8949094,1,2,1,393039240,73389,73389,8,8,8,8932710,9,3,114465,58427,372517,1007,130537838,57527,494224,760
37277.14,1,0,0,9572,629485658,0,0,0,0,1,1,392870,117,297,92081,39,894,10,0,62217701,596,1,0,9,9,0,8,51,297,0,0,0,1376762,112833,207673913,0,297,240,2,1,8,8,511,1,208132462,185561700,1491497,14166954,14166954,1,2,1,622625080,73389,73389,8,8,8,14150570,9,3,182662,93820,600522,1599,208132462,92081,776309,1208
37780.92,1,0,0,13668,899513826,0,0,0,0,1,1,630614,117,414,125086,39,1276,10,0,86835779,830,1,0,9,9,0,8,51,414,0,0,0,1879470,116080,294727585,0,414,300,2,1,8,8,511,1,296999278,265079729,1997219,20232464,20248848,1,2,1,890228416,73389,73389,8,8,8,20232464,9,3,259274,127375,793690,2277,296999278,125086,1085869,1593
38284.68,1,0,0,19958,1313883014,0,0,0,0,1,1,839603,117,603,152654,39,1862,10,0,126178349,1208,1,0,9,9,0,8,51,603,0,0,0,2388177,116080,433948487,0,603,352,2,1,8,8,511,1,434362734,387386357,2506293,29537688,29554072,1,2,1,1299658272,73389,73389,8,8,8,29537688,9,3,381064,155486,985868,3325,434362734,152654,1402423,2032
38788.33,1,253952,62,26342,1734388454,0,0,0,0,17,17,859439,118,621,174005,39,3538,26,10,130251617,1244,1,0,25,25,5,8,115,621,0,0,0,3418338,116104,554576781,0,621,355,2,1,8,8,511,1,558750062,510308974,3972505,39088672,39105056,1,2,1,1719901568,73389,73389,8,8,8,39088672,9,3,412558,177360,1053178,4274,558750062,174005,2365313,2073
39291.69,1,253952,62,32508,2140872498,0,0,0,0,17,17,859439,119,621,192672,39,5275,26,10,130517069,1244,1,0,25,25,5,8,115,621,0,0,0,4399853,116111,672844339,0,621,355,2,1,8,8,511,1,677501294,629121453,5378165,48342585,48342585,1,2,1,2126352844,73389,73389,8,8,8,48326201,9,3,412811,196489,1065132,5180,677501294,192672,3334916,2073
39795.49,1,253952,62,38643,2545059474,0,0,0,0,17,17,859439,120,621,211262,39,7006,26,10,130770455,1244,1,0,25,25,5,8,115,621,0,0,0,5491630,116113,791637693,0,621,355,2,1,8,8,511,1,795335022,747205284,8137603,57524929,57541313,1,2,1,2531096876,73389,73389,8,8,8,57524929,9,3,424128,215537,1110643,6079,795335022,211262,4381226,2073
40298.88,1,253952,62,44766,2948460018,0,0,0,0,17,17,859439,121,621,229472,39,8728,26,10,130770455,1244,1,0,25,25,5,8,115,621,0,0,0,6528078,116114,909383071,0,621,355,2,1,8,8,511,1,913168750,865230412,9648470,66699081,66699081,1,2,1,2934038668,73389,73389,8,8,8,66682697,9,3,425837,234250,1137552,6978,913168750,229472,5390810,2073
40802.36,1,253952,62,50824,3347866174,0,0,0,0,17,17,859439,122,621,247658,39,10435,26,10,131035907,1244,1,0,25,25,5,8,115,621,0,0,0,7543364,116124,1027783798,0,621,355,2,1,8,8,511,1,1030084974,982037479,11103515,75772770,75772770,1,2,1,3334001880,73389,73389,8,8,8,75772770,9,3,426375,252941,1172616,7870,1030084974,247658,6371076,2073
