timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
20759.94,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
21264.67,1,253952,62,9662,635766824,0,953062,54,62,21,21,1281,118,0,558,116909,0,3,3743,30,3670,96939304,1118,1,0,4,1004,11824105,15,47231700,29,29,0,8,15262,558,0,0,5513454,1089819,229693408,0,558,394,0,3,1,8,8,1632,0,3,234355877,203045771,7509102,12041352,12041352,1,3,1,0,626150336,73389,73389,8,8,8,12041356,8,3,123835,118882,365268,1998,234355877,116909,5148384,2172
21773.60,1,253952,62,18944,1248126152,0,1561002,102,111,21,21,1281,171,7,558,205939,0,3,7426,30,3670,100993480,1118,1,0,4,1004,23458287,15,93833148,29,29,0,8,15262,558,0,0,10863160,1531988,421679334,0,558,394,0,3,1,8,8,1632,0,3,426634418,395707763,13945126,23793381,23842533,1,3,1,0,1237255844,73389,73389,8,8,8,23793385,8,3,133552,209721,474960,3582,426634418,205939,10388588,2172
22279.66,1,253952,62,28405,1870696108,7,9877507,154,157,21,21,1281,232,7,558,292919,0,3,11115,30,3670,103527340,1118,1,0,4,1004,35185095,15,140675668,29,29,0,8,15262,558,0,0,16334431,2020550,622336355,0,558,394,0,3,1,8,8,1632,0,3,623182302,592134841,28238953,35769197,35785581,1,3,1,0,1859998276,73389,73389,8,8,8,35769201,8,3,140741,301487,591708,5210,623182302,292919,15743313,2172
22789.69,2,253952,62,37809,2489844228,7,11878907,195,195,21,21,1281,294,7,558,377074,0,3,14836,30,3670,106061200,1118,1,0,4,1004,47023068,15,187833828,29,29,0,8,15262,558,0,0,21641184,2381314,816955587,0,558,394,0,3,1,8,8,1632,0,3,817422654,786881198,35896723,47693702,47693702,1,3,1,0,2480072536,73389,73389,8,8,8,47693706,8,3,144231,390441,694140,6824,817422654,377074,20947815,2172
23299.50,3,253952,62,47191,3109396654,7,13071438,250,253,22,22,1281,354,7,558,467290,0,3,18525,30,3670,108848446,1118,1,0,4,1004,58685607,15,234613024,29,30,0,8,15262,558,0,0,27025757,3045534,1010269166,0,558,394,0,3,1,8,8,1632,0,3,1011390752,981750976,43167341,59605253,59605253,1,3,1,0,3097769252,73389,73389,8,8,8,59572489,8,3,148717,482484,793315,8431,1011390752,467290,26233417,2172
23810.31,3,253952,62,56430,3717369354,7,13733896,304,308,22,22,1281,412,7,558,553304,0,3,22157,30,3670,110103310,1118,1,0,4,1004,70266041,15,280806124,29,30,0,8,15262,558,0,0,32455332,3550118,1202900978,0,558,394,0,3,1,8,8,1632,0,3,1203061000,1173073280,49777337,71286157,71318925,1,3,1,0,3706880196,73389,73389,8,8,8,71286161,8,3,151583,570275,889343,10018,1203061000,553304,31567157,2172
24321.25,4,253952,62,66047,4349197646,7,16670922,360,362,23,23,1281,473,7,558,642442,0,3,25928,30,3670,110718676,1118,1,0,4,1004,82223799,15,328636732,29,31,0,8,15262,558,0,0,37802209,3980234,1398304931,0,558,394,0,3,1,8,8,1632,0,3,1399979105,1372343534,58484913,83432290,83448674,1,3,1,0,4338479112,73389,73389,8,8,8,83432294,8,3,155756,661284,1004726,11647,1399979105,642442,36798856,2172
24831.22,8,253952,62,77803,5125599466,7,17257433,417,418,23,23,1281,550,8,558,752833,0,3,30569,30,3670,112287256,1118,1,0,4,1004,96899987,15,387341208,29,31,0,8,15262,558,0,0,44603112,4379825,1641540985,0,558,394,0,3,1,8,8,1632,0,3,1643510890,1616653949,66227831,98349861,98399013,1,3,1,0,5113340836,73389,73389,8,8,8,98333481,8,3,165417,773920,1145871,13668,1643510890,752833,43458840,2172
25341.53,10,253952,62,89350,5885818666,7,18579524,467,468,24,24,1281,628,8,558,866798,0,3,35128,30,3670,113240470,1118,1,0,4,1004,111400125,15,445341784,29,32,0,8,15262,558,0,0,51349410,4882297,1882501352,0,558,394,0,3,1,8,8,1632,0,3,1883740688,1855849063,74875356,113006176,113022560,1,3,1,0,5876321184,73389,73389,8,8,8,113006180,8,3,168360,890098,1268439,15658,1883740688,866798,50082806,2172
