timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
26315.07,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
26825.61,0,0,0,3350,220354022,0,0,0,0,1,1,7614,116,108,30650,19,314,8,0,23748466,218,1,0,7,9,0,6,1070,108,0,0,0,439530,52428,72751097,0,108,104,2,1,8,8,466,1,73119974,64990244,493366,4949683,4966067,1,2,1,217786052,73389,73389,8,8,8,4949683,8,3,44401,31130,136269,561,73119974,30650,303284,2426
27333.39,0,0,0,6823,448530838,0,0,0,0,1,1,16203,117,216,62802,19,638,8,0,45480707,434,1,0,7,9,0,6,1070,216,0,0,0,939417,56550,147099183,0,216,195,2,1,8,8,466,1,148363630,132183974,1001007,10085623,10102007,1,2,1,443767412,73389,73389,8,8,8,10085623,8,3,109781,63793,343361,1143,148363630,62802,596102,2850
27839.14,2,0,0,10456,687684934,0,0,0,0,1,1,247453,117,324,95525,19,977,8,0,67796699,650,1,0,7,9,0,6,1070,324,0,0,0,1445813,58092,227074575,0,324,316,2,1,8,8,466,1,227400046,202758287,1510806,15467323,15483707,1,2,1,680562212,73389,73389,8,8,8,15467323,8,3,179516,97058,548479,1746,227400046,95525,897403,3317
28347.22,2,0,0,14122,929267170,0,0,0,0,1,1,477960,117,432,128891,19,1319,8,0,90378143,866,1,0,7,9,0,6,1070,432,0,0,0,1947724,58744,306001391,0,432,450,2,1,8,8,466,1,307091822,273870886,2014091,20904208,20920592,1,2,1,919785152,73389,73389,8,8,8,20904208,8,3,249125,130950,735554,2354,307091822,128891,1212259,3744
28857.22,2,0,0,17914,1179131074,0,0,0,0,1,1,702318,117,548,163497,19,1673,8,0,114492440,1097,1,0,7,9,0,6,1070,548,0,0,0,2452643,61349,388336079,0,548,565,2,1,8,8,466,1,390322542,347653127,2521764,26521317,26537701,1,2,1,1166937948,73389,73389,8,8,8,26521317,8,3,321351,166190,922545,2990,390453614,163617,1530209,4222
29368.22,2,253952,62,21465,1413176670,0,0,0,0,19,19,855154,117,621,203930,19,2203,26,115,130251617,1244,1,0,25,27,0,6,4918,621,0,0,0,2903315,153142,463987052,0,621,621,2,1,8,8,466,1,464640366,416391482,3064886,31794362,31810746,1,2,1,1398951928,73389,73389,8,8,8,31794362,8,3,374110,207021,1072615,3556,464640366,203930,1830830,4491
29876.57,2,253952,62,25309,1666424314,0,0,0,0,19,19,855154,118,621,240927,19,3280,26,115,130251617,1244,1,0,25,27,0,6,4918,621,0,0,0,3871002,709934,535836748,0,621,621,2,1,8,8,466,1,539089262,490449829,5769365,37558927,37558927,1,2,1,1651871892,73389,73389,8,8,8,37542543,8,3,399152,244624,1163198,4124,539089262,240927,2707954,4491
30384.21,2,253952,62,29164,1920392854,0,0,0,0,19,19,855154,119,621,270581,19,4359,26,115,130251617,1244,1,0,25,27,0,6,4918,621,0,0,0,4504810,1104090,607291185,0,621,621,2,1,8,8,466,1,613013870,564672819,8238980,43331684,43331684,1,2,1,1906594096,73389,73389,8,8,8,43331684,8,3,417941,274853,1244656,4688,613013870,270581,3260325,4491
30892.45,2,253952,62,32540,2142969650,0,0,0,0,19,19,855154,119,621,311126,19,5330,26,115,130517069,1244,1,0,25,27,0,6,4918,621,0,0,0,5719732,2036474,673767387,0,621,621,2,1,8,8,466,1,678025582,629717944,13700966,48375353,48391737,1,2,1,2128515532,73389,73389,8,8,8,48375353,8,3,426857,315931,1317444,5184,678025582,311126,4402478,4491
31404.01,2,253952,62,36252,2387566542,0,0,0,0,19,19,855154,120,621,345802,19,6370,26,115,130770455,1244,1,0,25,27,0,6,4918,621,0,0,0,7067073,3093868,741946438,0,621,621,2,1,8,8,466,1,749459822,701219300,20315467,53951502,53951502,1,2,1,2373145192,73389,73389,8,8,8,53935118,8,3,430653,351183,1368309,5729,749459822,345802,5698976,4491
31915.31,2,253952,62,40344,2657332566,0,0,0,0,19,19,855154,120,621,379953,19,7478,26,115,130770455,1244,1,0,25,27,0,6,4918,621,0,0,0,7841690,3503294,819433127,0,621,621,2,1,8,8,466,1,828365166,780080310,22545224,60082548,60082548,1,2,1,2642911216,73389,73389,8,8,8,60066164,8,3,435032,385947,1432843,6331,828365166,379953,6409081,4491
