timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
10808.89,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
11313.88,0,253952,62,15640,1030074892,0,340748,48,52,22,22,469,163,1,558,149724,0,21,6091,28,10,99473164,1118,1,0,4,4173,19253836,10,76756740,27,30,0,5,12538,558,0,0,8602494,150481,354859969,0,558,419,0,3,1,6,10,4819,3,358867713,327446125,9104262,19577104,19626256,1,3,1,1016305504,73389,73389,8,8,8,19544340,7,3,127079,152611,411149,3046,358867713,149724,8191670,13813
11822.05,1,253952,62,32095,2113537492,0,839682,105,109,22,22,469,263,2,558,289271,0,21,12574,28,10,101681242,1118,1,0,4,4173,39798827,10,159001260,27,30,0,5,12538,558,0,0,17550377,210284,697376938,0,558,419,0,3,1,6,10,4819,3,701129264,668323041,18582901,40415776,40479153,1,3,1,2101620384,73389,73389,8,8,8,40415780,7,3,136398,295099,594973,5873,701129264,289271,16956045,13813
12330.58,5,253952,62,48790,3214514500,3,4233474,180,181,22,22,469,363,4,558,432460,0,21,19151,28,10,104444356,1118,1,0,4,4173,60685866,10,242485012,27,30,0,5,12538,558,0,0,26882621,292654,1043152220,0,558,419,0,3,1,6,10,4819,3,1045692613,1014894582,31414297,61634710,61651094,1,3,1,3201597080,73389,73389,8,8,8,61569178,7,3,144534,441375,783153,8716,1045692613,432460,26100441,13813
12836.93,6,253952,62,65255,4297944698,3,4756195,236,238,22,22,469,462,4,558,569088,0,21,25596,28,10,106338718,1118,1,0,4,4173,81219066,10,324552984,27,30,0,5,12538,558,0,0,35949483,326631,1384052217,0,558,419,0,3,1,6,10,4819,3,1384890070,1356208148,41015781,82444932,82461316,1,3,1,4285432560,73389,73389,8,8,8,82412168,7,3,146067,580906,945107,11514,1384890070,569088,35005684,13813
13352.99,7,253952,62,81913,5396195224,3,5195414,301,304,25,25,469,577,4,558,714748,0,21,32191,29,10,108184816,1118,1,0,4,4173,102062332,10,407990368,28,33,0,5,12960,558,0,0,45224780,644926,1729767260,0,558,419,0,3,1,6,10,4819,3,1731204819,1701746107,51053393,103567721,103633257,1,3,1,5385521524,73389,73389,8,8,8,103567725,7,3,154428,729596,1110745,14403,1731204819,714748,44115675,13813
13861.17,8,253952,62,98474,6487195874,3,6716314,372,376,25,25,469,684,4,567,858439,0,21,38708,29,10,111578067,1136,1,0,4,4173,122726111,10,490589960,28,33,0,5,12960,567,0,0,54578788,1116018,2071091255,0,567,425,0,3,1,6,10,4819,3,2072966994,2045180609,62440417,124541339,124590491,1,3,1,6475297692,73389,73389,8,8,8,124524959,7,3,162528,876341,1299039,17236,2072966994,858439,53281715,13838
14367.64,11,253952,62,114883,7567945468,3,7642748,447,452,25,25,469,786,4,567,1009150,0,21,45149,29,10,113448297,1136,1,0,4,4173,143218612,10,572680556,28,33,0,5,12960,567,0,0,63755840,1460264,2413058594,0,567,425,0,3,1,6,10,4819,3,2414016386,2385529034,72855217,145312316,145377852,1,3,1,7555388496,73389,73389,8,8,8,145295936,7,3,168300,1030139,1477735,20052,2414016386,1009150,62280405,13838
14879.40,12,253952,62,130671,8608902156,4,9074521,509,519,25,25,469,888,4,567,1146250,0,21,51347,29,10,114099861,1136,1,0,4,4173,162899725,10,651405168,28,33,0,5,12960,567,0,0,72372304,1486606,2742256112,0,567,425,0,3,1,6,10,4819,3,2742498724,2713349433,82902607,165355920,165372304,1,3,1,8597655904,73389,73389,8,8,8,165339540,7,3,173222,1170154,1664809,22776,2742498724,1146250,70710097,13838
15385.53,15,253952,62,142625,9395830706,7,12559482,568,573,25,25,469,969,5,567,1250062,0,21,56038,29,10,114111927,1136,1,0,4,4173,177785667,10,711013208,28,33,0,5,12960,567,0,0,78994963,1530529,2990991075,0,567,425,0,3,1,6,10,4819,3,2991674839,2961022341,93054496,180470987,180503755,1,3,1,9383639388,73389,73389,8,8,8,180454607,7,3,181907,1276189,1797756,24844,2991674839,1250062,77200042,13838
