timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
59567.53,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
60074.88,5,253952,62,39108,2575265076,0,927144,79,84,54,54,800,304,3,558,324772,12,12,15195,63,10,106664500,1118,1,0,4,303,48231064,5,191825108,62,62,0,8,428,558,0,0,20149285,932658,819632345,0,546,224,12,3,1,8,8,727,3,843732032,813564903,22052197,49313559,49395479,1,3,1,2561749196,73389,73389,8,8,8,49264411,4,3,167311,335728,674670,7040,843732032,324772,19475054,1727
60580.09,11,253952,62,81024,5337330420,0,2752807,168,173,54,54,800,570,6,558,676485,12,12,31727,63,10,113831704,1118,1,0,4,303,100658722,5,401729708,62,62,0,8,428,558,0,0,45067115,1928537,1700427789,0,546,224,12,3,1,8,8,727,3,1711079917,1683231064,49791071,102376007,102490695,1,3,1,5321848460,73389,73389,8,8,8,102343243,4,3,196150,695007,1144352,14223,1711079917,676485,43923718,1727
61088.85,21,253952,62,122029,8040006184,2,6179408,257,262,56,56,800,835,8,558,1028620,12,12,47868,64,10,113831704,1118,1,0,4,303,151843624,5,606405428,63,64,0,8,1152,558,0,0,68308234,3666164,2538812690,0,546,224,12,3,1,8,8,727,3,2559938747,2533953608,78312534,154387720,154469640,1,3,1,8025605568,73389,73389,8,8,8,154338572,4,3,216822,1054642,1574286,21262,2559938747,1028620,66734359,1727
61598.35,32,253952,62,164324,10827549170,2,7709254,363,366,56,56,800,1111,8,558,1390850,12,12,64507,64,10,113831704,1118,1,0,4,303,204560926,5,817468804,63,64,0,8,1152,558,0,0,92071828,4475336,3413533324,0,546,224,12,3,1,8,8,727,3,3436610521,3411668742,104440547,207937370,208068442,1,3,1,10811891304,73389,73389,8,8,8,207920990,4,3,233572,1424646,1998375,28537,3436741593,1390886,90075374,1727
62105.72,37,253952,62,206759,13622988200,3,10522383,470,472,56,56,800,1383,8,567,1759828,12,12,81257,64,10,115330593,1136,1,0,4,303,257764130,5,1030023264,63,64,0,8,1152,567,0,0,117126911,5362156,4308772410,0,555,233,12,3,1,8,8,727,3,4322629143,4291729828,133255913,261733224,261847912,1,3,1,13609275712,73389,73389,8,8,8,261716844,4,3,249595,1801296,2440399,35877,4322629143,1759828,114688881,1758
62612.84,46,253952,62,248369,16364347964,3,11964842,578,581,57,57,800,1653,8,576,2118073,12,12,97651,64,10,117396766,1154,1,0,4,303,309719414,5,1237972928,63,65,0,8,1152,576,0,0,141207160,6553629,5169075621,0,564,240,12,3,1,8,8,727,3,5183599555,5154850543,160087222,314464118,314546038,1,3,1,16349578264,73389,73389,8,8,8,314414970,4,3,268887,2167232,2868754,43013,5183599555,2118073,138341255,1792
63118.87,69,253952,62,290588,19146270716,3,12793741,692,698,57,57,800,1924,10,585,2477710,12,12,114266,64,10,118895820,1172,1,0,4,303,362414739,5,1448755276,63,65,0,8,1152,585,0,0,165382747,7278573,6042647233,0,573,252,12,3,1,8,8,727,3,6058983242,6030793008,185848167,367960742,368009894,1,3,1,19131402712,73389,73389,8,8,8,367911594,4,3,287300,2534495,3313804,50272,6058983242,2477710,162072259,1844
63627.30,78,253952,62,332875,21934218496,4,15109509,790,793,57,57,800,2197,12,594,2846267,12,12,130915,64,10,121021617,1190,1,0,4,303,415146786,5,1660005144,63,65,0,8,1152,594,0,0,189976913,8208301,6909776738,0,582,260,12,3,1,8,8,727,3,6933874887,6908572895,213666459,421561259,421626795,1,3,1,21917777628,73389,73389,8,8,8,421495727,4,3,317410,2910656,3759616,57507,6933874887,2846267,186221099,1878
64134.47,82,253952,62,374822,24698665370,5,16986369,882,886,57,57,800,2474,17,603,3212838,14,12,147432,64,10,122463765,1208,1,0,4,303,467501297,5,1869100640,63,65,0,8,1152,603,0,0,214045438,8768658,7793629355,0,589,270,14,3,1,8,8,727,3,7808912535,7778598278,240261157,474711660,474809964,1,3,1,24685006352,73389,73389,8,8,8,474711664,4,3,335739,3284727,4211238,64770,7808912535,3212838,209838432,1916
