timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.92,22,262144,64,32662,2151890938,1,4363373,83,5,5,2823,281,0,576,321556,0,6,12845,8,103149624,1154,1,4,333,40524706,6,162034052,7,5982,2160,2,48,576,14065185,3421,715900712,576,501,0,3,1,2,2,745,3,712590553,680533159,19578667,41168996,41201764,3,1,2140787824,73389,73389,2,2,2,41169000,3,3,90567,720311,263957,9496,5975,712590553,312060,13802302,1992
10013.29,29,262144,64,67563,4452326880,2,9269793,188,5,5,2823,490,0,576,621113,0,6,26591,8,109086096,1154,1,4,333,84127478,6,336509912,7,11933,4392,2,48,576,27919069,4687,1439314571,576,501,0,3,1,2,2,745,3,1432832308,1404731159,39423482,85397038,85429806,3,1,4440646008,73389,73389,2,2,2,85397042,3,3,103831,1393129,423437,18632,11926,1432832308,602481,27497565,1992
15017.29,59,262144,64,103360,6810566062,4,14492886,360,7,7,2823,708,1,576,978220,0,6,40662,9,112862754,1154,1,4,333,128782789,6,515066524,8,18096,8011,2,65,576,43407189,38143,2191686616,576,501,0,3,1,2,2,745,3,2181621832,2147348337,61424382,130770245,130770245,3,1,6800052772,73389,73389,2,2,2,130770249,3,3,125513,2201401,651037,29251,18087,2181621832,948969,42759383,1992
20023.63,77,262144,64,132395,8724082232,6,17960716,512,9,9,2823,890,2,576,1301230,0,6,52096,9,115408680,1154,1,4,333,165000319,6,659936740,8,23071,11978,2,65,576,57426618,63598,2795843354,576,501,0,3,1,2,2,745,3,2782956351,2750193366,80044409,167536263,167536263,3,1,8711885708,73389,73389,2,2,2,167536267,3,3,145626,2914794,855665,38327,23060,2782956351,1262903,56575882,1992
25030.96,98,262144,64,160714,10589395630,7,21470190,657,11,11,2823,1102,3,576,1592188,0,6,63258,9,116928996,1154,1,4,333,200232620,6,800865984,8,28014,15829,2,65,576,70252121,104747,3389063980,576,501,0,3,1,2,2,745,3,3373388884,3338152559,97455614,203368837,203368837,3,1,10575179556,73389,73389,2,2,2,203368841,3,3,159187,3589474,1031782,47251,28001,3373388884,1544937,69225895,1992
30037.27,119,262144,64,190829,12574643894,8,24498114,754,11,11,2823,1293,4,576,1932292,0,6,75130,9,116928996,1154,1,4,333,237830898,6,951259028,8,33258,19040,2,65,576,84582421,133330,4027107743,576,501,0,3,1,2,2,745,3,4008464458,3963889825,116012272,241488250,241504634,3,1,12557389032,73389,73389,2,2,2,241488254,3,3,169198,4347199,1211895,57348,33245,4008464458,1874944,83376390,1992
35042.97,127,262144,64,224709,14807865930,8,28659027,846,12,12,2823,1505,4,576,2253408,0,6,88467,9,116928996,1154,1,4,333,280047791,6,1120126680,8,39213,21169,2,65,576,98939934,136972,4750757115,576,501,0,3,1,2,2,745,3,4728792845,4668040682,135662559,284374963,284383155,3,1,14787498108,73389,73389,2,2,2,284374967,3,3,187662,5071618,1374763,67412,39199,4728792845,2185996,97571570,1992
40047.16,127,262144,64,255938,16865505932,9,33128515,999,12,12,2823,1693,4,576,2481671,0,6,100698,9,117218580,1154,1,4,333,318779140,6,1275051812,8,44898,22437,2,65,576,109653953,137550,5442133288,576,501,0,3,1,2,2,745,3,5417080840,5319524707,151733308,323705077,323705077,3,1,16832664036,73389,73389,2,2,2,323705081,3,3,200481,5611982,1473516,75067,44884,5417080840,2406604,108187505,1992
45051.41,127,262144,64,276372,18211932288,11,38326790,1134,13,13,2823,1832,4,576,2604852,0,6,108725,9,117508164,1154,1,4,333,344171418,6,1376685672,8,48621,22712,2,65,576,116193523,137744,5892762026,576,501,0,3,1,2,2,745,3,5865702309,5745024594,163951767,349462379,349478763,3,1,18172043740,73389,73389,2,2,2,349462383,3,3,208683,5913857,1540987,79798,48606,5865702309,2525054,114659852,1992
50056.71,127,262144,64,294459,19403604504,11,41909608,1276,13,13,2823,1957,4,576,2713150,0,6,115808,9,117508164,1154,1,4,333,366583874,6,1466335496,8,51984,22891,2,65,576,122081366,137917,6298394017,576,501,0,3,1,2,2,745,3,6269516285,6122367389,173838896,372244270,372244270,3,1,19356702072,73389,73389,2,2,2,372244274,3,3,220029,6176965,1613102,84198,51969,6269516285,2628952,120475740,1992
55062.02,127,262144,64,315505,20790730126,12,46677567,1419,14,14,2823,2080,4,576,2846290,0,6,124046,9,117508164,1154,1,4,333,392700028,6,1570800112,8,55814,23229,2,65,576,128515146,138225,6765585744,576,501,0,3,1,2,2,745,3,6734636369,6561775897,185553623,398748759,398748759,3,1,20734935500,73389,73389,2,2,2,398748763,3,3,230937,6498112,1684355,88895,55798,6734636369,2757395,126838531,1992
60066.67,127,262144,64,334365,22032494568,12,50967275,1515,14,14,2823,2210,4,576,2961541,0,6,131437,9,117508164,1154,1,4,333,416057943,6,1664231772,8,59368,23418,2,65,576,133932190,138365,7193354060,576,501,0,3,1,2,2,745,3,7160501076,6955454828,195700210,422450313,422450313,3,1,21967416308,73389,73389,2,2,2,422450317,3,3,253738,6779676,1757724,93071,59352,7160501076,2868470,132182203,1992
65070.61,127,262144,64,348057,22936160196,14,54519705,1816,15,15,2823,2289,4,576,3041782,0,6,136780,9,117508164,1154,1,4,333,433017528,6,1732070112,8,61927,23480,2,65,576,137765111,138578,7506040882,576,501,0,3,1,2,2,745,3,7471823878,7242180814,203392679,439694412,439694412,3,1,22864109456,73389,73389,2,2,2,439694416,3,3,262653,6976402,1799433,95860,61910,7471823878,2945922,135973475,1992
70074.78,128,262144,64,362001,23855653134,14,55435069,2105,16,16,2823,2389,4,576,3120442,0,6,142226,9,117508164,1154,1,4,333,450230967,6,1800859480,8,64617,23541,2,65,576,141650685,138657,7828573654,576,501,0,3,1,2,2,745,3,7792932536,7534172131,208498788,457188589,457188589,3,1,23773806660,73389,73389,2,2,2,457188593,3,3,264212,7173312,1832929,98708,64599,7792932536,3021734,139825753,1992
75079.92,128,262144,64,382178,25183788818,14,58672610,2307,16,16,2823,2510,4,576,3254970,0,6,150128,9,117508164,1154,1,4,333,475200985,6,1900803940,8,68372,23823,2,65,576,148097342,138925,8285417025,576,501,0,3,1,2,2,745,3,8247731051,7955501787,218695400,482544927,482544927,3,1,25092336236,73389,73389,2,2,2,482544931,3,3,275205,7497782,1895968,103444,68354,8247731051,3151526,146209481,1992
80086.24,128,262144,64,405676,26732851510,14,61024120,2524,16,16,2823,2671,4,576,3412901,0,6,159336,9,117508164,1154,1,4,333,504280564,6,2017122256,8,72911,24270,2,65,576,155369972,139204,8830947979,576,501,0,3,1,2,2,745,3,8790815474,8447262370,228920663,512057595,512057595,3,1,26626994972,73389,73389,2,2,2,512057599,3,3,280265,7881382,1979517,108828,72893,8790815474,3304073,153399083,1992
85089.72,128,262144,64,425867,28064607482,14,63892711,2732,16,16,2823,2792,6,576,3545214,0,6,167199,9,117508164,1154,1,4,333,529205857,6,2116823428,8,76838,24614,2,65,576,161449343,139458,9306833067,576,501,0,3,1,2,2,745,3,9264599227,8870632654,238374179,537394502,537394502,3,1,27944514136,73389,73389,2,2,2,537394506,3,3,285818,8203644,2042911,113316,76820,9264599227,3431898,159415476,1992
90093.55,128,262144,64,436609,28772118466,15,66814540,3004,16,16,2823,2864,6,576,3606944,0,6,171360,9,117508164,1154,1,4,333,542359835,6,2169439340,8,79005,24632,2,65,576,164388465,139533,9568027919,576,501,0,3,1,2,2,745,3,9524650204,9096339114,244470660,550801759,550801759,3,1,28641691500,73389,73389,2,2,2,550801763,3,3,287617,8355969,2068553,115608,78987,9524650204,3491336,162328760,1992
95097.36,128,262144,64,446880,29448749928,15,68840724,3265,16,16,2823,2939,6,576,3666152,0,6,175359,9,117508164,1154,1,4,333,554992403,6,2219969612,8,81141,24667,2,65,576,167215468,139705,9824887574,576,501,0,3,1,2,2,745,3,9780388143,9312677469,249549952,563582106,563582106,3,1,29306269544,73389,73389,2,2,2,563582110,3,3,289017,8503338,2089681,117885,81123,9780388143,3548267,165134783,1992
100101.39,128,262144,64,460972,30377287572,15,71471095,3467,17,17,2823,3022,6,612,3748930,2,6,180854,9,123184664,1226,1,4,333,572347986,6,2289327380,8,83942,24698,2,65,612,171143249,139928,10165595115,610,506,2,3,1,2,2,745,3,10119618394,9609187067,256427703,581164680,581164680,3,1,30220563392,73389,73389,2,2,2,581164684,3,3,293347,8705411,2132754,120910,83923,10119618394,3628020,169019668,2048
105105.05,128,262144,64,474206,31249413708,16,75865995,3621,17,17,2823,3106,6,648,3832004,2,6,186046,9,129178526,1298,1,4,333,588873720,6,2355430200,8,86560,24740,2,65,648,175195807,140125,10484585483,646,516,2,3,1,2,2,745,3,10437207254,9886899602,265187637,597732076,597732076,3,1,31082067984,73389,73389,2,2,2,597732080,3,3,297105,8905865,2180023,123908,86541,10437207254,3708096,173024936,2113
