timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.68,6,262144,64,31140,2052760512,7,10065097,163,10,10,3927,233,0,576,207338,0,4,12212,12,105031920,1154,1,4,280,38695599,3,154717872,11,5663,206,2,47,576,8949725,347,684351406,576,94,0,3,1,2,2,594,3,681327519,649335674,19731657,39264134,39280518,3,1,2041735000,73389,73389,2,2,2,39264138,3,3,46168,443791,162796,6156,5651,681327519,201182,8787399,968
10011.60,6,262144,64,78838,5195323588,9,13261549,294,13,13,3927,549,0,576,482349,0,4,31011,12,111945738,1154,1,4,280,98179667,3,392589608,11,13908,630,2,47,576,22620793,903,1683417750,576,94,0,3,1,2,2,594,3,1675979702,1638877968,37641747,99696779,99696779,3,1,5184232540,73389,73389,2,2,2,99696783,3,3,57488,1089387,278868,15561,13893,1675979702,466788,22343429,968
15016.28,6,262144,64,133977,8827434402,13,20649094,455,19,19,3927,902,0,576,781143,0,4,52722,12,116928996,1154,1,4,280,166943078,3,667772312,11,23407,1143,2,47,576,38666259,1505,2835216033,576,94,0,3,1,2,2,594,3,2822674573,2783175268,62227594,169488118,169504502,3,1,8813382168,73389,73389,2,2,2,169488122,3,3,77108,1803744,430041,26304,23386,2822674573,754839,38238613,968
20021.09,7,262144,64,205212,13523244984,17,28378989,629,22,22,3927,1380,0,576,1218728,0,4,80737,12,116928996,1154,1,4,280,255566639,3,1022137304,11,36088,2433,2,47,576,60120205,2116,4366547992,576,94,0,3,1,2,2,594,3,4347207801,4265532817,93100837,259529132,259529132,3,1,13495514896,73389,73389,2,2,2,259529136,3,3,94529,2854451,639006,41250,36064,4347207801,1177478,59484705,968
25025.95,7,262144,64,263600,17369911172,18,32146089,829,22,22,3927,1757,0,585,1618173,2,4,103631,12,118949768,1172,1,4,280,328050823,3,1312203292,11,46628,4213,2,47,585,79429205,3192,5641068152,583,98,2,3,1,2,2,594,3,5616038699,5481716113,117716174,333172426,333172426,3,1,17324966184,73389,73389,2,2,2,333172430,3,3,108766,3811273,821805,54803,46604,5616038699,1563370,78612442,983
30030.52,9,262144,64,299316,19723411174,21,38035098,937,25,25,3927,1982,0,594,1937930,2,4,117614,12,120448904,1190,1,4,280,372329111,3,1489316444,11,53200,6346,2,47,594,93137586,5068,6438454462,592,103,2,3,1,2,2,594,3,6409840033,6226826044,138401388,378149173,378149173,3,1,19663757028,73389,73389,2,2,2,378149177,3,3,120066,4543412,970921,64738,53173,6409840033,1873192,92172592,1003
35036.34,24,262144,64,334919,22070866932,21,42544189,1050,25,25,3927,2206,1,594,2295292,2,4,131592,12,120762620,1190,1,4,280,416599567,3,1666333524,11,59800,8874,2,47,594,107926101,8465,7241021107,592,103,2,3,1,2,2,594,3,7208772640,6970205200,159036497,423003681,423003681,3,1,21996191444,73389,73389,2,2,2,423003685,3,3,129903,5337763,1129586,75350,59773,7208772640,2219942,106802130,1003
40043.12,45,262144,64,371729,24496302504,22,47223378,1203,27,27,3927,2441,4,594,2670669,2,4,145976,12,120762620,1190,1,4,280,462144131,3,1848447288,11,66738,11263,2,47,594,123062671,30639,8082991041,592,103,2,3,1,2,2,594,3,8046939167,7739991381,180193867,469249114,469265498,3,1,24400953960,73389,73389,2,2,2,469249118,3,3,144421,6183601,1321531,86531,66709,8046939167,2584138,121747460,1003
45049.26,75,262144,64,403783,26607768386,25,52197194,1374,29,29,3927,2654,5,594,3038047,2,4,158502,12,120762620,1190,1,4,280,501753459,3,2007013836,11,72969,14486,2,47,594,136682710,59114,8836169144,592,103,2,3,1,2,2,594,3,8796703303,8411255829,200011178,509449739,509449739,3,1,26491386460,73389,73389,2,2,2,509449743,3,3,158930,7006228,1516321,96739,72938,8796703303,2941308,135173305,1003
50056.41,86,262144,64,433137,28542299134,27,55247304,1500,31,31,3927,2839,8,594,3372890,2,4,169938,12,120762620,1190,1,4,280,537943665,3,2151645684,11,78726,17208,2,47,594,149105046,79546,9535138227,592,103,2,3,1,2,2,594,3,9492512246,9026941900,216727894,546207565,546207565,3,1,28402793412,73389,73389,2,2,2,546207569,3,3,171374,7755802,1680616,106275,78693,9492512246,3266615,147431772,1003
55062.89,120,262144,64,463974,30573890230,27,59600645,1623,31,31,3927,3040,9,594,3791684,2,4,181935,12,120762620,1190,1,4,280,575824918,3,2303170392,11,84942,22150,2,47,594,163836454,141112,10289543779,592,103,2,3,1,2,2,594,3,10243479329,9675539592,236325539,584702095,584702095,3,1,30404508972,73389,73389,2,2,2,584702099,3,3,173864,8700638,1891913,118229,84909,10243479329,3673455,161953454,1003
