timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
8120.04,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10128.22,16,253952,62,94235,6207385814,0,2871168,0,227,32,32,233,656,1,567,791964,2,41,37002,47,17,114029893,1136,1,0,4,563,117391993,7,468857228,46,46,1,14,672,567,0,0,51287821,796529,1979196607,0,565,356,2,3,1,14,14,1060,3,1983666108,1956767617,54981362,119133348,119229493,1,3,1,6194082160,73389,73389,14,14,14,119116968,5,3,172198,809734,1226357,16493,1983666108,791964,50063464,1830
12132.40,17,253952,62,157209,10356832308,19,24055781,0,418,33,33,233,1061,1,567,1250381,2,41,61757,48,17,114790051,1136,1,0,4,563,195907665,7,783437192,47,47,1,14,685,567,0,0,82533462,1004111,3292309931,0,565,356,2,3,1,14,14,1060,3,3291582420,3263637207,107655518,198964588,198997356,1,3,1,10345306640,73389,73389,14,14,14,198948208,5,3,187216,1278739,1729474,27340,3291582420,1250381,80807218,1830
14139.48,18,253952,62,219333,14452395168,19,26917195,0,668,40,40,233,1464,7,603,1818089,2,41,86243,48,17,121668080,1208,1,0,4,563,273489855,7,1093442268,47,54,1,14,685,603,0,0,117567733,1970936,4591104597,0,601,391,2,3,1,14,14,1060,3,4590221089,4553819931,146424436,277670921,277687305,1,3,1,14438035956,73389,73389,14,14,14,277654541,5,3,229206,1858867,2508122,38112,4590221089,1818089,115064063,1965
16143.93,18,253952,62,260233,17145751832,30,39482917,0,823,40,40,233,1726,7,693,2119061,6,41,102305,48,17,138160087,1388,1,0,4,563,324274006,7,1297096024,47,54,1,14,685,693,0,0,136984068,1997128,5475062945,0,687,454,6,3,1,14,14,1060,3,5472752416,5404925194,178553640,329261412,329277796,1,3,1,17120741488,73389,73389,14,14,14,329245032,5,3,234272,2166825,2868302,45464,5472752416,2119061,134120938,2232
18157.42,33,253952,62,310424,20450629942,30,42269854,0,1050,50,50,233,2045,16,855,2606800,10,41,122008,48,17,166463454,1712,1,0,4,563,386816920,7,1547074004,47,64,1,14,685,855,0,0,167491941,2844507,6561176100,0,845,645,10,3,1,14,14,1060,3,6557989631,6449009205,212676396,392597899,392612124,1,3,1,20415090780,73389,73389,14,14,14,392597903,5,3,289125,2666400,3545370,54476,6557989631,2606800,163952747,2848
20165.75,41,253952,62,364771,24031284820,32,46977829,0,1323,52,52,233,2395,22,900,3190787,12,41,143292,48,17,177092912,1802,1,0,4,563,454288387,7,1817024572,47,66,1,14,685,900,0,0,202023991,3887246,7775148903,0,888,704,12,3,1,14,14,1060,3,7769223072,7582853068,252854439,461015771,461064923,1,3,1,23972820124,73389,73389,14,14,14,461015775,5,3,301410,3262677,4261872,64587,7769354144,3190854,197769398,3036
22177.62,46,253952,62,400131,26361982776,40,57611916,0,1500,52,52,233,2615,23,900,3567689,12,41,157077,48,17,177720344,1802,1,0,4,563,498044105,7,1991917884,47,66,1,14,685,900,0,0,223535837,4481256,8593346040,0,888,704,12,3,1,14,14,1060,3,8587727098,8323580903,285551192,505377044,505426196,1,3,1,26278754352,73389,73389,14,14,14,505360664,5,3,307773,3647334,4680014,71436,8587727098,3567689,218863795,3036
24183.82,51,253952,62,435142,28669108352,40,59903361,0,1692,52,52,233,2838,23,1224,3922962,12,41,170725,48,17,236683999,2450,1,0,4,563,541276622,7,2165041920,47,66,1,14,685,1224,0,0,244741270,5118627,9419271989,0,1212,1072,12,3,1,14,14,1060,3,9413888956,9058005888,309661887,549226095,549258863,1,3,1,28558905004,73389,73389,14,14,14,549209715,5,3,326443,4010380,5105848,78277,9413888956,3922962,239644079,4247
26190.67,57,253952,62,469297,30918670164,40,61641752,0,1884,52,52,233,3050,24,1260,4248635,12,41,183948,48,17,245526423,2522,1,0,4,563,583237865,7,2332951460,47,66,1,14,685,1260,0,0,264931900,5577618,10249733609,0,1248,1102,12,3,1,14,14,1060,3,10243570551,9775127929,332029399,591949412,591949412,1,3,1,30780517488,73389,73389,14,14,14,591933032,5,3,341124,4343712,5501689,85138,10243570551,4248635,259452540,4388
