timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
95590.59,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
97594.48,0,0,18410,1211561348,0,0,0,0,1,1,5163,117,558,125503,39,1719,7,0,114873386,1118,1,0,6,15,0,5,780,558,0,0,0,1986709,8297,398322850,0,558,326,2,1,14,14,637,1,399278276,357298495,1995604,27238339,27254723,1,2,1,1198486916,73389,73389,14,14,14,27238339,12,3,350916,127494,817828,3064,399278276,125503,1168967,1731
99604.45,253952,62,35473,2336185030,0,0,0,5,34,34,5163,120,675,259039,39,5801,40,7,140299886,1352,1,0,39,48,19,5,898,675,0,0,0,5910430,1412144,734197938,0,675,370,2,1,14,14,637,1,737803056,686781229,13308495,52737371,52737371,1,2,1,2320444324,73389,73389,14,14,14,52737371,12,3,498376,263353,1290105,5648,737803056,259039,4620526,2058
101616.40,253952,62,50399,3319949858,10,10846646,0,46,34,34,5163,122,675,382124,39,9991,40,7,140830790,1352,1,0,39,48,19,5,898,675,0,0,0,10099574,3105297,1017708297,0,675,370,2,1,14,14,637,1,1025243952,974331396,66988942,75097152,75097152,1,2,1,3303553792,73389,73389,14,14,14,75080768,12,3,537317,388743,1563623,7841,1025243952,382124,8536764,2058
103624.39,253952,62,64570,4253438650,30,33324461,0,92,35,35,5163,124,675,491093,39,13974,40,7,141096242,1352,1,0,39,49,19,5,898,675,0,0,0,14454818,4100221,1294424024,0,675,370,2,1,14,14,637,1,1297611568,1247242539,127391750,96300146,96316530,1,2,1,4237206424,73389,73389,14,14,14,96300146,12,3,550040,500057,1734381,9919,1297611568,491093,12721404,2058
105628.83,253952,62,76029,5008662906,33,37429049,0,129,35,35,5163,126,675,553640,39,17196,40,7,141361694,1352,1,0,39,49,19,5,898,675,0,0,0,17106805,4180481,1518392424,0,675,370,2,1,14,14,637,1,1518336816,1468052347,134292931,113476994,113476994,1,2,1,4992987736,73389,73389,14,14,14,113476994,12,3,552979,564051,1815238,11603,1518336816,553640,15292637,2058
107641.62,253952,62,89138,5872287014,33,39476170,0,165,37,37,5163,128,675,659197,39,20894,40,7,141627146,1352,1,0,39,51,19,5,898,675,0,0,0,20514510,4724945,1767549576,0,675,370,2,1,14,14,637,1,1770257200,1720449343,140653570,133109283,133125667,1,2,1,5856808452,73389,73389,14,14,14,133109283,12,3,569170,671618,1966762,13525,1770257200,659197,18548946,2058
109648.67,253952,62,103311,6806172330,33,42446293,0,212,37,37,5163,131,675,766110,39,24912,40,7,141892598,1352,1,0,39,51,19,5,898,675,0,0,0,24559477,5360664,2042552299,0,675,370,2,1,14,14,637,1,2043673392,1993520887,148316465,154326502,154326502,1,2,1,6790366088,73389,73389,14,14,14,154326502,12,3,574847,780944,2114759,15611,2043673392,766110,22446062,2058
111660.54,253952,62,118283,7792686362,34,44564341,0,249,38,38,5163,133,675,885059,39,29112,40,7,142423502,1352,1,0,39,52,19,5,898,675,0,0,0,28911367,6154212,2330527717,0,675,370,2,1,14,14,637,1,2331900720,2281874127,156614065,176737594,176753978,1,2,1,7776454136,73389,73389,14,14,14,176737594,12,3,590789,904221,2308762,17810,2331900720,885059,26604093,2058
113669.28,253952,62,131642,8672959922,34,47147168,0,290,38,38,5163,135,675,1002725,39,32862,40,7,142688954,1352,1,0,39,52,19,5,898,675,0,0,0,32894335,6766402,2588468759,0,675,370,2,1,14,14,637,1,2588801840,2539103110,162642218,196752748,196769132,1,2,1,8657120912,73389,73389,14,14,14,196752748,12,3,596574,1024367,2443291,19770,2588801840,1002725,30452663,2058
