timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
103796.24,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
105801.09,3,249856,61,32530,2142250774,8,9335236,0,82,15,15,1409,255,2,558,222957,0,10,12744,21,315,99185601,1118,1,0,4,1231,40378389,10,161513556,20,29,0,5,8238,558,0,0,14560352,107111,700747590,0,558,522,0,3,1,14,14,1840,0,3,701951977,677209993,23854633,41019825,41019825,1,3,1,0,2133030932,73389,73389,14,14,14,41019829,8,3,111053,230975,500527,5871,701951977,222957,14060376,1861
107811.48,4,253952,62,72778,4794097120,8,10611361,0,265,21,21,1409,517,3,576,560840,0,10,28595,21,315,108750284,1154,1,0,4,1231,90650409,10,362343136,20,35,0,5,8238,576,0,0,36430072,460747,1540835684,0,576,539,0,3,1,14,14,1840,0,3,1541649222,1512059082,47500259,92024366,92024366,1,3,1,0,4783563128,73389,73389,14,14,14,91991602,8,3,136908,576483,956157,12847,1541649222,560840,35475250,1930
109822.13,11,253952,62,116338,7663577866,8,13636673,0,484,22,22,1409,796,11,585,943028,0,10,45736,21,315,116172814,1172,1,0,4,1231,145012647,10,579727272,20,36,0,5,8238,585,0,0,60804180,827884,2447609557,0,585,548,0,3,1,14,14,1840,0,3,2446885462,2415924679,75239196,147161549,147194317,1,3,1,0,7652400580,73389,73389,14,14,14,147161553,8,3,154760,967260,1433432,20358,2446885462,943028,59372964,1965
111832.28,19,253952,62,152446,10044370624,12,20047923,0,676,22,22,1409,1033,11,585,1261438,0,10,59950,21,315,118356760,1172,1,0,4,1231,190079911,10,760125772,20,36,0,5,8238,585,0,0,80867656,1135251,3200840784,0,585,548,0,3,1,14,14,1840,0,3,3199056483,3165534956,102021727,192937435,192970203,1,3,1,0,10032746652,73389,73389,14,14,14,192937439,8,3,178920,1292802,1875270,26601,3199056483,1261438,78995337,1965
113842.58,28,253952,62,191703,12629186562,12,22389817,0,878,27,27,1409,1287,12,612,1596616,0,10,75420,22,315,123422846,1226,1,0,4,1231,239108255,10,956239188,21,41,0,5,8253,612,0,0,103011705,1629625,4022689023,0,612,573,0,3,1,14,14,1840,0,3,4020949647,3980106606,127010025,242601091,242617475,1,3,1,0,12615256764,73389,73389,14,14,14,242601095,8,3,207322,1636014,2353400,33419,4020949647,1596616,100662042,2059
115852.30,42,253952,62,235798,15535212942,14,26629327,0,1089,28,28,1409,1570,14,684,2015385,0,10,92723,22,315,136289723,1370,1,0,4,1231,293965334,10,1175796664,21,42,0,5,8253,684,0,0,128492768,2092178,4963568613,0,684,652,0,3,1,14,14,1840,0,3,4960765725,4897193054,157169544,298323336,298356104,1,3,1,0,15512813504,73389,73389,14,14,14,298323340,8,3,232021,2064080,2880655,41215,4960765725,2015385,125616725,2334
117861.59,48,253952,62,281410,18540935196,14,28938964,0,1304,28,28,1409,1865,14,702,2418406,2,10,110653,22,315,140472030,1406,1,0,4,1231,350829747,10,1403124768,21,42,0,5,8253,702,0,0,153856379,2466586,5937070657,0,700,678,2,3,1,14,14,1840,0,3,5933932779,5845624883,185140075,355997436,356028045,1,3,1,0,18511866704,73389,73389,14,14,14,355997440,8,3,253023,2476523,3409745,49288,5933932779,2418406,150452118,2403
119874.17,65,253952,62,327163,21553702014,14,31239034,0,1502,28,28,1409,2160,18,702,2822997,2,10,128615,22,315,140472030,1406,1,0,4,1231,407785355,10,1630882904,21,42,0,5,8253,702,0,0,179323547,2989056,6910278843,0,700,678,2,3,1,14,14,1840,0,3,6906932349,6795812460,213433046,413815562,413864714,1,3,1,0,21517557288,73389,73389,14,14,14,413799182,8,3,275156,2890572,3943238,57353,6906932349,2822997,175386691,2403
121884.25,78,253952,62,372643,24549362472,14,33512121,0,1716,29,29,1409,2446,19,756,3218383,4,10,146480,22,315,149798055,1514,1,0,4,1231,464426947,10,1857513948,21,43,0,5,8253,756,0,0,204716063,3444453,7883133566,0,752,738,4,3,1,14,14,1840,0,3,7879431056,7741324334,241565813,471280544,471313312,1,3,1,0,24506588320,73389,73389,14,14,14,471280548,8,3,292613,3295508,4445432,65417,7879431056,3218383,200276894,2624
