timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
44604.44,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
46614.92,196608,48,23006,1514635034,0,0,0,9,16,16,6758,117,675,121997,44,2246,31,26,139768982,1352,1,0,30,30,14,114,675,0,0,0,2044111,35274,496892391,0,675,243,2,1,14,14,292,1,497713348,446489124,2189674,34063546,34079930,1,2,1,1498796024,73389,73389,14,14,14,34063546,4,3,439352,124047,764669,3815,497713348,121997,1279531,1606
48622.97,253952,62,38235,2517991818,13,14843025,0,59,16,16,6758,120,675,237902,44,6558,31,26,140299886,1352,1,0,30,30,14,114,675,0,0,0,6227820,619478,789704731,0,675,243,2,1,14,14,292,1,790756144,739960223,22614663,56867854,56867854,1,2,1,2501464680,73389,73389,14,14,14,56851470,4,3,476551,242394,1005656,6052,790756144,237902,5222413,1606
50629.29,253952,62,52565,3462431738,14,17144546,0,100,17,17,6758,122,675,346334,44,10580,31,26,140830790,1352,1,0,30,31,14,114,675,0,0,0,10263007,1025366,1066026170,0,675,243,2,1,14,14,292,1,1066924848,1015981112,29630331,78336866,78336866,1,2,1,3446101208,73389,73389,14,14,14,78320482,4,3,483687,353287,1147224,8159,1066924848,346334,9116189,1606
52633.44,253952,62,65208,4295516070,16,20597078,0,149,18,18,6758,124,675,431196,44,14136,31,26,141096242,1352,1,0,30,32,14,114,675,0,0,0,13630070,1129771,1309681510,0,675,243,2,1,14,14,292,1,1310194480,1259529743,36659616,97272835,97272835,1,2,1,4280004740,73389,73389,14,14,14,97272835,4,3,494043,440103,1269799,10015,1310194480,431196,12360795,1606
54647.46,253952,62,76616,5047132538,16,22194668,0,168,19,19,6758,126,675,495587,44,17359,31,26,141361694,1352,1,0,30,33,14,114,675,0,0,0,16253807,1190097,1528414452,0,675,243,2,1,14,14,292,1,1529346864,1479250569,41000784,114345346,114361730,1,2,1,5031195224,73389,73389,14,14,14,114345346,4,3,499371,505977,1366596,11687,1529346864,495587,14887845,1606
56655.08,253952,62,90227,5944186622,16,23609991,0,204,20,20,6758,128,675,607199,44,21182,31,26,141627146,1352,1,0,30,34,14,114,675,0,0,0,20255791,1569441,1791615667,0,675,243,2,1,14,14,292,1,1791753008,1741437997,47025626,134743365,134743365,1,2,1,5928708060,73389,73389,14,14,14,134743365,4,3,507295,619987,1516376,13689,1791753008,607199,18740200,1606
58661.43,253952,62,103311,6806172330,16,27709598,0,235,20,20,6758,131,675,724761,44,24914,31,26,141892598,1352,1,0,30,34,14,114,675,0,0,0,24214849,1977831,2044191830,0,675,243,2,1,14,14,292,1,2043673392,1993520887,53047353,154326502,154326502,1,2,1,6790366088,73389,73389,14,14,14,154326502,4,3,511516,739903,1651652,15611,2043673392,724761,22564116,1606
60669.58,253952,62,116717,7689526082,16,30900225,0,275,20,20,6758,133,675,841428,44,28680,31,26,142423502,1352,1,0,30,34,14,114,675,0,0,0,28350427,2450934,2302413540,0,675,243,2,1,14,14,292,1,2301623088,2251670171,63809474,174399000,174415384,1,2,1,7673556000,73389,73389,14,14,14,174399000,4,3,519441,859083,1806662,17579,2301623088,841428,26544829,1606
62675.94,253952,62,130004,8565081050,17,33339597,0,311,21,21,6758,135,675,957383,44,32429,31,26,142688954,1352,1,0,30,35,14,114,675,0,0,0,32353756,2829862,2557484145,0,675,243,2,1,14,14,292,1,2556951344,2507592255,70807955,194299466,194315850,1,2,1,8549176504,73389,73389,14,14,14,194299466,4,3,523960,977623,1941414,19528,2557082416,957443,30413546,1606
