timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
6286.91,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
8291.79,0,0,11906,783722492,0,412879,0,29,1,1,8336,116,594,112524,27,1131,8,11,120365402,1190,1,0,7,15,6,174,594,0,0,0,1496220,87958,277176170,0,594,495,2,1,14,14,409,1,278544388,232154323,1988420,17511005,17527389,1,2,1,770484220,73389,73389,14,14,14,17511005,7,3,246289,114109,625297,2141,278544388,112524,870993,2226
10296.91,253952,62,27544,1813630114,8,9788098,0,55,12,12,8336,118,675,220473,27,3536,19,24,140034434,1352,1,0,18,26,6,1419,675,0,0,0,4151891,325319,582271228,0,675,541,2,1,14,14,409,1,584842032,533968217,13817680,40849952,40866336,1,2,1,1797397888,73389,73389,14,14,14,40849952,7,3,473317,224330,1255412,4481,584842032,220473,2896638,2492
12301.37,253952,62,36969,2434757790,10,13602695,0,79,12,12,8336,120,675,272201,27,6213,19,24,140299886,1352,1,0,18,26,6,1419,675,0,0,0,6363347,345841,765329665,0,675,541,2,1,14,14,409,1,766376752,715594721,20380838,54977661,54977661,1,2,1,2419017084,73389,73389,14,14,14,54977661,7,3,474747,277363,1316726,5866,766376752,272201,5046869,2492
14306.60,253952,62,48957,3224916042,12,16907489,0,116,15,15,8336,122,675,361948,27,9604,19,24,140830790,1352,1,0,18,29,6,1419,675,0,0,0,9650528,1139290,995986858,0,675,541,2,1,14,14,409,1,997194544,946519318,28144593,72938782,72938782,1,2,1,3209306408,73389,73389,14,14,14,72938782,7,3,493820,368963,1455954,7627,997194544,361948,8194926,2492
16316.57,253952,62,59276,3904632902,13,19696406,0,136,15,15,8336,123,675,414289,27,12464,19,24,140830790,1352,1,0,18,29,6,1419,675,0,0,0,11868905,1142885,1195168156,0,675,541,2,1,14,14,409,1,1196161840,1145270517,33161893,88385403,88385403,1,2,1,3888957732,73389,73389,14,14,14,88385403,7,3,499347,422664,1523545,9145,1196161840,414289,10345805,2492
18326.78,253952,62,74950,4937418658,13,21428915,0,162,19,19,8336,126,675,525771,27,16904,19,24,141361694,1352,1,0,18,33,6,1419,675,0,0,0,15789139,3188941,1496118084,0,675,541,2,1,14,14,409,1,1497627440,1447220209,42772049,111859296,111859296,1,2,1,4921809024,73389,73389,14,14,14,111859296,7,3,525945,541671,1739936,11445,1497627440,525771,14049792,2492
20333.84,253952,62,90912,5989344234,15,25750853,0,189,22,22,8336,128,675,622806,27,21368,19,24,141627146,1352,1,0,18,36,6,1419,675,0,0,0,19656197,5236715,1803775043,0,675,541,2,1,14,14,409,1,1804860208,1754612003,55891874,135765206,135765206,1,2,1,5973669064,73389,73389,14,14,14,135765206,7,3,543230,641127,1918391,13789,1804860208,622806,17738558,2492
22342.53,253952,62,106448,7013086022,18,31110469,0,214,24,24,8336,131,675,736362,27,25773,19,24,142158050,1352,1,0,18,38,6,1419,675,0,0,0,23693996,7322334,2099219008,0,675,541,2,1,14,14,409,1,2104228656,2054044670,69320736,159026107,159026107,1,2,1,6996427812,73389,73389,14,14,14,159009723,7,3,559107,757012,2077755,16073,2104228656,736362,21617146,2492
24352.55,253952,62,121496,8004580790,19,35708341,0,244,26,26,8336,133,675,842147,27,29994,19,24,142423502,1352,1,0,18,40,6,1419,675,0,0,0,27546909,9739429,2390459334,0,675,541,2,1,14,14,409,1,2393766704,2343805113,83268311,181551887,181568271,1,2,1,7988283028,73389,73389,14,14,14,181551887,7,3,582092,865099,2259055,18282,2393766704,842147,25287938,2492
