timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5555.84,13,262144,64,20888,1376662340,111,0,585,810157,2,2243,67,32290,124484256,1172,1,66,3516,6049334,2,383571,585,6988343,48920169,454261262,585,2531,2,1,2,2,524,1,451977628,405693259,65019314,30944109,30944109,2,1,1361540796,73389,73389,2,2,2,30944109,9,3,111735,37241344,1661474,90332,3450,451977628,719825,5325416,18024
10824.45,13,262144,64,22829,1504398620,111,0,585,866859,2,2772,67,32290,124484256,1172,1,66,3800,6387438,2,383571,585,8187152,53643976,491684207,585,2531,2,1,2,2,524,1,489202076,443014741,84657799,33839759,33856143,2,1,1488949396,73389,73389,2,2,2,33839759,9,3,114316,40130209,1742679,93179,3735,489202076,773680,6442247,18024
15953.11,13,262144,64,25305,1667462112,112,0,585,936934,2,3503,67,32290,124484256,1172,1,66,4164,6707877,2,383571,585,9567260,58241448,539645250,585,2531,2,1,2,2,524,1,536912284,490721029,108368897,37552450,37552450,2,1,1652307800,73389,73389,2,2,2,37552450,9,3,116382,42637004,1823135,96496,4098,536912284,840438,7742246,18024
21101.09,13,262144,64,27525,1813748388,112,0,585,1002525,2,4107,67,32290,124484256,1172,1,66,4492,7142863,2,383571,585,10878964,62947215,582863163,585,2531,2,1,2,2,524,1,579903900,533502129,129344860,40863733,40880117,2,1,1798004252,73389,73389,2,2,2,40863733,9,3,119115,45066449,1919781,99764,4426,579903900,902761,8958201,18024
26318.82,13,262144,64,30893,2035800896,112,0,585,1080026,2,5025,67,32290,124484256,1172,1,66,4984,7382534,2,383571,585,12160720,67681940,647683280,585,2531,2,1,2,2,524,1,644391324,598397446,182415557,45923786,45923786,2,1,2020646584,73389,73389,2,2,2,45923786,9,3,121149,47644575,2013535,103249,4918,644391324,976777,10146414,18024
31404.51,13,262144,64,34118,2248216304,113,0,585,1149875,2,5958,67,32290,124749708,1172,1,66,5458,7659923,2,383571,585,13540485,72317363,710132053,585,2531,2,1,2,2,524,1,706519452,660539186,204589374,50748430,50748430,2,1,2232930920,73389,73389,2,2,2,50748430,9,3,125213,50221149,2106225,108473,5392,706519452,1041402,11433390,18024
36548.80,13,262144,64,39153,2580048228,114,0,585,1254019,2,7389,67,32290,124749708,1172,1,66,6199,7833987,2,383571,585,15528211,76750037,807728114,585,2531,2,1,2,2,524,1,803643804,757446918,281960776,58286341,58302725,2,1,2564599004,73389,73389,2,2,2,58286341,9,3,126525,52612922,2215140,112022,6133,803643804,1141997,13312143,18024
41662.02,13,262144,64,43563,2870654700,115,1,585,1368666,2,8646,67,32290,125015160,1172,1,66,6844,8029202,2,383571,585,17275841,81184198,892817579,585,2531,2,1,2,2,524,1,888316316,842397162,309377766,64892523,64908907,2,1,2855271012,73389,73389,2,2,2,64892523,9,3,131534,55191569,2322189,115493,6779,888316316,1253173,14953180,18024
46966.59,13,262144,64,47723,3144611720,115,1,585,1477627,2,9780,67,32290,125015160,1172,1,66,7457,8176650,2,383571,585,19295009,86295917,973439508,585,2531,2,1,2,2,524,1,968532380,922528101,369486186,71115840,71132224,2,1,3129096960,73389,73389,2,2,2,71115840,9,3,133575,57660787,2430285,118849,7391,968532380,1358778,16864214,18024
52092.89,13,262144,64,51124,3368826916,116,1,585,1566470,2,10761,67,32290,125280612,1172,1,66,7958,8393986,2,383571,585,20907068,90838306,1039446069,585,2531,2,1,2,2,524,1,1034199452,988165850,480915672,76200469,76216853,2,1,3352820636,73389,73389,2,2,2,76200469,9,3,136427,60236689,2518163,121882,7892,1034199452,1444588,18388905,18024
57264.87,13,262144,64,54656,3601627328,116,1,585,1652490,2,11724,67,32290,125280612,1172,1,66,8478,8497411,2,383571,585,22704814,95890105,1107949298,585,2531,2,1,2,2,524,1,1102356892,1056235393,506871562,81506282,81506282,2,1,3585555512,73389,73389,2,2,2,81489898,9,3,137471,63020512,2606214,124764,8412,1102356892,1527726,20098529,18024
62406.40,13,262144,64,57846,3811761042,117,1,585,1721788,2,12651,67,32290,125280612,1172,1,66,8944,8722234,2,383571,585,23994946,100811996,1169343229,585,2531,2,1,2,2,524,1,1163436444,1117590700,582829656,86273582,86289966,2,1,3796037608,73389,73389,2,2,2,86273582,9,3,138273,65868706,2682431,127671,8879,1163436444,1594117,21313049,18024
67481.39,13,262144,64,60971,4017840038,118,1,585,1786768,2,13557,67,32290,125497800,1172,1,66,9404,9173310,2,383571,585,25823105,106127456,1229945596,585,2531,2,1,2,2,524,1,1223729564,1177871433,639779393,90950770,90973187,2,1,4001833880,73389,73389,2,2,2,90950770,9,3,140697,68741354,2762610,130637,9338,1223729564,1656131,23060700,18024
72559.99,13,262144,64,64966,4281031882,118,1,585,1893138,2,14648,67,32290,125546064,1172,1,66,9988,9338550,2,383571,585,27414478,110714312,1306874103,585,2531,2,1,2,2,524,1,1300275612,1254791905,690102364,96950744,96950744,2,1,4265832736,73389,73389,2,2,2,96950744,9,3,143620,71071599,2849547,159453,9922,1300275612,1733685,24565613,18024
77670.82,13,262144,64,68780,4532047994,119,1,585,1974468,2,15743,67,32290,125546064,1172,1,66,10550,9628111,2,383571,585,28901187,115501361,1380908757,585,2531,2,1,2,2,524,1,1373938076,1328215166,716343271,102651932,102651932,2,1,4516685008,73389,73389,2,2,2,102651932,9,3,147494,73697054,2944063,162824,10484,1373938076,1811644,25958330,18024
83047.27,13,262144,64,72705,4790869506,119,1,585,2060637,2,16812,67,32290,125546064,1172,1,66,11125,9789108,2,383571,585,30412296,120293678,1456791713,585,2531,2,1,2,2,524,1,1449435548,1403905490,738769314,108520834,108537218,2,1,4774916696,73389,73389,2,2,2,108520834,9,3,151087,76315265,3025405,165756,11060,1449435548,1894881,27387595,18024
88086.47,13,262144,64,76683,5052911040,120,1,585,2145734,2,17952,67,32290,125811516,1172,1,66,11709,10039282,2,383571,585,32640522,125180304,1533722318,585,2531,2,1,2,2,524,1,1525981596,1480397250,778592138,114482007,114498391,2,1,5037208308,73389,73389,2,2,2,114482007,9,3,155135,79128881,3142262,169375,11644,1525981596,1976359,29497174,18024
93195.50,13,262144,64,79432,5234119246,121,1,585,2217142,2,18756,67,32290,125811516,1172,1,66,12115,10225681,2,383571,585,33934262,129671024,1587090774,585,2531,2,1,2,2,524,1,1579065756,1533421249,877257874,118610331,118610331,2,1,5218854564,73389,73389,2,2,2,118610331,9,3,157202,81808596,3244051,172554,12049,1579065756,2044588,30689143,18024
98301.71,13,262144,64,82380,5428381182,121,1,585,2306617,2,19560,67,32290,125811516,1172,1,66,12547,10462737,2,383571,585,35651636,134778038,1644004581,585,2531,2,1,2,2,524,1,1635688860,1590214948,933611082,123025375,123025375,2,1,5413116500,73389,73389,2,2,2,123025375,9,3,159901,84254627,3351496,190410,12481,1635688860,2116207,32298163,18024
103626.50,13,262144,64,85294,5620414894,122,1,585,2378051,2,20411,67,32290,126076968,1172,1,66,12977,10839981,2,383571,585,37154173,139492222,1700656796,585,2531,2,1,2,2,524,1,1692049820,1646328098,988158264,127391267,127391267,2,1,5605215748,73389,73389,2,2,2,127391267,9,3,163008,86935781,3444532,193202,12912,1692049820,2184849,33707351,18024
108675.36,13,262144,64,88547,5834665310,122,1,585,2456722,2,21297,67,32290,126076968,1172,1,66,13454,11104256,2,383571,585,38771714,144376229,1763636541,585,2531,2,1,2,2,524,1,1754702236,1708959104,1039479296,132248679,132265063,2,1,5818941876,73389,73389,2,2,2,132248679,9,3,163879,89565645,3533256,196779,13389,1754702236,2259943,35236507,18024
113728.70,13,262144,64,93159,6138751374,123,1,585,2567021,2,22605,67,32290,126318288,1172,1,66,14132,11302843,2,383571,585,40451015,148756570,1852811814,585,2531,2,1,2,2,524,1,1843437980,1797784752,1062028224,139163998,139180382,2,1,6123215912,73389,73389,2,2,2,139163998,9,3,169488,91958288,3660388,201210,14067,1843437980,2365811,36789593,18024
118757.36,13,262144,64,103947,6849735522,125,1,585,2753645,2,25662,67,32290,126837126,1172,1,66,15717,11385997,2,383571,585,43794572,152935106,2061464997,585,2531,2,1,2,2,524,1,2051187100,2005646725,1324869589,155319005,155335389,2,1,6834036220,73389,73389,2,2,2,155319005,9,3,178995,94065635,3830068,206245,15651,2051187100,2547400,39963561,18024
123835.13,13,262144,64,108001,7117011178,125,1,585,2858314,2,26769,67,32290,126837126,1172,1,66,16315,11459836,2,383571,585,45815290,157449328,2140243433,585,2531,2,1,2,2,524,1,2129568156,2083717431,1574901884,161400899,161417283,2,1,7101639556,73389,73389,2,2,2,161400899,9,3,182551,96310047,3953652,209227,16249,2129568156,2649087,41860128,18024
128969.98,13,262144,64,111279,7332646608,126,1,585,2946977,2,27717,67,32290,126837126,1172,1,66,16795,11613532,2,383571,585,47406857,162195583,2203484271,585,2531,2,1,2,2,524,1,2192482716,2146816540,1839409652,166293238,166309622,2,1,7316902472,73389,73389,2,2,2,166293238,9,3,185539,98960198,4043050,211893,16729,2192482716,2735084,43362224,18024
134225.65,13,262144,64,114887,7570681142,127,2,585,3045336,2,28757,67,32290,127102578,1172,1,66,17327,11767092,2,383571,585,49220368,167104929,2273578037,585,2531,2,1,2,2,524,1,2262213020,2216374463,1984638152,171719772,171719772,2,1,7555669968,73389,73389,2,2,2,171719772,9,3,186977,101413286,4134194,215013,17261,2262213020,2830323,45084254,18024
139411.78,13,262144,64,118738,7824387538,127,2,585,3142671,2,29803,67,32290,127102578,1172,1,66,17891,11958185,2,383571,585,51026720,172126528,2347879115,585,2531,2,1,2,2,524,1,2336137628,2290551172,2137874781,177484337,177484337,2,1,7809310828,73389,73389,2,2,2,177484337,9,3,190626,104207477,4224162,218168,17825,2336137628,2924503,46800358,18024
145520.30,13,262144,64,122526,8073699714,128,2,585,3237795,2,30896,67,32290,127102578,1172,1,66,18444,12173186,2,383571,585,52401326,177744255,2420739229,585,2531,2,1,2,2,524,1,2408620444,2363429029,2298515458,183152757,183152757,2,1,8058721308,73389,73389,2,2,2,183152757,9,3,194671,107475767,4320926,221350,18378,2408620444,3016445,48078624,18024
150652.69,13,262144,64,125968,8300601886,128,2,585,3312391,2,31833,67,32290,127102578,1172,1,66,18952,12454193,2,383571,585,53859267,182274544,2487661645,585,2531,2,1,2,2,524,1,2475205020,2429718932,2325024020,188311114,188311114,2,1,8285689016,73389,73389,2,2,2,188311114,9,3,195714,110311804,4383560,223989,18886,2475205020,3088402,49473566,18024
155864.13,13,262144,64,130112,8573775782,129,2,585,3417842,2,33018,67,32290,127368030,1172,1,66,19561,12598604,2,383571,585,55583019,187597903,2568015147,585,2531,2,1,2,2,524,1,2555158940,2509588124,2372815727,194507696,194524080,2,1,8558338624,73389,73389,2,2,2,194507696,9,3,198525,113174210,4474923,246547,19496,2555158940,3171295,51106372,18024
160952.65,13,262144,64,134469,8860643394,130,2,585,3522374,2,34260,67,32290,127368030,1172,1,66,20201,12874042,2,383571,585,57956851,192865522,2652317598,585,2531,2,1,2,2,524,1,2639045020,2593536806,2515044548,201017733,201034117,2,1,8844780252,73389,73389,2,2,2,201017733,9,3,199694,115786690,4570423,263414,20136,2639045020,3258960,53384307,18024
166131.94,13,262144,64,139174,9170848438,131,2,585,3628769,2,35598,67,32290,127621416,1172,1,66,20892,12980029,2,383571,585,60565382,198109125,2743339199,585,2531,2,1,2,2,524,1,2729615772,2684127858,2691516292,208072316,208088700,2,1,9155181904,73389,73389,2,2,2,208072316,9,3,204302,118336379,4693689,270019,20827,2729615772,3358750,55869848,18024
171158.31,13,262144,64,144280,9507333418,131,2,585,3737167,2,36993,67,32290,127621416,1172,1,66,21644,13093330,2,383571,585,62256942,202468446,2842255534,585,2531,2,1,2,2,524,1,2828050844,2782548567,2747128293,215733107,215749491,2,1,9492256708,73389,73389,2,2,2,215733107,9,3,206177,120463411,4784527,273344,21578,2828050844,3463823,57471031,18024
176170.02,13,262144,64,166692,10984089810,135,2,585,3978273,2,43323,67,32290,128152320,1172,1,66,24936,13123327,2,383571,585,68856126,205909801,3275499088,585,2531,2,1,2,2,524,1,3259539868,3214245412,3035150805,249280113,249296497,2,1,10968324972,73389,73389,2,2,2,249280113,9,3,219575,121970839,5073857,279179,24870,3259539868,3699094,63781768,18024
181191.32,13,262144,64,185838,12245743818,138,3,585,4197630,2,48704,67,32290,128683224,1172,1,66,27750,13195028,2,383571,585,75334629,209671148,3645848900,585,2531,2,1,2,2,524,1,3628376476,3583020993,3133780277,277953323,277969707,2,1,12229946212,73389,73389,2,2,2,277953323,9,3,230471,123759392,5302474,288025,27684,3628376476,3909605,70031708,18024
