timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5092.29,4,262144,64,33642,2217021168,113,1,585,699398,8,5829,67,2635,124749708,1172,1,66,5390,2266663,2,55963,585,8297094,22940958,700784876,585,1189,2,1,2,2,722,1,697606556,651385382,52222242,50027534,50043918,2,1,2201211496,73389,73389,2,2,2,50027534,18,3,219632,17881247,1931235,33493,5324,697606556,665905,6365243,15712
10107.57,4,262144,64,56419,3717710266,117,2,585,961855,8,12263,67,2635,125280612,1172,1,66,8732,2300151,2,55963,585,15027757,26287967,1140608383,585,1189,2,1,2,2,722,1,1135649180,1090109561,93414822,84147980,84147980,2,1,3702511120,73389,73389,2,2,2,84147980,18,3,229563,19461937,2181363,40984,8666,1135649180,920871,12847779,15712
15128.60,4,262144,64,65021,4284636362,118,2,585,1104666,8,14661,67,2635,125546064,1172,1,66,9998,2403193,2,55963,585,17853099,30289114,1307277982,585,1189,2,1,2,2,722,1,1301586332,1255863528,115809381,97016280,97032664,2,1,4268716320,73389,73389,2,2,2,97016280,18,3,231627,21646644,2300432,44481,9932,1301586332,1060185,15552062,15712
20271.82,4,262144,64,68832,4535479998,119,2,585,1205054,8,15756,67,2635,125546064,1172,1,66,10556,2570922,2,55963,585,19957448,35179733,1380919131,585,1189,2,1,2,2,722,1,1374855580,1329236756,154664376,102717468,102733852,2,1,4519568592,73389,73389,2,2,2,102717468,18,3,234909,23994034,2400176,47652,10491,1374855580,1157402,17556627,15712
25501.88,4,262144,64,71443,4707632170,119,2,585,1278082,8,16467,67,2635,125546064,1172,1,66,10941,2745611,2,55963,585,22164859,40038384,1431514854,585,1189,2,1,2,2,722,1,1425187228,1379552266,194815146,106640992,106640992,2,1,4692203648,73389,73389,2,2,2,106640992,18,3,235810,26676212,2472663,53212,10875,1425187228,1224870,19691130,15712
31442.61,4,262144,64,74479,4907685406,120,2,585,1359877,8,17349,67,2635,125811516,1172,1,66,11385,2996816,2,55963,585,23795024,45698802,1490014496,585,1189,2,1,2,2,722,1,1483383196,1438035866,220869998,111187108,111187108,2,1,4892232752,73389,73389,2,2,2,111187108,18,3,239818,29713503,2570078,55950,11319,1483383196,1303927,21222885,15712
36929.33,4,262144,64,77461,5104416886,120,2,585,1433952,8,18165,67,2635,125811516,1172,1,66,11828,3405320,2,55963,585,25121546,50801895,1548374574,585,1189,2,1,2,2,722,1,1541448092,1495492658,251647581,115657337,115673721,2,1,5088922828,73389,73389,2,2,2,115657337,18,3,240951,33096533,2639891,58539,11762,1541448092,1375413,22479378,15712
42692.47,4,262144,64,80421,5299199802,121,2,585,1495600,8,19028,67,2635,125811516,1172,1,66,12260,3747265,2,55963,585,26223956,55806734,1605288136,585,1189,2,1,2,2,722,1,1598071196,1552444837,298497314,120090924,120090924,2,1,5284000656,73389,73389,2,2,2,120090924,18,3,241702,36404243,2704563,61344,12194,1598071196,1434256,23517234,15712
50364.71,4,262144,64,84234,5550415830,121,2,585,1581997,8,20067,67,2635,125811516,1172,1,66,12820,4503993,2,55963,585,28156237,62886791,1679195005,585,1189,2,1,2,2,722,1,1671602588,1625888847,430289875,125789953,125806337,2,1,5534757932,73389,73389,2,2,2,125789953,18,3,243976,41170798,2823151,65521,12755,1671602588,1516476,25331151,15712
55430.03,4,262144,64,87580,5771026546,122,4,585,1658354,8,21033,67,2635,126076968,1172,1,66,13313,4722981,2,55963,585,29610214,67738674,1744017898,585,1189,2,1,2,2,722,1,1736090012,1690355038,515715985,130800854,130817238,2,1,5755237576,73389,73389,2,2,2,130800854,18,3,244744,43891834,2921536,69116,13247,1736090012,1589238,26686504,15712
