timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5159.86,8,262144,64,23606,1555585544,111,585,625192,11,2982,67,3039,124484256,1172,1,66,3915,1317986,2,228638,585,6339550,19643654,506684252,585,1380,2,1,2,2,1088,1,504275356,458036858,32590721,34992672,35009056,2,1,1539677568,73389,73389,2,2,2,34992672,14,3,230918,14264986,1751907,15809,3849,504275356,609383,4587432,11418
10186.48,8,262144,64,27779,1830394532,112,585,728775,11,4178,67,3039,124484256,1172,1,66,4528,1454652,2,228638,585,8142297,24225580,587434275,585,1380,2,1,2,2,1088,1,584622492,538333974,53320966,41256949,41256949,2,1,1815305756,73389,73389,2,2,2,41256949,14,3,234611,16793073,1863074,18608,4462,584622492,710167,6279328,11418
15222.52,8,262144,64,32245,2124936472,113,585,834444,11,5448,67,3039,124749708,1172,1,66,5184,1610342,2,228638,585,9721280,28485528,673978163,585,1380,2,1,2,2,1088,1,670736796,624502966,75262412,47934700,47951084,2,1,2109126800,73389,73389,2,2,2,47934700,14,3,236246,19389914,1981249,21787,5119,670736796,812657,7740181,11418
21393.80,8,262144,64,36680,2417181344,113,585,927891,11,6657,67,3039,124749708,1172,1,66,5835,1934227,2,228638,585,11502892,33861137,759606494,585,1380,2,1,2,2,1088,1,755933596,709891898,115278214,54590034,54590034,2,1,2401961496,73389,73389,2,2,2,54590034,14,3,238988,22643716,2080589,25830,5769,755933596,902061,9422480,11418
27957.33,8,262144,64,40941,2697757500,114,585,1027884,11,7875,67,3039,124749708,1172,1,66,6459,2140764,2,228638,585,13711052,40192901,841820096,585,1380,2,1,2,2,1088,1,837722524,791901104,155782817,60968999,60968999,2,1,2681915060,73389,73389,2,2,2,60952615,14,3,246110,25969114,2218681,30716,6393,837722524,997168,11492731,11418
33146.47,8,262144,64,44990,2964705476,115,585,1113164,11,9033,67,3039,125015160,1172,1,66,7054,2464085,2,228638,585,15829626,45442707,920199360,585,1380,2,1,2,2,1088,1,915710364,869980812,193106742,67034509,67034509,2,1,2948797500,73389,73389,2,2,2,67018125,14,3,248167,28755242,2316544,34401,6988,915710364,1078763,13516224,11418
38191.48,8,262144,64,48696,3208909152,115,585,1189609,11,10044,67,3039,125015160,1172,1,66,7601,2681069,2,228638,585,17255787,50321272,992258326,585,1380,2,1,2,2,1088,1,987406748,941349822,272882703,72586082,72586082,2,1,3193787608,73389,73389,2,2,2,72586082,14,3,249650,31475308,2393657,37616,7535,987406748,1151993,14863251,11418
43265.28,8,262144,64,52835,3481755368,116,585,1275391,11,11226,67,3039,125280612,1172,1,66,8208,2759168,2,228638,585,18989948,55243114,1072213755,585,1380,2,1,2,2,1088,1,1066967452,1021120530,309914225,78774472,78790856,2,1,3466076768,73389,73389,2,2,2,78774472,14,3,254069,33988355,2488180,40869,8142,1066967452,1234522,16502537,11418
48363.01,8,262144,64,57558,3792862542,117,585,1387076,11,12570,67,3039,125280612,1172,1,66,8901,2932004,2,228638,585,20544260,59623103,1163495157,585,1380,2,1,2,2,1088,1,1157800348,1112080384,452480297,85825181,85847598,2,1,3776307964,73389,73389,2,2,2,85825181,14,3,256144,36549155,2590299,44032,8836,1157800348,1343044,17954688,11418
53422.72,8,262144,64,61617,4060224558,118,585,1495185,11,13734,67,3039,125546064,1172,1,66,9497,3002453,2,228638,585,22285877,64186035,1242142872,585,1380,2,1,2,2,1088,1,1236050332,1190223135,519390814,91923459,91939843,2,1,4044632196,73389,73389,2,2,2,91923459,14,3,258634,38739051,2692757,46849,9432,1236050332,1448336,19593252,11418
