timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5006.19,1,262144,64,72256,4761178390,119,0,585,794213,2,16689,67,51,125546064,1172,1,66,11062,43622,2,1635,585,13470395,1201333,1446657144,585,315,2,1,2,2,222,1,1441046940,1395194991,32622125,107859441,107859441,2,1,4745815404,73389,73389,2,2,2,107859441,2,3,403251,2154802,1866952,14224,10996,1441046940,779989,11602692,5781
10009.18,1,262144,64,132267,8715802218,129,0,585,1243958,2,33552,67,51,127368030,1172,1,66,19878,44279,2,1635,585,23720156,1261066,2606671991,585,315,2,1,2,2,222,1,2596577692,2551078413,55562010,197737059,197753443,2,1,8700430596,73389,73389,2,2,2,197737059,2,3,434877,2972676,2076812,23374,19812,2596577692,1220584,21642747,5781
15049.13,1,262144,64,176224,11611964386,137,0,585,1612874,2,46032,67,51,128417772,1172,1,66,26334,52570,2,1635,585,31792244,1980330,3456137651,585,315,2,1,2,2,222,1,3442778524,3397714218,79904190,263549245,263565629,2,1,11596166780,73389,73389,2,2,2,263549245,2,3,450528,3965617,2259750,31903,26269,3442778524,1580971,29532567,5781
20066.92,1,262144,64,185336,12212579294,138,0,585,1863945,2,48570,67,51,128683224,1172,1,66,27676,92639,2,1635,585,36537067,5193167,3632831636,585,315,2,1,2,2,222,1,3618677148,3573343694,114059730,277210010,277210010,2,1,12196519544,73389,73389,2,2,2,277193626,2,3,457699,5599294,2543586,39989,27610,3618677148,1823956,33993991,5781
25107.69,1,262144,64,192357,12675096618,140,0,585,2058364,2,50598,67,51,128948676,1172,1,66,28707,110930,2,1635,585,39967376,8938744,3768598224,585,315,2,1,2,2,222,1,3753812380,3708453125,154398214,287717299,287733683,2,1,12659561156,73389,73389,2,2,2,287717299,2,3,462972,7551746,2734200,46409,28641,3753812380,2011955,37233904,5781
30130.83,1,262144,64,201758,13294651430,141,0,585,2320125,2,53215,67,51,129214128,1172,1,66,30087,158999,2,1635,585,43877721,12067476,3950295918,585,315,2,1,2,2,222,1,3934691740,3889636721,201406188,301804048,301804048,2,1,13279378112,73389,73389,2,2,2,301804048,2,3,470457,9293941,3004643,55015,30021,3934691740,2265110,40872904,5781
35148.71,1,262144,64,210297,13857448758,143,0,585,2566044,2,55653,67,51,129479580,1172,1,66,31342,202827,2,1635,585,50048633,15802577,4115542381,585,315,2,1,2,2,222,1,4099187100,4054155306,276575569,314582236,314598620,2,1,13841618384,73389,73389,2,2,2,314582236,2,3,483831,10960795,3332759,62366,31276,4099187100,2503678,46714935,5781
40178.55,1,262144,64,218365,14388847726,144,0,585,2791798,2,57909,67,51,129479580,1172,1,66,32526,262426,2,1635,585,54602593,19599664,4271444771,585,315,2,1,2,2,222,1,4254376348,4209513847,376904661,326660230,326676614,2,1,14373050120,73389,73389,2,2,2,326660230,2,3,497067,12701447,3629399,69110,32460,4254376348,2722688,50970751,5781
45183.43,1,262144,64,228975,15088166466,146,0,585,3029622,2,60900,67,51,130010484,1172,1,66,34085,326036,2,1635,585,58967281,22868549,4476682772,585,315,2,1,2,2,222,1,4458717596,4413909579,436664116,342569477,342569477,2,1,15072336092,73389,73389,2,2,2,342553093,2,3,512199,14411414,3902686,75773,34019,4458717596,2953849,55060478,5781
50188.10,1,262144,64,284543,18749586758,155,0,585,3429375,2,76509,67,51,131337744,1172,1,66,42252,326823,2,1635,585,69706626,23134412,5551111213,585,315,2,1,2,2,222,1,5529051548,5484266932,483670671,425779695,425796079,2,1,18734306580,73389,73389,2,2,2,425779695,2,3,565748,15183979,4151805,84457,42186,5529051548,3344918,65552215,5781
