timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5043.08,18,262144,64,26313,1733787852,112,0,585,804832,13,3777,67,696,124484256,1172,1,66,4311,577718,2,41381,585,8561495,16110782,558776035,585,5665,2,1,2,2,718,1,556179868,510114081,34004555,39049427,39065811,2,1,1718174788,73389,73389,2,2,2,39049427,18,3,286701,12067026,2393749,28455,4245,556179868,776377,6169201,11861
10070.67,18,262144,64,46509,3064785564,115,0,585,1076095,13,9449,67,696,125015160,1172,1,66,7279,600408,2,41381,585,14498611,19123928,949375311,585,5665,2,1,2,2,718,1,945201564,899186042,77165158,69307567,69323951,2,1,3049532948,73389,73389,2,2,2,69307567,18,3,316111,13672230,2676750,36136,7213,945201564,1039959,11823692,11861
15099.79,18,262144,64,53325,3513868008,116,0,585,1266914,13,11363,67,696,125280612,1172,1,66,8279,644512,2,41381,585,17696263,23140981,1081062878,585,5665,2,1,2,2,718,1,1076273564,1030563781,119430233,79511752,79511752,2,1,3498517088,73389,73389,2,2,2,79511752,18,3,322815,15482222,2900127,42182,8213,1076273564,1224732,14795616,11861
20113.71,18,262144,64,58241,3837647762,117,0,585,1410339,13,12757,67,696,125280612,1172,1,66,9002,726088,2,41381,585,19897416,27253839,1176292077,585,5665,2,1,2,2,718,1,1171038620,1125160672,158992367,86863406,86879790,2,1,3821989864,73389,73389,2,2,2,86863406,18,3,325150,17710600,3040060,47057,8936,1171038620,1363282,16856980,11861
25133.33,18,262144,64,62913,4145690118,118,1,585,1552113,13,14088,67,696,125546064,1172,1,66,9687,816298,2,41381,585,21913617,31304689,1266516190,585,5665,2,1,2,2,718,1,1260822940,1215174059,173922050,93868837,93885221,2,1,4130228828,73389,73389,2,2,2,93868837,18,3,326897,19923160,3150804,52988,9621,1260822940,1499125,18763237,11861
30138.14,18,262144,64,84368,5559197654,121,1,585,1867897,13,20075,67,696,125811516,1172,1,66,12839,868198,2,41381,585,27833321,34142607,1681336209,585,5665,2,1,2,2,718,1,1673961884,1628484171,296098067,125986561,126002945,2,1,5543408684,73389,73389,2,2,2,125986561,18,3,352586,21537606,3426062,65566,12773,1673961884,1802331,24407139,11861
35184.67,18,262144,64,97694,6437549846,124,1,585,2072025,13,23901,67,696,126571674,1172,1,66,14798,996727,2,41381,585,31614613,37696482,1939300288,585,5665,2,1,2,2,718,1,1930863004,1885169440,339587895,145950404,145966788,2,1,6421817776,73389,73389,2,2,2,145950404,18,3,359381,23483876,3588233,79678,14733,1930863004,1992347,28025795,11861
40211.13,18,262144,64,102465,6752080266,124,1,585,2222924,13,25203,67,696,126571674,1172,1,66,15500,1074808,2,41381,585,33943572,41798480,2031764040,585,5665,2,1,2,2,718,1,2022875548,1977075246,370852448,153103291,153119675,2,1,6736544804,73389,73389,2,2,2,153103291,18,3,360467,25648377,3721438,84127,15435,2022875548,2138797,30223298,11861
45234.10,18,262144,64,106363,7008866854,125,1,585,2342537,13,26322,67,696,126837126,1172,1,66,16072,1245226,2,41381,585,36105947,46125918,2106986994,585,5665,2,1,2,2,718,1,2097717660,2052139369,398126884,158941584,158957968,2,1,6993429696,73389,73389,2,2,2,158941584,18,3,367114,28079274,3881426,88043,16006,2097717660,2254494,32226058,11861
50265.17,18,262144,64,109824,7236869418,126,1,585,2451970,13,27321,67,696,126837126,1172,1,66,16579,1339895,2,41381,585,37914063,50438377,2173914352,585,5665,2,1,2,2,718,1,2164302236,2118772059,418778399,164118484,164140901,2,1,7221213296,73389,73389,2,2,2,164118484,18,3,372010,30372213,3996013,91522,16514,2164302236,2360448,33918886,11861
55286.73,18,262144,64,113688,7491572574,126,1,585,2576742,13,28372,67,696,126837126,1172,1,66,17150,1438341,2,41381,585,40086030,54712833,2249003156,585,5665,2,1,2,2,718,1,2239013276,2193234167,443976198,169921850,169921850,2,1,7475840504,73389,73389,2,2,2,169905466,18,3,373288,32685122,4110146,97533,17084,2239013276,2479209,35976294,11861
60304.68,18,262144,64,120079,7912802218,127,1,585,2770574,13,30171,67,696,127102578,1172,1,66,18089,1495930,2,41381,585,42697264,58349963,2372658533,585,5665,2,1,2,2,718,1,2362089884,2316375747,478997801,179495251,179495251,2,1,7897791044,73389,73389,2,2,2,179495251,18,3,375826,34498408,4279998,104928,18023,2362089884,2665646,38417342,11861
65323.83,18,262144,64,142350,9380052582,131,1,585,3088078,13,36465,67,696,127621416,1172,1,66,21359,1520256,2,41381,585,49561014,60977472,2803120799,585,5665,2,1,2,2,718,1,2790826396,2745288248,530659055,212831424,212847808,2,1,9364582656,73389,73389,2,2,2,212831424,18,3,402840,35849918,4584028,113773,21294,2790826396,2974305,44976387,11861
70336.61,18,262144,64,150882,9942391158,133,1,585,3343446,13,38901,67,696,127886868,1172,1,66,22615,1564184,2,41381,585,54229857,64383038,2968367563,585,5665,2,1,2,2,718,1,2955321756,2909721150,658167353,225617804,225617804,2,1,9926462480,73389,73389,2,2,2,225601420,18,3,409690,37528076,4854655,128243,22549,2955321756,3215203,49375765,11861
75369.71,18,262144,64,156513,10313547990,134,1,585,3513631,13,40491,67,696,128152320,1172,1,66,23441,1632334,2,41381,585,57110394,68254701,3077286317,585,5665,2,1,2,2,718,1,3063718300,3018202489,757067764,234038292,234054676,2,1,10297684848,73389,73389,2,2,2,234038292,18,3,413883,39523079,5036009,133849,23376,3063718300,3379782,52073047,11861
80395.83,18,262144,64,160115,10550670470,134,1,585,3624196,13,41473,67,696,128152320,1172,1,66,23970,1750442,2,41381,585,59521047,72895803,3146845926,585,5665,2,1,2,2,718,1,3132924316,3087467059,903068520,239436376,239452760,2,1,10535200544,73389,73389,2,2,2,239436376,18,3,420289,41809418,5175284,141602,23904,3132924316,3482594,54343840,11861
85423.84,18,262144,64,164176,10818139426,135,1,585,3748642,13,42639,67,696,128152320,1172,1,66,24564,1808012,2,41381,585,61774525,77373933,3225095229,585,5665,2,1,2,2,718,1,3210781084,3165725510,934117451,245520429,245536813,2,1,10802898876,73389,73389,2,2,2,245520429,18,3,423946,43851572,5298366,154910,24498,3210781084,3593732,56474179,11861
90436.85,18,262144,64,167805,11057296830,135,1,585,3859371,13,43628,67,696,128152320,1172,1,66,25101,2023650,2,41381,585,63166851,81470103,3295840613,585,5665,2,1,2,2,718,1,3281166748,3235623882,944960131,250957314,250957314,2,1,11042121816,73389,73389,2,2,2,250957314,18,3,427299,46117802,5395817,159925,25036,3281166748,3699446,57766378,11861
95467.75,18,262144,64,171281,11286427226,136,1,585,3963735,13,44628,67,696,128417772,1172,1,66,25609,2166603,2,41381,585,64932725,86229454,3362767660,585,5665,2,1,2,2,718,1,3347751324,3302604437,1061701388,256148439,256164823,2,1,11270531316,73389,73389,2,2,2,256148439,18,3,430310,48492440,5511536,170724,25543,3347751324,3793011,59416545,11861
100520.63,18,262144,64,174486,11497531914,137,1,585,4054062,13,45558,67,696,128417772,1172,1,66,26081,2437823,2,41381,585,66999654,91378159,3424956608,585,5665,2,1,2,2,718,1,3409617308,3364256543,1083643832,260948507,260964891,2,1,11481734308,73389,73389,2,2,2,260948507,18,3,432282,51218446,5593993,174053,26015,3409617308,3880009,61401983,11861
105555.83,18,262144,64,177424,11691138490,137,1,585,4147959,13,46361,67,696,128417772,1172,1,66,26513,2616124,2,41381,585,68466162,96111839,3481874796,585,5665,2,1,2,2,718,1,3466240412,3420878345,1113843177,265363551,265363551,2,1,11675996244,73389,73389,2,2,2,265363551,18,3,433037,53808417,5669524,189557,26447,3466240412,3958402,62792136,11861
110654.04,18,262144,64,180433,11889398122,138,1,585,4232744,13,47235,67,696,128417772,1172,1,66,26956,2867444,2,41381,585,70185017,100618852,3540242355,585,5665,2,1,2,2,718,1,3524305308,3478795672,1134581911,269860515,269876899,2,1,11873862660,73389,73389,2,2,2,269860515,18,3,435505,56376791,5757211,192400,26890,3524305308,4040344,64423162,11861
115698.68,18,262144,64,184037,12126917126,138,1,585,4337631,13,48216,67,696,128683224,1172,1,66,27484,3008502,2,41381,585,72068287,105260551,3609799628,585,5665,2,1,2,2,718,1,3593511324,3548298712,1460504220,275264632,275264632,2,1,12111643808,73389,73389,2,2,2,275264632,18,3,439532,58514407,5869575,195914,27418,3593511324,4141717,66192836,11861
120729.15,18,262144,64,187511,12355916450,139,1,585,4439986,13,49221,67,696,128948676,1172,1,66,27995,3076683,2,41381,585,73593395,109515410,3677120649,585,5665,2,1,2,2,718,1,3660489116,3615151593,1594616741,280463949,280480333,2,1,12340413756,73389,73389,2,2,2,280463949,18,3,443517,60580032,5988609,199527,27929,3660489116,4240459,67598990,11861
125789.69,18,262144,64,191466,12616704042,139,1,585,4568949,13,50298,67,696,128948676,1172,1,66,28577,3173954,2,41381,585,76287440,114179452,3753792871,585,5665,2,1,2,2,718,1,3736773020,3691434271,1717569587,286398387,286398387,2,1,12600808132,73389,73389,2,2,2,286382003,18,3,451344,62889338,6142692,212632,28511,3736773020,4356317,70138351,11861
130826.56,18,262144,64,194655,12826494702,140,1,585,4665789,13,51225,67,696,128948676,1172,1,66,29045,3325446,2,41381,585,77561162,118441202,3815452315,585,5665,2,1,2,2,718,1,3798114716,3752710366,1859611880,291159654,291176038,2,1,12811024776,73389,73389,2,2,2,291159654,18,3,454604,65347712,6234803,216072,28979,3798114716,4449717,71319964,11861
135861.42,18,262144,64,197902,13040617354,140,1,585,4757687,13,52110,67,696,128948676,1172,1,66,29520,3535726,2,41381,585,79014554,122752387,3878168783,585,5665,2,1,2,2,718,1,3860504988,3815315577,1875431378,296023099,296039483,2,1,13025016356,73389,73389,2,2,2,296023099,18,3,454881,67844518,6315842,219465,29455,3860504988,4538222,72691882,11861
140899.06,18,262144,64,201504,13278005286,141,1,585,4863683,13,53147,67,696,129214128,1172,1,66,30049,3668233,2,41381,585,80720780,127193432,3947729306,585,5665,2,1,2,2,718,1,3929711004,3884737097,1894292269,301427216,301427216,2,1,13262797504,73389,73389,2,2,2,301427216,18,3,455940,70283437,6406081,223772,29983,3929711004,4639911,74306882,11861
145913.72,18,262144,64,204497,13474950890,142,1,585,4942411,13,54018,67,696,129214128,1172,1,66,30488,3859970,2,41381,585,82495215,132139339,4005566848,585,5665,2,1,2,2,718,1,3987251612,3942317741,1935312347,305893571,305909955,2,1,13459317124,73389,73389,2,2,2,305893571,18,3,461792,72847426,6495089,226458,30422,3987251612,4715953,75990983,11861
151170.53,18,262144,64,207305,13660037786,142,1,585,5002711,13,54785,67,696,129214128,1172,1,66,30900,4318698,2,41381,585,83791267,136760893,4059844427,585,5665,2,1,2,2,718,1,4041253276,3996408449,1954978348,310112007,310112007,2,1,13644928308,73389,73389,2,2,2,310112007,18,3,462457,76107763,6556945,229547,30834,4041253276,4773164,77226234,11861
156627.66,18,262144,64,209868,13829068362,142,1,585,5059819,13,55482,67,696,129214128,1172,1,66,31277,4852152,2,41381,585,85559770,141980135,4109512910,585,5665,2,1,2,2,718,1,4090667420,4045831824,2125121406,313953611,313953611,2,1,13813958884,73389,73389,2,2,2,313953611,18,3,470549,79554623,6652615,232564,31211,4090667420,4827255,78899424,11861
161662.74,18,262144,64,212418,13996993584,143,1,585,5119543,13,56228,67,696,129479580,1172,1,66,31652,5251552,2,41381,585,86881701,147152485,4158916725,585,5665,2,1,2,2,718,1,4139819420,4094920316,2200039426,317756414,317772798,2,1,13981282216,73389,73389,2,2,2,317756414,18,3,471741,82582788,6729270,235569,31586,4139819420,4883974,80145754,11861
166692.29,18,262144,64,214835,14156443838,143,1,585,5178785,13,56892,67,696,129479580,1172,1,66,32007,5446989,2,41381,585,88251074,152304760,4205691426,585,5665,2,1,2,2,718,1,4186349980,4141498587,2284150239,321385026,321401410,2,1,14140941144,73389,73389,2,2,2,321385026,18,3,473302,85106847,6812786,238897,31942,4186349980,4939902,81431661,11861
171851.30,18,262144,64,217269,14316489366,144,1,585,5238454,13,57611,67,696,129479580,1172,1,66,32363,5655425,2,41381,585,89897550,157754329,4252592878,585,5665,2,1,2,2,718,1,4233011612,4188371005,2383900864,325026148,325026148,2,1,14301150512,73389,73389,2,2,2,325026148,18,3,475396,88046695,6898806,241739,32298,4233011612,4996715,82993025,11861
176912.52,18,262144,64,219811,14484143686,144,1,585,5298824,13,58302,67,696,129479580,1172,1,66,32738,6013126,2,41381,585,90931220,162402688,4302001495,585,5665,2,1,2,2,718,1,4282163612,4237411341,2403411292,328834984,328834984,2,1,14468739296,73389,73389,2,2,2,328834984,18,3,478849,90996364,6975137,244836,32672,4282163612,5053988,83949442,11861
181974.01,18,262144,64,223219,14708817634,145,1,585,5378002,13,59288,67,696,129745032,1172,1,66,33237,6225387,2,41381,585,92422264,166997959,4367739353,585,5665,2,1,2,2,718,1,4347568540,4303019855,2637511790,333944189,333944189,2,1,14693544316,73389,73389,2,2,2,333944189,18,3,485244,93982273,7077507,248537,33171,4347568540,5129465,85337767,11861
187202.78,18,262144,64,226096,14898426514,145,1,585,5444202,13,60072,67,696,129745032,1172,1,66,33661,6660540,2,41381,585,93759286,171737773,4423594497,585,5665,2,1,2,2,718,1,4403143068,4358438813,2652546548,338244545,338260929,2,1,14882759980,73389,73389,2,2,2,338244545,18,3,488818,97119954,7170532,251750,33595,4403143068,5192452,86582263,11861
192536.88,18,262144,64,228558,15060572502,146,1,585,5508022,13,60798,67,696,130010484,1172,1,66,34024,7102506,2,41381,585,94940134,176675619,4471422460,585,5665,2,1,2,2,718,1,4450722204,4405858877,2668401700,341940852,341940852,2,1,15044676592,73389,73389,2,2,2,341924468,18,3,492747,100255574,7282075,255190,33958,4450722204,5252832,87649841,11861
