timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5037.53,262144,64,42525,2802097428,114,0,585,606176,2,8307,67,17,124749708,1172,1,66,6694,292576,2,9197,585,9962039,8212429,872161435,585,622,2,1,2,2,519,1,868524444,822397674,41104739,63340361,63340361,2,1,2786975884,73389,73389,2,2,2,63340361,8,3,204672,5994671,1405483,15435,6628,868524444,590741,8556461,6139
10216.63,262144,64,47024,3098802056,115,0,585,714031,2,9588,67,17,125015160,1172,1,66,7353,478274,2,9197,585,11636333,12458464,958963486,585,622,2,1,2,2,519,1,954900892,909150873,55267728,70083648,70083648,2,1,3082959616,73389,73389,2,2,2,70067264,8,3,206174,8611366,1499802,18779,7287,954900892,695252,10136539,6139
15759.62,262144,64,50453,3324852260,116,0,585,807830,2,10578,67,17,125280612,1172,1,66,7857,600390,2,9197,585,13900367,17811783,1025364178,585,622,2,1,2,2,519,1,1020961180,975328773,95804166,75201045,75217429,2,1,3308845980,73389,73389,2,2,2,75201045,8,3,211982,11309607,1610408,21639,7791,1020961180,786191,12287824,6139
20801.84,262144,64,52851,3482803944,116,0,585,877358,2,11232,67,17,125280612,1172,1,66,8210,791944,2,9197,585,14918109,22366209,1071876438,585,622,2,1,2,2,519,1,1067229596,1021492980,109360901,78790856,78807240,2,1,3466797664,73389,73389,2,2,2,78790856,8,3,215375,14025619,1685806,23877,8144,1067229596,853481,13230218,6139
26608.09,262144,64,56126,3698508218,117,0,585,967566,2,12183,67,17,125280612,1172,1,66,8691,994225,2,9197,585,16781271,28011491,1135248733,585,622,2,1,2,2,519,1,1130275228,1084433224,162777258,83705612,83721996,2,1,3683046928,73389,73389,2,2,2,83705612,8,3,219261,17021095,1778075,26610,8625,1130275228,940956,15000641,6139
32170.07,262144,64,58948,3884247166,117,0,585,1037319,2,12951,67,17,125280612,1172,1,66,9105,1356518,2,9197,585,18167932,33606573,1189798036,585,622,2,1,2,2,519,1,1184539036,1138778832,208836185,87934399,87934399,2,1,3869113556,73389,73389,2,2,2,87934399,8,3,222862,20387071,1858867,34768,9039,1184539036,1002551,16306042,6139
38068.05,262144,64,62042,4088342810,118,0,585,1102897,2,13851,67,17,125546064,1172,1,66,9562,1805394,2,9197,585,19100241,38581694,1250005879,585,622,2,1,2,2,519,1,1244438940,1198459370,222853759,92568468,92584852,2,1,4073012592,73389,73389,2,2,2,92568468,8,3,230498,24009024,1978379,37645,9496,1244438940,1065252,17119196,6139
45938.10,262144,64,65934,4344736182,118,0,585,1187651,2,14912,67,17,125546064,1172,1,66,10133,2462075,2,9197,585,20681077,45732704,1325241233,585,622,2,1,2,2,519,1,1319281052,1273413902,251775886,98398569,98398569,2,1,4329537036,73389,73389,2,2,2,98398569,8,3,232363,28492798,2071052,41761,10067,1319281052,1145890,18607951,6139
51112.02,262144,64,69419,4574190950,119,0,585,1265823,2,15915,67,17,125546064,1172,1,66,10645,2669774,2,9197,585,22579270,51495081,1392691450,585,622,2,1,2,2,519,1,1386389916,1340544740,292500214,103608237,103608237,2,1,4558762428,73389,73389,2,2,2,103608237,8,3,240361,31526577,2186593,51086,10579,1386389916,1214737,20390203,6139
56182.51,262144,64,74313,4896782298,120,0,585,1388464,2,17306,67,17,125811516,1172,1,66,11361,2959275,2,9197,585,24943205,56489775,1486995902,585,622,2,1,2,2,519,1,1480237468,1434816272,390976999,110941348,110941348,2,1,4881419312,73389,73389,2,2,2,110941348,8,3,245687,33966463,2323004,82015,11295,1480237468,1306449,22616926,6139
