timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5114.45,45,262144,64,22549,1486048540,111,2,585,575435,5,2694,67,463,124484256,1172,1,66,3761,1894836,2,435124,585,5913930,29797620,486443172,585,2285,2,1,2,2,814,1,484090268,437701415,44561936,33413775,33430159,2,1,1470206100,73389,73389,2,2,2,33413775,25,3,188323,23524375,1579207,16388,3696,484090268,559047,4332843,12522
10305.84,45,262144,64,25382,1672508384,112,2,585,647357,5,3522,67,463,124484256,1172,1,66,4176,2093379,2,435124,585,7514758,34570370,541122740,585,2285,2,1,2,2,814,1,538485148,492179424,62557729,37667138,37667138,2,1,1657354072,73389,73389,2,2,2,37667138,25,3,194106,26082753,1677747,28011,4110,538485148,619346,5835472,12522
15482.45,45,262144,64,27954,1842128784,112,2,585,712859,5,4224,67,463,124484256,1172,1,66,4553,2303272,2,435124,585,8387427,39191132,590796975,585,2285,2,1,2,2,814,1,587899292,541754451,73591609,41508742,41525126,2,1,1826384648,73389,73389,2,2,2,41508742,25,3,196507,28508189,1762411,31141,4487,587899292,681718,6622811,12522
20535.18,45,262144,64,30520,2011090516,112,2,585,786834,5,4923,67,463,124484256,1172,1,66,4931,2410956,2,435124,585,9718149,43831035,640610376,585,2285,2,1,2,2,814,1,637444508,591189242,93444878,45360697,45360697,2,1,1995870668,73389,73389,2,2,2,45360697,25,3,200722,31102442,1871322,42111,4865,637444508,744723,7844856,12522
25606.52,45,262144,64,33399,2200830468,113,2,585,858279,5,5762,67,463,124749708,1172,1,66,5354,2803980,2,435124,585,11300153,48524037,696341815,585,2285,2,1,2,2,814,1,692887964,646665564,132117532,49661053,49677437,2,1,2185086332,73389,73389,2,2,2,49661053,25,3,203331,33405869,1983128,45633,5289,692887964,812646,9314331,12522
30644.67,45,262144,64,37222,2452701856,114,3,585,938452,5,6863,67,463,124749708,1172,1,66,5915,2960174,2,435124,585,12931964,52834217,770243664,585,2285,2,1,2,2,814,1,766419356,720246167,152746944,55401042,55401042,2,1,2437645848,73389,73389,2,2,2,55401042,25,3,207366,35687159,2093858,49149,5849,766419356,889303,10835897,12522
35701.98,45,262144,64,47200,3110336392,115,3,585,1086046,5,9636,67,463,125015160,1172,1,66,7380,3126978,2,435124,585,15625851,57297732,963106297,585,2285,2,1,2,2,814,1,958439836,912528143,286424721,70345792,70345792,2,1,3095214848,73389,73389,2,2,2,70345792,25,3,213038,37816509,2239761,55649,7314,958439836,1030397,13385016,12522
40775.12,45,262144,64,51812,3414181136,116,3,585,1209062,5,10950,67,463,125280612,1172,1,66,8058,3178630,2,435124,585,17963370,61869091,1052550678,585,2285,2,1,2,2,814,1,1047437724,1001392437,314144656,77238694,77255078,2,1,3398502536,73389,73389,2,2,2,77238694,25,3,214612,39846338,2352152,65428,7993,1047437724,1143634,15608179,12522
45981.58,45,262144,64,55428,3652498638,117,3,585,1306037,5,11993,67,463,125280612,1172,1,66,8588,3358774,2,435124,585,19728482,66765129,1122245771,585,2285,2,1,2,2,814,1,1116774812,1071033566,368123518,82667387,82667387,2,1,3637365028,73389,73389,2,2,2,82667387,25,3,218149,42357122,2451304,68232,8522,1116774812,1237805,17275165,12522
51432.01,45,262144,64,58787,3873695870,117,3,585,1399414,5,12903,67,463,125280612,1172,1,66,9079,3480045,2,435124,585,21114468,71704315,1186938312,585,2285,2,1,2,2,814,1,1181131164,1135693885,400648614,87688639,87705023,2,1,3858300116,73389,73389,2,2,2,87688639,25,3,221374,44859594,2553815,71056,9013,1181131164,1328358,18558831,12522
