timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5060.94,11,262144,64,51075,3365615652,116,585,717372,4,10743,67,26655,125280612,1172,1,66,7950,1283371,2,175591,585,10964790,16006966,1037493855,585,7772,2,1,2,2,922,1,1033150876,987179604,41640477,76134933,76151317,2,1,3349937052,73389,73389,2,2,2,76134933,16,3,167575,12970609,1285140,26852,7884,1033150876,690520,9679996,10320
10067.28,11,262144,64,89026,5866322506,122,585,1050109,4,21429,67,26655,126076968,1172,1,66,13522,1288070,2,175591,585,22422955,17020314,1770663769,585,7772,2,1,2,2,922,1,1763484060,1718202147,76590705,132975608,132991992,2,1,5850926752,73389,73389,2,2,2,132975608,16,3,184408,13864953,1576310,34407,13456,1763484060,1015702,20847171,10320
15074.24,11,262144,64,129975,8564797350,129,585,1392891,4,32975,67,26655,127368030,1172,1,66,19541,1291571,2,175591,585,33294955,17835065,2562638467,585,7772,2,1,2,2,922,1,2552406428,2507015316,114097824,194311088,194311088,2,1,8548966976,73389,73389,2,2,2,194294704,16,3,208057,14712692,1886508,42285,19475,2552406428,1350606,31409059,10320
20079.77,11,262144,64,172578,11371958322,136,585,1736632,4,44982,67,26655,128417772,1172,1,66,25801,1295268,2,175591,585,43531931,18473124,3386313164,585,7772,2,1,2,2,922,1,3372917148,3327588206,148589392,258110201,258110201,2,1,11356127948,73389,73389,2,2,2,258093817,16,3,229652,15558881,2145592,50845,25735,3372917148,1685787,41388073,10320
25086.47,11,262144,64,213846,14091097830,143,585,2069447,4,56622,67,26655,129479580,1172,1,66,31862,1302290,2,175591,585,55332901,19217737,4183678541,585,7772,2,1,2,2,922,1,4167213468,4122418812,184567944,319898400,319914784,2,1,14075529600,73389,73389,2,2,2,319898400,16,3,259183,16424613,2468469,58951,31796,4167213468,2010496,52867653,10320
30114.64,11,262144,64,227272,14975762302,145,585,2280512,4,60393,67,26655,129745032,1172,1,66,33835,1342912,2,175591,585,59930689,22371096,4443506872,585,7772,2,1,2,2,922,1,4425949596,4381036632,238750633,340003666,340020050,2,1,14960161304,73389,73389,2,2,2,340003666,16,3,266494,18189265,2662106,65022,33769,4425949596,2215490,57270376,10320
35166.29,11,262144,64,234374,15443925890,147,585,2459915,4,62439,67,26655,130010484,1172,1,66,34878,1421390,2,175591,585,63254328,26246179,4580857570,585,7772,2,1,2,2,922,1,4562657692,4517978859,277459149,350631676,350648060,2,1,15427793744,73389,73389,2,2,2,350631676,16,3,274698,20158040,2866121,71119,34812,4562657692,2388796,60388849,10320
40172.22,11,262144,64,257003,16934903594,150,585,2698733,4,68773,67,26655,130541388,1172,1,66,38202,1477042,2,175591,585,69291910,28907585,5018280219,585,7772,2,1,2,2,922,1,4998341020,4953765984,306218765,384539130,384539130,2,1,16919000824,73389,73389,2,2,2,384522746,16,3,298056,21633458,3072158,77390,38136,4998341020,2621343,66221708,10320
45177.69,11,262144,64,303802,20018646334,158,585,3046320,4,81979,67,26655,131603196,1172,1,66,45079,1480800,2,175591,585,80619154,29266848,5923138754,585,7772,2,1,2,2,922,1,5899723164,5855302140,375335164,454624937,454641321,2,1,20003497228,73389,73389,2,2,2,454624937,16,3,328225,22456860,3352060,85982,45013,5899723164,2960338,77269853,10320
50182.35,11,262144,64,355647,23434676442,167,585,3418479,4,96558,67,26655,132930456,1172,1,66,52693,1482589,2,175591,585,92459142,29343076,6924978099,585,7772,2,1,2,2,922,1,6897705372,6853850606,405841424,532267198,532267198,2,1,23419756712,73389,73389,2,2,2,532267198,16,3,351737,23226725,3597516,95019,52627,6897705372,3323460,88864323,10320
55242.25,11,262144,64,378215,24921933968,171,585,3693374,4,102987,67,26655,133726812,1172,1,66,56007,1557297,2,175591,585,98025274,31860737,7361118146,585,7772,2,1,2,2,922,1,7332077980,7288610151,495759674,566057805,566074189,2,1,24906543420,73389,73389,2,2,2,566057805,16,3,359089,24834311,3804169,102126,55941,7332077980,3591248,94224823,10320
60270.01,11,262144,64,383226,25251927576,172,585,3825048,4,104409,67,26655,133726812,1172,1,66,56742,1659727,2,175591,585,100294627,35993737,7457928602,585,7772,2,1,2,2,922,1,7428415900,7385117629,567317422,573556915,573573299,2,1,25236504260,73389,73389,2,2,2,573556915,16,3,363322,26902551,3944725,106928,56676,7428415900,3718120,96353668,10320
65299.52,11,262144,64,387717,25547842464,172,585,3947681,4,105633,67,26655,133726812,1172,1,66,57404,1761147,2,175591,585,102805362,39984950,7545132573,585,7772,2,1,2,2,922,1,7515185564,7471601396,587694058,580277785,580294169,2,1,25532222540,73389,73389,2,2,2,580277785,16,3,367614,29034055,4079866,111147,57338,7515185564,3836534,98728424,10320
70316.01,11,262144,64,390823,25752724540,173,585,4045119,4,106533,67,26655,133992264,1172,1,66,57859,1869172,2,175591,585,104413968,44496643,7605086734,585,7772,2,1,2,2,922,1,7574823324,7531496340,602288746,584944622,584944622,2,1,25737563368,73389,73389,2,2,2,584944622,16,3,371132,31367043,4183546,128420,57793,7574823324,3916699,100233110,10320
75330.52,11,262144,64,393787,25948035052,173,585,4123441,4,107340,67,26655,133992264,1172,1,66,58296,2098723,2,175591,585,106009935,48948200,7662660537,585,7772,2,1,2,2,922,1,7632101788,7588559369,684403124,589376050,589392434,2,1,25932546200,73389,73389,2,2,2,589376050,16,3,378654,33618579,4300601,131420,58230,7632101788,3992021,101710941,10320
80352.84,11,262144,64,396478,26125188784,174,585,4199153,4,108132,67,26655,133992264,1172,1,66,58688,2305228,2,175591,585,107347580,53343806,7714441855,585,7772,2,1,2,2,922,1,7683613084,7640380768,726712057,593400037,593416421,2,1,26109601628,73389,73389,2,2,2,593400037,16,3,383368,36333627,4395325,134264,58623,7683613084,4064889,102954497,10320
85366.80,11,262144,64,399363,26315321952,174,585,4280367,4,108918,67,26655,133992264,1172,1,66,59112,2463502,2,175591,585,109021954,58048354,7770175317,585,7772,2,1,2,2,922,1,7739056540,7695962535,777719283,597733161,597733161,2,1,26300259084,73389,73389,2,2,2,597733161,16,3,385280,38955240,4472448,137164,59046,7739056540,4143203,104551488,10320
