timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5254.14,5,262144,64,21758,1433944112,111,0,585,665092,13,2478,67,30898,124484256,1172,1,66,3644,3933881,2,126598,585,6261798,36691082,471099508,585,1437,2,1,2,2,964,1,468754844,422467044,49850825,32244478,32244478,2,1,1418757032,73389,73389,2,2,2,32244478,22,3,159018,29033294,1404791,28848,3578,468754844,636244,4854541,11634
10358.48,5,262144,64,24656,1624929248,111,0,585,746106,13,3270,67,30898,124484256,1172,1,66,4070,3983399,2,126598,585,7482772,41228803,527229508,585,1437,2,1,2,2,964,1,524591516,478258598,65926139,36577602,36593986,2,1,1609414488,73389,73389,2,2,2,36577602,22,3,161775,31497650,1488782,31558,4004,524591516,714548,5991556,11634
15394.31,5,262144,64,28326,1866508176,112,1,585,847967,13,4326,67,30898,124484256,1172,1,66,4607,4128453,2,126598,585,9841217,46137710,597978160,585,1437,2,1,2,2,964,1,594977180,548891861,114076676,42065798,42082182,2,1,1850895112,73389,73389,2,2,2,42065798,22,3,175841,33926534,1654899,34898,4542,594977180,813069,8181895,11634
20469.05,5,262144,64,31874,2100357164,113,1,585,949286,13,5346,67,30898,124749708,1172,1,66,5129,4243488,2,126598,585,11672274,50666874,666750058,585,1437,2,1,2,2,964,1,663396764,617317152,129708037,47387995,47387995,2,1,2084350884,73389,73389,2,2,2,47371611,22,3,178731,36183266,1750685,38634,5063,663396764,910652,9916592,11634
25516.37,5,262144,64,36126,2380608948,113,1,585,1066697,13,6507,67,30898,124749708,1172,1,66,5755,4426308,2,126598,585,13657078,55184411,749214515,585,1437,2,1,2,2,964,1,745447836,699193400,170306686,53748417,53764801,2,1,2364930348,73389,73389,2,2,2,53748417,22,3,181856,38513354,1868671,42202,5689,745447836,1024495,11782494,11634
30605.29,5,262144,64,39703,2616093028,114,1,585,1173606,13,7539,67,30898,124749708,1172,1,66,6279,4575973,2,126598,585,15381623,59365116,818251146,585,1437,2,1,2,2,964,1,814129564,767983037,184905444,59105541,59121925,2,1,2600643804,73389,73389,2,2,2,59105541,22,3,183964,40951313,1975899,45335,6213,814129564,1128271,13400555,11634
35734.15,5,262144,64,43450,2863249132,115,2,585,1282439,13,8613,67,30898,125015160,1172,1,66,6831,4712216,2,126598,585,16946410,63675741,890969130,585,1437,2,1,2,2,964,1,886481308,840316858,202541566,64728683,64728683,2,1,2848062052,73389,73389,2,2,2,64728683,22,3,187424,43338653,2074451,48889,6765,886481308,1233550,14863850,11634
40920.43,5,262144,64,46736,3079662236,115,2,585,1376360,13,9510,67,30898,125015160,1172,1,66,7312,4874096,2,126598,585,18347683,68070385,954213491,585,1437,2,1,2,2,964,1,949395868,903552543,274535111,69635247,69651631,2,1,3063950868,73389,73389,2,2,2,69635247,22,3,189851,45749413,2155924,52077,7246,949395868,1324283,16182355,11634
46005.38,5,262144,64,49921,3289721656,116,2,585,1469887,13,10434,67,30898,125280612,1172,1,66,7780,5018579,2,126598,585,20091010,72714174,1016003449,585,1437,2,1,2,2,964,1,1010868636,965011368,330815835,74408580,74424964,2,1,3273977520,73389,73389,2,2,2,74408580,22,3,193272,48069893,2250465,55058,7714,1010868636,1414829,17830757,11634
51582.65,5,262144,64,53589,3531434964,116,2,585,1580376,13,11435,67,30898,125280612,1172,1,66,8323,5189814,2,126598,585,21587881,77340617,1087543733,585,1437,2,1,2,2,964,1,1082040732,1035691560,400692588,79911001,79911001,2,1,3516084044,73389,73389,2,2,2,79911001,22,3,193959,50638910,2348189,58325,8257,1082040732,1522051,19226977,11634
